,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1109,0.1345,0.3972,0.4,0.3906,-1.2251,0.0425,0.0612,-0.2291,0.0,0.0,0.5714,-1.3546,0.0,0.1093,0.1345,0.0028,93478000.0,0.1109,0.0,93478000.0,0.0,54315000.0,57831000.0,35647000.0,0.0,35647000.0,6907000.0,0.0,0.0,28740000.0,0.0,28740000.0,0.91,0.89,31539507.0,0.11,1.0,0.462,0.3813,0.307,-0.0429,43218000.0,35647000.0,28740000.0,366780000.0,0.1828,0.0,366780000.0,0.0,207145000.0,232776000.0,134004000.0,0.0,133309000.0,56482000.0,0.0,0.0,76827000.0,0.0,76827000.0,2.44,2.39,31539507.0,0.36,1.0,0.44,0.3635,0.209,0.3317,161420000.0,133309000.0,76827000.0,24.381,219.575,-0.127,28.4199,22.3047,1.1656,0.126,0.0,-0.0918,0.121,0.0263,0.581,0.0,6925288000.0,7118158000.0,0.0,0.0,0.0,0.5184,0.103,0.011,0.363,0.052,1.6936,0.0,0.0,0.0,0.0,0.0,0.0,0.148,14.0,0.5648,0.0,7030153500.0,745115500.0,6993840500.0,3.857,11.629,0.0,-0.065,WSFS,53.299999,53.465142685714284,1681055691.560493
2018-03-31,0.2847,0.7481,0.9723,0.9833,0.9661,0.2971,0.0197,0.0597,0.3301,0.0,0.0,0.2857,0.3179,0.0,0.0718,0.7481,0.0003,101531000.0,0.2847,0.0,101531000.0,0.0,52327000.0,53412000.0,48119000.0,0.0,48119000.0,10769000.0,0.0,0.0,37350000.0,0.0,37350000.0,1.19,1.16,31403528.0,0.09,1.0,0.533,0.4739,0.368,0.593,54133000.0,48119000.0,37350000.0,357449000.0,0.2051,0.0,357449000.0,0.0,201795000.0,227672000.0,129777000.0,0.0,129082000.0,60425000.0,0.0,0.0,68657000.0,0.0,68657000.0,2.18,2.14,31403528.0,0.32,1.0,0.442,0.3611,0.192,0.3832,158024000.0,129082000.0,68657000.0,23.764,216.541,1.917,29.6845,22.6436,1.2491,0.1334,0.0,1.6727,0.076,0.0269,0.5154,0.0,6800141000.0,7021249000.0,0.0,0.0,0.0,-0.0363,0.094,0.01,0.361,0.052,2.1043,0.0,0.0,0.0,0.0,0.0,0.0,0.147,13.0,0.5645,0.0,7013085750.0,733527000.0,6921310500.0,4.361,11.382,0.0,-0.052,WSFS,47.900002,49.09352988235295,1504229054.007056
2017-12-31,0.1309,-0.3366,-1.5429,-1.5345,-1.5357,-0.1041,0.0346,0.0517,-0.2601,0.0,0.0,0.2857,-0.1049,0.0,0.1049,-0.3366,0.0021,86097000.0,0.1309,0.0,86097000.0,0.0,50327000.0,68065000.0,18032000.0,0.0,18032000.0,27864000.0,0.0,0.0,-9832000.0,0.0,-9832000.0,-0.31,-0.3,31389882.0,0.09,1.0,0.29,0.2094,-0.114,0.2364,24941000.0,18032000.0,-9832000.0,334951000.0,0.1719,0.0,334951000.0,0.0,198289000.0,225766000.0,109185000.0,0.0,108490000.0,58246000.0,0.0,0.0,50244000.0,0.0,50244000.0,1.6,1.56,31389882.0,0.3,1.0,0.416,0.3239,0.15,0.3655,139207000.0,108490000.0,50244000.0,23.076,216.984,0.648,29.8761,23.0605,1.2947,0.134,0.0,-2.2722,-0.29,0.0269,0.5845,0.0,6811096000.0,7025036000.0,0.0,0.0,0.0,-0.0889,0.069,0.007,0.324,0.049,2.5907,0.0,0.0,0.0,0.0,0.0,0.0,0.188,16.0,0.592,0.0,6884801750.0,722957500.0,6887552500.0,3.901,10.671,0.0,-0.0594,WSFS,47.849998,49.08939396969698,1502005790.9202359
2017-09-30,0.2104,0.6122,0.6168,0.5476,0.561,13.1033,0.0374,0.007,-0.1235,0.0,0.0,0.1667,111.5368,0.0,0.0303,0.6478,0.0632,85674000.0,0.2104,0.0,85674000.0,0.0,50176000.0,53468000.0,32206000.0,0.0,31511000.0,10942000.0,0.0,0.0,20569000.0,0.0,20569000.0,0.65,0.64,31418069.0,0.07,1.0,0.457,0.3678,0.24,0.5264,39128000.0,31511000.0,20569000.0,324983000.0,0.1572,0.0,324983000.0,0.0,193512000.0,206650000.0,118333000.0,0.0,117638000.0,39452000.0,0.0,0.0,78186000.0,0.0,78186000.0,2.48,2.43,31418069.0,0.28,1.0,0.462,0.362,0.241,0.3841,150219000.0,117638000.0,78186000.0,23.581,212.815,1.435,31.9341,23.3421,1.3542,0.1459,0.0,2.3305,0.108,0.0275,0.5857,0.0,6686228000.0,6956171000.0,0.0,0.0,0.0,-0.0592,0.11,0.011,0.362,0.048,1.6981,0.0,0.0,0.0,0.0,0.0,0.0,0.113,17.0,0.5955,0.0,6883429500.0,713705250.0,6828985000.0,3.973,10.344,0.0,-0.0598,WSFS,48.75,44.8157144,1531630863.75
2017-06-30,0.1908,0.2093,0.1769,0.1017,0.1034,-0.6523,0.1694,0.0995,-0.0052,0.0,0.0,0.1667,-0.6364,0.0,0.1962,0.2093,0.0649,84147000.0,0.1908,0.0,84147000.0,0.0,48965000.0,52727000.0,31420000.0,0.0,31420000.0,10850000.0,0.0,0.0,20570000.0,0.0,20570000.0,0.65,0.64,31452055.0,0.07,1.0,0.473,0.3734,0.244,0.1343,39822000.0,31420000.0,20570000.0,310088000.0,0.1431,0.0,310088000.0,0.0,192036000.0,204416000.0,105672000.0,0.0,105672000.0,35333000.0,0.0,0.0,70339000.0,0.0,70339000.0,2.25,2.2,31452055.0,0.27,1.0,0.446,0.3408,0.227,0.2558,138451000.0,105672000.0,70339000.0,22.975,210.875,0.359,36.9691,23.6967,1.6091,0.1704,0.0,0.5701,0.108,0.0278,0.5819,0.0,6632444000.0,7049887000.0,0.0,0.0,0.0,-0.0362,0.1,0.01,0.341,0.046,1.2543,0.0,0.0,0.0,0.0,0.0,0.0,0.12,12.0,0.6193,0.0,6840933250.0,701492500.0,6767047250.0,2.522,9.859,0.0,-0.101,WSFS,45.349998,44.938888722222224,1426350631.34589
2017-03-31,0.1581,0.126,0.2008,0.1321,0.1346,1.6575,0.2054,0.114,-0.2784,0.0,0.0,0.1667,1.7049,0.0,0.2189,0.126,0.0575,79033000.0,0.1581,0.0,79033000.0,0.0,48821000.0,51506000.0,27527000.0,0.0,27527000.0,8590000.0,0.0,0.0,18937000.0,0.0,18937000.0,0.6,0.59,31393828.0,0.07,1.0,0.447,0.3483,0.24,0.578,35316000.0,27527000.0,18937000.0,296608000.0,0.1479,0.0,296608000.0,0.0,184004000.0,196374000.0,100234000.0,0.0,100234000.0,32987000.0,0.0,0.0,67247000.0,0.0,67247000.0,2.19,2.14,31393828.0,0.26,1.0,0.442,0.3379,0.227,0.3341,131217000.0,100234000.0,67247000.0,22.425,212.224,1.455,22.3244,27.243,0.9955,0.1023,0.0,2.5434,0.117,0.0278,0.6177,0.0,6662527000.0,6508113000.0,0.0,0.0,0.0,-0.0515,0.1,0.01,0.338,0.045,1.639,0.0,0.0,0.0,0.0,0.0,0.0,0.119,19.0,0.6204,0.0,6629697250.0,675135750.0,6519967250.0,3.157,9.448,0.0,-0.1009,WSFS,45.950001,45.58611091666667,1442546427.993828
2016-12-31,0.0699,0.2373,0.2951,0.234,0.2174,0.559,0.2114,0.1285,0.3585,0.0,0.0,0.1667,0.8046,0.0,0.0181,0.2016,0.0493,76129000.0,0.0699,0.0,76129000.0,0.0,45550000.0,48949000.0,27180000.0,0.0,27180000.0,9070000.0,0.0,0.0,18110000.0,0.0,18110000.0,0.58,0.56,31324432.0,0.07,1.0,0.472,0.357,0.238,0.2987,35953000.0,27180000.0,18110000.0,285820000.0,0.1466,0.0,285820000.0,0.0,175237000.0,188666000.0,97154000.0,0.0,97154000.0,33074000.0,0.0,0.0,64080000.0,0.0,64080000.0,2.12,2.06,31324432.0,0.25,1.0,0.443,0.3399,0.224,0.246,126695000.0,97154000.0,64080000.0,21.942,209.869,0.726,40.4619,26.239,1.844,0.1873,0.0,1.377,0.121,0.0283,0.5983,0.0,6574023000.0,7019547000.0,0.0,0.0,0.0,-0.0881,0.099,0.01,0.34,0.046,1.2512,0.0,0.0,0.0,0.0,0.0,0.0,0.118,18.0,0.6131,0.0,6495583500.0,648530500.0,6227991000.0,2.244,9.125,0.0,-0.1231,WSFS,46.349998,44.01911770588235,1451887360.551136
2016-09-30,0.1563,-0.1315,-0.1181,-0.1923,-0.1961,-0.9031,0.3077,0.2921,0.3182,0.0,0.0,0.2,-1.0124,0.0,0.3636,-0.1315,0.0592,70779000.0,0.1563,0.0,70779000.0,0.0,48700000.0,51234000.0,19545000.0,0.0,19545000.0,6823000.0,0.0,0.0,12722000.0,0.0,12722000.0,0.42,0.41,29550150.0,0.06,1.0,0.387,0.2761,0.18,-0.0058,27360000.0,19545000.0,12722000.0,280846000.0,0.1912,0.0,280846000.0,0.0,174426000.0,188253000.0,92593000.0,0.0,91942000.0,31988000.0,0.0,0.0,59954000.0,0.0,59954000.0,2.01,1.97,29550150.0,0.24,1.0,0.435,0.3274,0.213,0.2142,122251000.0,91942000.0,59954000.0,23.418,218.438,-0.014,38.7378,27.5263,1.6542,0.1727,0.0,0.2672,0.143,0.0261,0.6881,0.0,6454884000.0,6786186000.0,0.0,0.0,0.0,-1.12,0.096,0.01,0.327,0.047,1.1882,0.0,0.0,0.0,0.0,0.0,0.0,0.119,17.0,0.6211,0.0,6206000000.0,621814250.0,5932853250.0,2.036,9.504,0.0,-0.1554,WSFS,36.490002000000004,37.30361075,1078285032.6003
2016-06-30,0.2231,0.3588,0.4286,0.3721,0.3488,0.1402,0.149,0.1804,0.1678,0.0,0.0,0.2,0.1301,0.0,0.1407,0.3588,0.045,70667000.0,0.2231,0.0,70667000.0,0.0,40933000.0,44685000.0,25982000.0,0.0,25982000.0,8504000.0,0.0,0.0,17478000.0,0.0,17478000.0,0.59,0.58,29536577.0,0.06,1.0,0.461,0.3677,0.247,0.4399,32588000.0,25982000.0,17478000.0,271276000.0,0.1729,0.0,271276000.0,0.0,161440000.0,175724000.0,95552000.0,0.0,94901000.0,33243000.0,0.0,0.0,61658000.0,0.0,61658000.0,2.11,2.07,29536577.0,0.23,1.0,0.455,0.3498,0.227,0.3449,123510000.0,94901000.0,61658000.0,20.896,194.336,1.052,39.5713,23.8312,1.8937,0.2003,0.0,1.9293,0.102,0.0161,0.5792,0.0,5740034000.0,6204943000.0,0.0,0.0,0.0,-0.0782,0.107,0.011,0.35,0.049,1.669,0.0,0.0,0.0,0.0,0.0,0.0,0.109,14.0,0.5951,0.0,5847189750.0,575216000.0,5542940500.0,3.168,9.184,0.0,-0.0908,WSFS,32.189999,34.32638916666667,950782384.093423
2016-03-31,0.1542,0.2095,0.2235,0.1522,0.1556,3.806,0.1493,0.1245,0.1106,0.0,0.0,0.2,3.3213,0.0,0.0892,0.2095,0.0513,68244000.0,0.1542,0.0,68244000.0,0.0,40053000.0,43797000.0,24447000.0,0.0,24447000.0,8677000.0,0.0,0.0,15770000.0,0.0,15770000.0,0.53,0.52,29686400.0,0.06,1.0,0.451,0.3582,0.231,0.2475,30794000.0,24447000.0,15770000.0,258384000.0,0.1305,0.0,258384000.0,0.0,156391000.0,169693000.0,88691000.0,0.0,88040000.0,31626000.0,0.0,0.0,56414000.0,0.0,56414000.0,1.95,1.92,29686400.0,0.22,1.0,0.449,0.3407,0.218,0.3482,116004000.0,88040000.0,56414000.0,20.13,188.316,0.569,32.7175,19.8754,1.6253,0.1708,0.0,1.1493,0.113,0.0166,0.5869,0.0,5590422000.0,5971658000.0,0.0,0.0,0.0,-0.0681,0.103,0.011,0.341,0.048,1.7506,0.0,0.0,0.0,0.0,0.0,0.0,0.113,15.0,0.6053,0.0,5667866000.0,546010750.0,5353784500.0,3.031,8.704,0.0,-0.0889,WSFS,32.52,31.01457131428572,965401728.0000001
