,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.0733,0.0849,0.3263,0.3288,0.3151,3.8983,0.0799,0.0389,-0.1323,0.0245,0.0,0.037,14.1258,0.0,0.0428,0.0849,0.0033,185983000.0,0.0733,0.0,185983000.0,0.0,72103000.0,104561000.0,81422000.0,0.0,81422000.0,12434000.0,0.0,0.0,68988000.0,0.0,68988000.0,0.97,0.96,71354530.0,0.28,1.0,0.468,0.4378,0.371,0.2864,87103000.0,81422000.0,68988000.0,713097000.0,0.1173,0.0,713097000.0,0.0,274856000.0,427480000.0,285617000.0,0.0,285617000.0,96554000.0,0.0,0.0,189063000.0,0.0,189063000.0,2.66,2.62,71354530.0,1.12,1.0,0.433,0.4005,0.265,0.4809,308649000.0,285617000.0,189063000.0,38.554,267.911,0.747,33.9986,7.3616,0.8818,0.1196,0.0,0.8298,0.289,0.0575,0.3877,0.0,19116628000.0,21017304000.0,727093500.0,0.0,0.0,-0.0694,0.013,-0.0214,-0.6995,0.07,0.01,0.401,0.036,1.8659,0.0,376.6666,0.0,0.9808,0.0,0.0,0.421,20.0,0.3854,0.0,20422875250.0,2699028500.0,19668467000.0,4.806,9.994,0.0,-0.028,0.0203,-0.0138,-0.4287,CHFC,55.669998,57.47714271428571,3972306542.39094
2018-03-31,0.1347,0.3833,0.474,0.4776,0.4478,0.4272,0.1202,0.0363,0.3537,0.0787,0.0,0.037,0.424,0.0,-0.0531,0.3833,0.0033,186161000.0,0.1347,0.0,186161000.0,0.0,71775000.0,103358000.0,82803000.0,0.0,82803000.0,12633000.0,0.0,0.0,70170000.0,0.0,70170000.0,0.99,0.97,71302847.0,0.28,1.0,0.475,0.4448,0.377,0.5619,88370000.0,82803000.0,70170000.0,700401000.0,0.2499,0.0,700401000.0,0.0,271894000.0,421156000.0,279245000.0,0.0,279245000.0,107156000.0,0.0,0.0,172089000.0,0.0,172089000.0,2.42,2.39,71302847.0,1.11,1.0,0.432,0.3987,0.246,0.4186,302590000.0,279245000.0,172089000.0,37.913,260.7,1.467,33.9805,7.7626,0.8963,0.1226,0.0,1.5404,0.283,0.0591,0.3856,0.0,18588683000.0,20458098000.0,684588000.0,0.0,0.0,-0.0322,0.0089,-0.0187,-0.6258,0.064,0.009,0.399,0.036,1.7853,0.0,370.2686,0.0,1.0231,0.0,0.0,0.459,22.0,0.3882,0.0,20115349750.0,2671139250.0,19293167500.0,4.111,9.823,0.0,-0.0458,0.0218,-0.0201,-0.6024,CHFC,54.68,56.50970585294119,3898839673.96
2017-12-31,-0.054,0.0687,-0.7997,-0.8289,-0.8267,-0.4718,0.111,0.0248,0.3437,0.0894,0.0,0.037,-0.4608,0.0,-0.1362,0.0687,0.0088,170702000.0,-0.054,0.0,170702000.0,0.0,63904000.0,100022000.0,70680000.0,0.0,70680000.0,61234000.0,0.0,0.0,9446000.0,0.0,9446000.0,0.13,0.13,71168947.0,0.28,1.0,0.448,0.4141,0.055,0.8459,76484000.0,70680000.0,9446000.0,678297000.0,0.3884,0.0,678297000.0,0.0,276630000.0,421994000.0,256303000.0,0.0,256303000.0,106780000.0,0.0,0.0,149523000.0,0.0,149523000.0,2.11,2.08,71168947.0,1.1,1.0,0.413,0.3779,0.22,0.3865,280115000.0,256303000.0,149523000.0,37.499,254.493,2.029,33.3415,6.4072,0.8891,0.1231,0.0,15.417,2.154,0.0606,0.3744,0.0,18112034000.0,20028925000.0,680063500.0,0.0,0.0,-0.0085,0.0162,-0.0072,-0.213,0.057,0.008,0.378,0.036,1.8392,0.0,381.6045,0.0,0.9974,0.0,0.0,0.521,23.0,0.4078,0.0,19453974500.0,2645332750.0,18763389750.0,3.684,9.531,0.0,-0.0467,0.0256,-0.0189,-0.5397,CHFC,53.470001,54.5593943030303,3805403667.2589474
2017-09-30,0.4132,2.5384,2.5231,1.4783,1.4348,2.0343,0.1134,-0.4391,0.9328,0.1126,0.0,0.037,1.8697,0.0,0.2789,2.5384,0.8591,170251000.0,0.4132,0.0,170251000.0,0.0,67074000.0,119539000.0,50712000.0,0.0,50712000.0,10253000.0,0.0,0.0,40459000.0,0.0,40459000.0,0.57,0.56,71144387.0,0.28,1.0,0.333,0.2979,0.238,0.2387,56692000.0,50712000.0,40459000.0,688034000.0,0.713,0.0,688034000.0,0.0,286002000.0,436274000.0,251760000.0,0.0,251760000.0,64515000.0,0.0,0.0,187245000.0,0.0,187245000.0,2.73,2.71,71144387.0,1.09,1.0,0.403,0.3659,0.272,0.5602,277423000.0,251760000.0,187245000.0,37.573,255.592,0.571,38.1259,9.9686,1.0147,0.1401,0.0,1.0336,0.491,0.0605,0.394,0.0,18183943000.0,20187174000.0,711401000.0,0.0,0.0,-0.0282,0.0449,-0.0069,-0.1972,0.071,0.01,0.366,0.038,2.1626,0.0,397.5189,0.0,0.9672,0.0,0.0,0.399,23.0,0.4157,0.0,18814974750.0,2623527000.0,18281966250.0,5.417,9.671,0.0,-0.0482,0.0314,-0.0284,-0.7606,CHFC,52.259997999999996,47.24085711428571,3718005522.331226
2017-06-30,0.8166,1.0671,1.018,0.0896,0.0896,-0.5482,0.974,0.3515,2.0134,1.8033,0.0,0.0385,-0.8555,0.0,0.5889,1.0671,0.8594,173287000.0,0.8166,0.0,173287000.0,0.0,69141000.0,98237000.0,75050000.0,0.0,75050000.0,23036000.0,0.0,0.0,52014000.0,0.0,52014000.0,0.73,0.73,71121541.0,0.27,1.0,0.468,0.4331,0.3,0.0203,81044000.0,75050000.0,52014000.0,638259000.0,0.7089,0.0,638259000.0,0.0,271375000.0,422879000.0,215380000.0,0.0,215380000.0,57110000.0,0.0,0.0,158270000.0,0.0,158270000.0,2.39,2.38,71121541.0,1.08,1.0,0.377,0.3374,0.248,0.467,240823000.0,215380000.0,158270000.0,37.112,247.612,0.05,39.3115,8.7068,1.0593,0.1489,0.0,0.2247,0.37,0.0623,0.399,0.0,17610549000.0,19787202000.0,487265000.0,0.0,0.0,-0.6986,0.0184,-0.0471,-1.3622,0.061,0.009,0.337,0.036,2.0389,0.0,410.7712,0.0,1.3099,0.0,0.0,0.452,22.0,0.4252,0.0,18032582500.0,2596171250.0,17789298500.0,4.191,8.974,0.0,-0.0764,0.0291,-0.0386,-0.9684,CHFC,48.41,47.0322221388889,3442993799.81
2017-03-31,0.7784,0.7943,1.0167,0.0984,0.1167,2.8953,0.8957,0.3527,2.2127,1.6916,0.0,0.0385,3.3121,0.0,0.7547,0.7943,0.862,164057000.0,0.7784,0.0,164057000.0,0.0,75803000.0,104196000.0,59861000.0,0.0,59861000.0,12257000.0,0.0,0.0,47604000.0,0.0,47604000.0,0.67,0.67,71068446.0,0.27,1.0,0.402,0.3649,0.29,0.4478,65895000.0,59861000.0,47604000.0,560364000.0,0.5436,0.0,560364000.0,0.0,245750000.0,383727000.0,176637000.0,0.0,176637000.0,44606000.0,0.0,0.0,132031000.0,0.0,132031000.0,2.33,2.32,71068446.0,1.07,1.0,0.359,0.3152,0.236,0.5691,201043000.0,176637000.0,132031000.0,36.585,231.672,1.034,25.184,6.2163,0.6884,0.1015,0.0,1.5909,0.403,0.0665,0.4621,0.0,16464591000.0,17812597000.0,451686500.0,0.0,0.0,-0.03,0.0228,-0.0138,-0.3765,0.06,0.009,0.315,0.036,2.5514,0.0,429.0296,0.0,1.2406,0.0,0.0,0.459,28.0,0.4386,0.0,15557753250.0,2198885500.0,15472490250.0,4.487,7.885,0.0,-0.0533,0.0293,-0.0321,-0.736,CHFC,51.150002,52.27499994444445,3635151155.036892
2016-12-31,0.9293,0.8524,0.8494,0.1176,0.1194,4.7723,0.8887,0.3734,1.761,1.6425,0.0,0.0385,5.0438,0.0,0.7329,0.8524,0.8501,180439000.0,0.9293,0.0,180439000.0,0.0,73984000.0,114302000.0,66137000.0,0.0,66137000.0,18969000.0,0.0,0.0,47168000.0,0.0,47168000.0,0.76,0.75,70546621.0,0.27,1.0,0.409,0.3665,0.261,1.4841,73792000.0,66137000.0,47168000.0,488556000.0,0.405,0.0,488556000.0,0.0,213146000.0,338418000.0,150138000.0,0.0,150138000.0,42106000.0,0.0,0.0,108032000.0,0.0,108032000.0,2.21,2.17,70546621.0,1.06,1.0,0.355,0.3073,0.221,0.5373,173454000.0,150138000.0,108032000.0,36.593,229.372,3.796,25.0316,6.7247,0.6841,0.1018,0.0,5.845,0.355,0.0676,0.41,0.0,16181434000.0,17472926000.0,448659500.0,0.0,0.0,-0.0287,0.0388,-0.0438,-1.0323,0.06,0.008,0.307,0.036,2.5972,0.0,486.3417,0.0,1.0889,0.0,0.0,0.48,31.0,0.4363,0.0,13416161500.0,1806945500.0,13389155000.0,3.721,6.925,0.0,-0.0645,0.0275,-0.037,-0.7762,CHFC,54.169998,52.93499970588235,3821510318.476758
2016-09-30,0.3048,-0.5793,-0.5306,-0.6406,-0.6406,-2.4764,0.8764,1.5574,1.4263,1.733,0.0,0.0385,-2.8223,0.0,0.2097,-0.5793,0.0041,120476000.0,0.3048,0.0,120476000.0,0.0,52447000.0,106144000.0,14332000.0,0.0,14332000.0,2848000.0,0.0,0.0,11484000.0,0.0,11484000.0,0.23,0.23,38268487.0,0.27,1.0,0.167,0.119,0.095,-0.3879,20092000.0,14332000.0,11484000.0,401645000.0,0.2202,0.0,401645000.0,0.0,181855000.0,281940000.0,119705000.0,0.0,119705000.0,33337000.0,0.0,0.0,86368000.0,0.0,86368000.0,2.19,2.17,38268487.0,1.05,1.0,0.342,0.298,0.215,0.0971,137251000.0,119705000.0,86368000.0,66.992,423.606,-1.221,36.6725,14.5437,0.5474,0.0807,0.0,-3.5205,1.174,0.0675,0.4353,0.0,16210771000.0,17057605000.0,459943000.0,0.0,0.0,0.1558,0.0388,-0.0523,-1.0936,0.061,0.008,0.298,0.035,0.6095,0.0,612.0235,0.0,0.8732,0.0,0.0,0.479,20.0,0.4528,0.0,11366735750.0,1415557500.0,11347559500.0,1.019,10.495,0.0,-0.2593,0.0185,-0.034,-0.7779,CHFC,44.130001,44.7374996111111,1688788369.578487
2016-06-30,0.1235,0.291,0.3549,0.2407,0.2407,0.266,0.0547,-0.0561,0.3629,0.0507,0.0,0.0833,0.3128,0.0,0.0724,0.291,0.1346,95392000.0,0.1235,0.0,95392000.0,0.0,43516000.0,59085000.0,36307000.0,0.0,36307000.0,10532000.0,0.0,0.0,25775000.0,0.0,25775000.0,0.67,0.67,38248768.0,0.26,1.0,0.433,0.3806,0.27,0.2555,41264000.0,36307000.0,25775000.0,373501000.0,0.2296,0.0,373501000.0,0.0,172763000.0,234061000.0,139440000.0,0.0,139440000.0,40089000.0,0.0,0.0,99351000.0,0.0,99351000.0,2.6,2.58,38248768.0,1.04,1.0,0.428,0.3733,0.266,0.2982,159787000.0,139440000.0,99351000.0,27.46,240.349,0.637,24.2573,6.0907,0.8834,0.0975,0.0,1.0036,0.388,0.0338,0.4562,0.0,9193035000.0,9887885000.0,250050000.0,0.0,0.0,-0.0576,0.0108,-0.0156,-0.3008,0.097,0.011,0.373,0.04,1.2124,0.0,250.4011,0.0,1.4937,0.0,0.0,0.4,12.0,0.4626,0.0,9408612250.0,1024231750.0,9317788750.0,2.912,9.765,0.0,-0.0755,0.0102,-0.0243,-0.4468,CHFC,37.290001000000004,38.316944638888884,1426296596.9687681
2016-03-31,0.1987,0.2864,0.3235,0.1296,0.1111,1.6023,0.232,0.0941,0.4966,0.6309,0.0,0.0833,1.8384,0.0,0.1345,0.2864,0.1641,92249000.0,0.1987,0.0,92249000.0,0.0,43199000.0,58887000.0,33362000.0,0.0,33362000.0,9757000.0,0.0,0.0,23605000.0,0.0,23605000.0,0.61,0.6,38168801.0,0.26,1.0,0.415,0.3617,0.256,0.1847,38306000.0,33362000.0,23605000.0,363018000.0,0.2755,0.0,363018000.0,0.0,169824000.0,231761000.0,131257000.0,0.0,131257000.0,38657000.0,0.0,0.0,92600000.0,0.0,92600000.0,2.47,2.45,38168801.0,1.02,1.0,0.417,0.3616,0.255,0.2908,151369000.0,131257000.0,92600000.0,27.045,235.284,0.446,14.5958,7.6338,0.5397,0.0599,0.0,0.8236,0.426,0.0347,0.4683,0.0,8980499000.0,9246230000.0,197374500.0,0.0,0.0,-0.1238,0.0081,-0.0261,-0.4867,0.092,0.01,0.362,0.039,1.2421,0.0,246.0441,0.0,1.8392,0.0,0.0,0.413,13.0,0.4678,0.0,9226580750.0,1006854750.0,9194427000.0,2.766,9.511,0.0,-0.0823,0.0096,-0.0261,-0.4706,CHFC,35.689999,34.61428571428571,1362244469.521199
