,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.1102,0.1373,0.2496,0.2929,0.2971,-0.0476,-0.0111,0.034,0.0461,0.0671,0.135,0.0803,0.125,-0.1771,0.0,0.0797,0.1483,-0.0347,4357700000.0,0.115,2964100000.0,1393600000.0,0.0,753300000.0,753300000.0,640300000.0,50300000.0,576100000.0,128000000.0,4500000.0,5900000.0,448100000.0,0.0,448100000.0,1.81,1.79,247500000.0,250100000.0,0.45,0.3198,0.165,0.1437,0.103,0.0763,720800000.0,626400000.0,452600000.0,15030800000.0,0.0864,10416700000.0,4614100000.0,0.0,2837700000.0,2837700000.0,1776400000.0,230900000.0,1469800000.0,74400000.0,10300000.0,42500000.0,1395400000.0,0.0,1395400000.0,5.56,5.51,247500000.0,1.8,0.307,0.138,0.1131,0.093,0.0793,2067700000.0,1700700000.0,1405700000.0,27.423,35.038,1.344,17.5293,3.9172,0.6392,0.2361,12.4533,1.296,0.9906,0.249,0.5281,0.1729,0.0,1409000000.0,8671900000.0,-5392500000.0,7288200000.0,2771700000.0,1715650000.0,1668900000.0,-0.2507,0.0,4.674,-0.0255,-1.179,0.201,0.077,0.084,0.113,6.0,0.828,1.0719,44.4897,71.561,42.0905,5.423,8.761,9.0064,0.324,15.0,0.1888,0.0,6765000000.0,6946075000.0,18159775000.0,4.814,60.731,7.3655,0.4566,-0.2034,0.0,-0.0202,-0.8289,IR,89.730003,90.05085757142857,22208175742.5
2018-03-31,0.1027,0.1326,0.0282,0.0667,0.0667,-0.0336,-0.5253,0.0641,0.1141,0.0683,0.1439,0.112,0.125,-0.5128,0.0,0.0931,0.1321,-0.0347,3384500000.0,0.1279,2420200000.0,964300000.0,0.0,720900000.0,720900000.0,243400000.0,72900000.0,153400000.0,33000000.0,3700000.0,9400000.0,120400000.0,0.0,120400000.0,0.48,0.48,250400000.0,253000000.0,0.45,0.2849,0.094,0.0669,0.036,-0.035,319700000.0,226300000.0,124100000.0,14581500000.0,0.071,10105700000.0,4475800000.0,0.0,2782100000.0,2782100000.0,1693700000.0,234700000.0,1390400000.0,84500000.0,9400000.0,28300000.0,1305900000.0,0.0,1305900000.0,5.15,5.1,250400000.0,1.75,0.307,0.136,0.1114,0.09,0.0866,1985100000.0,1625100000.0,1315300000.0,28.278,33.905,-0.472,17.375,4.6929,0.6144,0.2369,3.1043,1.405,-0.5498,0.938,0.5377,0.213,0.0,1750800000.0,8489900000.0,-5153200000.0,7344800000.0,2357700000.0,1522300000.0,1689250000.0,0.787,0.0,9.9331,-0.0154,-0.5578,0.188,0.073,0.0789,0.111,5.0,0.81,1.1492,41.7053,62.9798,44.5264,6.1846,9.5786,8.6319,0.34,15.0,0.1908,0.0,6716875000.0,6929700000.0,18008675000.0,5.044,58.233,6.9242,0.3884,-0.1583,0.0,-0.0163,-0.66,IR,85.510002,88.37911835294119,21411704500.8
2017-12-31,0.0634,0.1081,1.3134,1.3636,1.3816,-0.0187,0.6049,0.0446,0.1111,-0.0015,0.1144,0.1224,0.125,0.6231,0.0,0.046,0.0958,-0.0328,3618100000.0,0.0772,2542500000.0,1075600000.0,0.0,689000000.0,689000000.0,386600000.0,53800000.0,296900000.0,-163000000.0,-2800000.0,30900000.0,459900000.0,0.0,459900000.0,1.82,1.81,249867865.0,256700000.0,0.45,0.2973,0.122,0.0969,0.127,0.1601,442100000.0,350700000.0,457100000.0,14197600000.0,0.051,9811600000.0,4386000000.0,0.0,2720700000.0,2720700000.0,1665300000.0,215800000.0,1382800000.0,80200000.0,9700000.0,25400000.0,1302600000.0,0.0,1302600000.0,5.11,5.05,249867865.0,1.7,0.3089,0.137,0.1126,0.092,0.0918,1951900000.0,1598600000.0,1312300000.0,28.576,33.997,2.318,16.2646,6.2009,0.5692,0.2236,6.5186,1.267,1.414,0.247,0.5326,0.1904,0.0,1291100000.0,8494700000.0,-4847300000.0,6181300000.0,2350200000.0,1445050000.0,1470600000.0,-0.1092,0.0,5.6879,-0.0196,-0.7768,0.191,0.073,0.0811,0.113,6.0,0.801,1.1696,40.0051,63.6904,39.9871,6.041,9.825,9.6543,0.333,16.0,0.1916,0.0,6636475000.0,6805475000.0,17732275000.0,5.218,56.82,7.4078,0.4583,-0.1443,0.0,-0.0155,-0.6221,IR,89.190002,86.5081821818182,22285715379.08573
2017-09-30,0.0223,-0.0346,-0.0276,0.0,-0.0069,-0.0061,-0.3208,0.0002,0.0251,-0.0018,0.0455,0.0675,0.4063,-0.3824,0.0,0.0487,-0.0109,-0.0228,3670500000.0,0.0288,2489900000.0,1180600000.0,0.0,674500000.0,674500000.0,506100000.0,53900000.0,443400000.0,76400000.0,4900000.0,-3700000.0,367000000.0,0.0,367000000.0,1.45,1.43,253300000.0,259700000.0,0.45,0.3216,0.159,0.1355,0.1,0.1084,585100000.0,497300000.0,371900000.0,13938300000.0,0.0343,9616400000.0,4321900000.0,0.0,2690400000.0,2690400000.0,1631500000.0,215800000.0,1348600000.0,307100000.0,16500000.0,-4100000.0,1041500000.0,0.0,1041500000.0,4.07,4.02,253300000.0,1.65,0.3101,0.137,0.1122,0.075,0.0775,1913800000.0,1564400000.0,1058000000.0,26.752,32.099,1.571,16.0387,4.9704,0.5995,0.2292,9.2263,1.24,1.2744,0.31,0.5412,0.1838,0.0,1125300000.0,8130700000.0,-5064500000.0,6245700000.0,2414500000.0,1440150000.0,1608550000.0,-0.1492,0.0,4.7917,-0.019,-0.795,0.156,0.059,0.0796,0.112,6.0,0.795,1.2275,38.9634,64.6344,43.499,5.7727,9.6784,8.6651,0.405,16.0,0.193,0.0,6770925000.0,6681350000.0,17538300000.0,4.267,55.027,7.2493,0.3924,-0.1546,0.0,-0.0142,-0.5655,IR,89.16999799999999,86.97857099999999,22586760493.399998
2017-06-30,0.0623,-0.3857,-0.5203,-0.5139,-0.5175,-0.0212,0.0303,0.0197,0.0593,-0.0049,0.0394,0.002,0.25,0.0228,0.0,0.0438,0.0863,-0.0108,3908400000.0,0.0597,2653100000.0,1255300000.0,0.0,697700000.0,697700000.0,557600000.0,54100000.0,496700000.0,138100000.0,3600000.0,-8300000.0,358600000.0,0.0,358600000.0,1.4,1.38,256400000.0,262600000.0,0.4,0.3212,0.163,0.1409,0.092,0.1034,638200000.0,550800000.0,362200000.0,13835600000.0,0.0329,9539400000.0,4296200000.0,0.0,2659100000.0,2659100000.0,1637100000.0,216400000.0,1365800000.0,313900000.0,16100000.0,-14600000.0,1051900000.0,0.0,1051900000.0,4.07,4.03,256400000.0,1.52,0.3105,0.14,0.1144,0.076,0.0959,1932500000.0,1582200000.0,1068000000.0,26.215,32.151,1.576,15.8573,5.1096,0.6049,0.2288,10.1811,1.5,1.2518,0.286,0.5362,0.1785,0.0,1951500000.0,8243500000.0,-5124500000.0,7095700000.0,2547250000.0,1549650000.0,1602900000.0,-0.0996,0.0,4.3179,-0.0114,-0.5114,0.158,0.06,0.0796,0.114,8.0,0.789,1.4253,42.1888,68.4988,42.3287,5.4316,8.9282,8.6316,0.373,17.0,0.1922,0.0,6953875000.0,6678325000.0,17537575000.0,5.176,53.961,7.3115,0.3039,-0.1148,0.0,-0.0124,-0.4913,IR,91.389999,89.55638852777777,23432395743.600002
2017-03-31,0.0253,-0.204,-0.2316,-0.2241,-0.2241,-0.0282,-4.7105,0.0181,0.1365,-0.0895,0.0206,-0.0081,0.25,-0.6394,0.0,0.051,-0.0461,0.0,3000600000.0,0.0368,2126100000.0,874500000.0,0.0,659500000.0,659500000.0,215000000.0,54000000.0,145800000.0,28700000.0,4000000.0,6500000.0,117100000.0,0.0,117100000.0,0.45,0.45,259400000.0,261800000.0,0.4,0.2914,0.095,0.0666,0.039,-0.0261,286500000.0,199800000.0,121100000.0,13615400000.0,0.0232,9392800000.0,4222600000.0,0.0,2629800000.0,2629800000.0,1592800000.0,218800000.0,1709200000.0,268300000.0,17300000.0,500000.0,1440900000.0,0.0,1440900000.0,5.55,5.51,259400000.0,1.44,0.3101,0.167,0.1416,0.106,0.0968,2278900000.0,1928000000.0,1458200000.0,25.381,30.098,-0.301,15.6993,5.0983,0.6185,0.236,3.7,1.532,-0.3706,0.889,0.5476,0.2198,0.0,1879900000.0,7807400000.0,-5191600000.0,7023200000.0,2177250000.0,1362150000.0,1606200000.0,0.8018,0.0,9.5983,-0.0116,-0.4014,0.218,0.083,0.0784,0.142,8.0,0.78,1.0314,36.9547,58.9612,42.8846,6.2535,9.9955,8.4768,0.259,12.0,0.1931,0.0,6977625000.0,6601525000.0,17451825000.0,5.082,52.488,8.8117,0.4266,-0.113,0.0,-0.0123,-0.4785,IR,81.32,80.36249991666666,21094408000.0
2016-12-31,0.0025,-0.1172,-0.1486,-0.1348,-0.1364,-0.0257,-0.3623,0.0407,0.1542,-0.035,0.0337,-0.0177,0.3793,-0.3658,0.0,0.0693,-0.1023,-0.0104,3358800000.0,0.0099,2347300000.0,1011500000.0,0.0,658700000.0,658700000.0,352800000.0,53800000.0,262700000.0,63900000.0,4000000.0,1400000.0,198800000.0,0.0,198800000.0,0.77,0.76,258330846.0,261600000.0,0.4,0.3011,0.12,0.0942,0.059,0.1063,404000000.0,316500000.0,202800000.0,13508900000.0,0.0157,9307900000.0,4201000000.0,0.0,2597800000.0,2597800000.0,1603200000.0,221500000.0,1757700000.0,281500000.0,16500000.0,-32900000.0,1476200000.0,0.0,1476200000.0,5.7,5.65,258330846.0,1.36,0.311,0.173,0.1465,0.109,0.0998,2331400000.0,1979200000.0,1492700000.0,25.718,30.79,1.382,15.7558,6.6376,0.6126,0.234,5.8829,1.554,2.0382,0.519,0.5428,0.1961,0.0,1989000000.0,7953900000.0,-5099800000.0,6719100000.0,2186800000.0,1291650000.0,1398250000.0,-0.1192,0.0,5.8304,-0.0144,-0.552,0.231,0.085,0.0809,0.147,9.0,0.777,1.031,36.0436,60.0637,37.4432,6.1775,10.4586,9.6613,0.239,11.0,0.1923,0.0,7020475000.0,6403775000.0,17375075000.0,5.221,52.293,8.9354,0.4218,-0.1138,0.0,-0.0128,-0.4918,IR,75.040001,76.13147108823527,19385146942.17085
2016-09-30,0.0428,0.0948,0.2542,0.2832,0.2857,-0.0379,7.2964,-0.0058,0.2079,-0.1097,0.0079,-0.0139,0.1034,17.8944,0.0,0.0176,0.0764,-0.0241,3567800000.0,0.0232,2412900000.0,1154900000.0,0.0,643200000.0,643200000.0,511700000.0,54500000.0,460600000.0,83200000.0,4500000.0,-14200000.0,377400000.0,0.0,377400000.0,1.45,1.44,259200000.0,261300000.0,0.32,0.3237,0.169,0.1444,0.106,0.1806,603800000.0,515100000.0,381900000.0,13475900000.0,0.0197,9277400000.0,4198500000.0,0.0,2555100000.0,2555100000.0,1643400000.0,224000000.0,1797200000.0,286300000.0,17500000.0,-33400000.0,1510900000.0,0.0,1510900000.0,5.8,5.76,259200000.0,1.25,0.3116,0.177,0.15,0.112,0.1154,2380800000.0,2021200000.0,1528400000.0,26.096,31.31,2.486,15.7018,5.8048,0.6017,0.2297,9.4514,1.543,1.8246,0.221,0.542,0.1803,0.0,2011100000.0,8115600000.0,-5174300000.0,6977500000.0,2351600000.0,1366600000.0,1566950000.0,-0.0643,0.0,4.2486,-0.0124,-0.4994,0.244,0.088,0.0802,0.15,9.0,0.783,1.1596,37.7137,63.9432,42.1449,5.7305,9.8609,8.6001,0.216,10.0,0.1896,0.0,7064175000.0,6197000000.0,17205125000.0,5.998,51.99,9.0232,0.4244,-0.1127,0.0,-0.0147,-0.5492,IR,67.940002,66.58111102777778,17610048518.4
2016-06-30,0.0687,0.9236,8.4753,8.931,8.8621,-0.0215,0.4759,-0.0255,0.1317,-0.0702,0.0142,-0.0203,0.1034,0.6654,0.0,0.0228,0.1351,-0.0274,3688200000.0,0.0244,2506500000.0,1181700000.0,0.0,668400000.0,668400000.0,513300000.0,56500000.0,840100000.0,92500000.0,4800000.0,6800000.0,747600000.0,0.0,747600000.0,2.88,2.86,259200000.0,268300000.0,0.32,0.3204,0.267,0.2431,0.203,0.1072,984600000.0,896600000.0,752400000.0,13395000000.0,0.0215,9243900000.0,4151100000.0,0.0,2544000000.0,2544000000.0,1607100000.0,225300000.0,1751300000.0,316900000.0,18100000.0,-7200000.0,1434400000.0,0.0,1434400000.0,5.48,5.44,259200000.0,1.22,0.3099,0.174,0.1476,0.107,0.0705,2336000000.0,1976600000.0,1452500000.0,24.747,30.095,1.525,15.7639,3.5833,0.637,0.2344,15.869,1.432,0.5828,0.111,0.5525,0.1812,0.0,1625900000.0,7800600000.0,-5559500000.0,7190700000.0,2480550000.0,1485500000.0,1617900000.0,-0.093,0.0,3.2066,-0.011,-0.4602,0.241,0.083,0.0771,0.148,8.0,0.777,0.7993,40.8762,68.0679,43.6338,5.4,9.0172,8.2793,0.223,10.0,0.1899,0.0,7188900000.0,5940575000.0,17231175000.0,3.644,51.678,8.7732,0.4501,-0.1763,0.0,-0.0151,-0.5623,IR,63.68,64.93222222222222,16505856000.0
2016-03-31,0.0647,0.883,1.9708,2.0526,2.0526,-0.0457,0.9393,-0.0262,0.0354,-0.0157,-0.016,-0.0002,0.1034,0.7304,0.0,-0.004,0.3174,-0.0226,2894100000.0,0.0022,2041200000.0,852900000.0,0.0,627500000.0,627500000.0,225400000.0,56700000.0,194300000.0,41900000.0,3200000.0,-26900000.0,152400000.0,0.0,152400000.0,0.58,0.58,259400000.0,269400000.0,0.32,0.2947,0.117,0.0867,0.053,-0.0165,339000000.0,251000000.0,155600000.0,13307000000.0,0.0192,9231900000.0,4075100000.0,0.0,2529100000.0,2529100000.0,1546000000.0,224600000.0,1321500000.0,555800000.0,17300000.0,-9900000.0,765700000.0,0.0,765700000.0,2.89,2.87,259400000.0,1.19,0.3062,0.144,0.1162,0.058,0.0591,1910300000.0,1546100000.0,783000000.0,22.332,28.007,-0.184,17.2421,2.3628,0.7721,0.2638,4.4268,1.225,-0.0499,0.552,0.5714,0.2168,0.0,882800000.0,7265000000.0,-6286900000.0,7194600000.0,2172650000.0,1350950000.0,1612850000.0,5.2763,0.0,11.3855,-0.0139,-0.4557,0.132,0.044,0.0737,0.116,6.0,0.767,1.3138,36.9142,59.1126,44.235,6.1248,9.8501,8.2506,0.412,13.0,0.1901,0.0,7206900000.0,5793875000.0,17345250000.0,3.032,51.299,6.8838,0.3106,-0.2182,0.0,-0.0165,-0.6027,IR,62.009997999999996,57.17085714285714,16085393481.199999
