,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0352,-0.0114,0.1507,0.12,0.04,0.4518,0.1816,-0.0183,0.4989,0.0,0.0,0.6667,0.4466,0.0,0.1195,-0.0114,-0.0017,6882000.0,0.0352,0.0,6882000.0,0.0,3036000.0,3770000.0,3112000.0,0.0,3112000.0,676000.0,0.0,0.0,2436000.0,0.0,2436000.0,0.28,0.26,8992535.0,0.05,1.0,0.475,0.4522,0.354,0.5337,3269000.0,3112000.0,2436000.0,26235000.0,0.4487,0.0,26235000.0,0.0,11905000.0,15267000.0,10968000.0,0.0,10968000.0,4270000.0,0.0,0.0,6698000.0,0.0,6698000.0,0.774,0.744,8992535.0,0.33,1.0,0.446,0.4181,0.255,0.325,11703000.0,10968000.0,6698000.0,14.625,113.667,0.408,18.679,4.1878,1.2772,0.1633,0.0,1.5222,0.179,0.0065,0.4412,0.0,1022151000.0,1152464000.0,0.0,10199500.0,0.0,-0.0094,0.05,0.007,0.418,0.028,1.3167,168.8586,0.0,0.0,0.0,2.5722,0.0,0.426,26.0,0.4538,0.0,1057026250.0,133292500.0,951630750.0,0.948,2.917,0.0,-0.0332,PBIP,19.299999,18.266857171428573,173555916.507465
2018-03-31,0.925,1.8384,2.0079,1.8889,1.8889,-0.8364,0.1186,0.0138,0.1837,0.0,0.0,0.6667,-0.8405,0.0,-0.0418,1.8384,-0.0038,6645000.0,0.925,0.0,6645000.0,0.0,3049000.0,3869000.0,2776000.0,0.0,2776000.0,619000.0,0.0,0.0,2157000.0,0.0,2157000.0,0.24,0.24,8981316.0,0.05,1.0,0.441,0.4178,0.325,0.4814,2932000.0,2776000.0,2157000.0,26001000.0,0.6927,0.0,26001000.0,0.0,11581000.0,14997000.0,11004000.0,0.0,11004000.0,4625000.0,0.0,0.0,6379000.0,0.0,6379000.0,0.744,0.734,8981316.0,0.31,1.0,0.452,0.4232,0.245,0.2843,11740000.0,11004000.0,6379000.0,14.704,104.398,0.356,14.3459,2.1948,0.9757,0.1364,0.0,1.5369,0.208,0.0071,0.4588,0.0,937634000.0,1046767000.0,0.0,8078000.0,0.0,-0.035,0.048,0.007,0.423,0.029,1.2016,104.4421,0.0,0.0,0.0,3.2187,0.0,0.417,26.0,0.4454,0.0,1006428500.0,133962250.0,912092000.0,0.823,2.895,0.0,-0.0356,PBIP,18.139999,17.905882352941177,162921063.258684
2017-12-31,0.6595,1.0872,-0.9535,-0.96,-0.96,1.0165,0.5823,0.0557,1.086,0.0,0.0,5.6667,1.0131,0.0,0.4646,1.0872,0.1172,6341000.0,0.6595,0.0,6341000.0,0.0,3332000.0,4043000.0,2298000.0,0.0,2298000.0,2264000.0,0.0,0.0,34000.0,0.0,34000.0,0.004,0.004,8988855.0,0.2,1.0,0.387,0.3624,0.005,0.0375,2454000.0,2298000.0,34000.0,22808000.0,0.4658,0.0,22808000.0,0.0,11714000.0,17891000.0,4917000.0,0.0,4917000.0,2835000.0,0.0,0.0,2082000.0,0.0,2082000.0,0.234,0.224,8988855.0,0.29,1.0,0.248,0.2156,0.091,1.0633,5656000.0,4917000.0,2082000.0,14.842,103.125,0.026,15.6209,2.0317,1.0525,0.1504,0.0,8.8529,50.0,0.0073,0.5255,0.0,926976000.0,1049127000.0,0.0,4271000.0,0.0,-0.2093,0.016,0.002,0.216,0.026,11.8232,116.0069,0.0,0.0,0.0,5.3402,0.0,1.239,50.0,0.5136,0.0,977290500.0,133638750.0,887055250.0,2.698,2.537,0.0,-0.0148,PBIP,17.6,18.296969727272725,158203848.0
2017-09-30,0.5203,0.9801,1.109,0.7857,0.8462,0.0,0.6078,0.0669,1.2244,0.0,0.0,0.0,-0.0477,0.0,0.2918,0.9801,0.1196,6367000.0,0.5203,0.0,6367000.0,0.0,2488000.0,3585000.0,2782000.0,0.0,2782000.0,711000.0,0.0,0.0,2071000.0,0.0,2071000.0,0.25,0.24,9007742.0,0.03,1.0,0.479,0.4369,0.325,0.2224,3048000.0,2782000.0,2071000.0,20285000.0,0.3285,0.0,20285000.0,0.0,11056000.0,16566000.0,3719000.0,0.0,3719000.0,941000.0,0.0,0.0,2778000.0,0.0,2778000.0,0.33,0.32,9007742.0,0.12,1.0,0.216,0.1833,0.137,0.2764,4384000.0,3719000.0,2778000.0,15.118,99.107,0.157,12.9361,3.2757,0.8557,0.1295,0.0,0.7219,0.12,0.0076,0.3908,0.0,892729000.0,979747000.0,0.0,5704500.0,0.0,-0.0528,0.022,0.003,0.183,0.025,2.1292,160.5208,0.0,0.0,0.0,3.556,0.0,0.364,68.0,0.545,0.0,876886000.0,128564250.0,801146250.0,0.622,2.252,0.0,-0.0521,PBIP,18.530001000000002,18.288857114285715,166913468.267742
2017-06-30,0.7046,1.9014,1.7246,1.5,1.5,0.3956,0.5652,0.2576,1.1145,0.0,0.0,0.0,0.3935,0.0,0.1244,1.9014,-0.0562,6648000.0,0.7046,0.0,6648000.0,0.0,2712000.0,3500000.0,3148000.0,0.0,3148000.0,1031000.0,0.0,0.0,2117000.0,0.0,2117000.0,0.25,0.25,9007996.0,0.03,1.0,0.497,0.4735,0.318,0.3819,3306000.0,3148000.0,2117000.0,18109000.0,0.255,0.0,18109000.0,0.0,10095000.0,15766000.0,2343000.0,0.0,2343000.0,653000.0,0.0,0.0,1690000.0,0.0,1690000.0,0.22,0.21,9007996.0,0.12,1.0,0.156,0.1294,0.093,0.3243,2825000.0,2343000.0,1690000.0,14.897,95.781,0.282,12.4401,2.7509,0.835,0.1287,0.0,1.2064,0.12,0.0091,0.4079,0.0,862793000.0,950073000.0,0.0,5417500.0,0.0,-0.0059,0.014,0.002,0.129,0.025,3.6154,166.5266,0.0,0.0,0.0,3.3427,0.0,0.545,110.0,0.5575,0.0,781342500.0,123020000.0,716131250.0,0.652,2.01,0.0,-0.0388,PBIP,18.16,18.12611127777778,163585207.36
2017-03-31,-0.0545,-4.8725,-4.9051,-4.375,-4.8571,10.4239,0.5705,0.2325,1.8027,0.0,0.0,0.0,10.4486,0.0,0.3231,-4.8725,-0.0554,3452000.0,-0.0545,0.0,3452000.0,0.0,3182000.0,6763000.0,-3311000.0,0.0,-3311000.0,-1171000.0,0.0,0.0,-2140000.0,0.0,-2140000.0,-0.27,-0.27,9015982.0,0.03,1.0,-0.913,-0.9592,-0.62,5.8105,-3152000.0,-3311000.0,-2140000.0,15361000.0,0.0996,0.0,15361000.0,0.0,9795000.0,15081000.0,280000.0,0.0,280000.0,-70000.0,0.0,0.0,350000.0,0.0,350000.0,0.07,0.06,9015982.0,0.12,1.0,0.045,0.0182,0.023,0.3357,688000.0,280000.0,350000.0,14.504,92.755,2.225,12.0726,1.6538,0.8324,0.1289,0.0,-9.4701,-0.111,0.0094,0.9218,0.0,836280000.0,930215000.0,0.0,5243000.0,0.0,-0.0103,0.003,0.001,0.018,0.024,15.3886,207.105,0.0,0.0,0.0,2.9298,0.0,1.714,780.0,0.6377,0.0,686502750.0,117737500.0,637528000.0,0.572,1.704,0.0,-0.0427,PBIP,17.85,17.54583319444444,160935278.70000002
2016-12-31,0.0824,0.7366,0.77,1.0,1.0,-10.4066,0.1288,0.0184,0.9543,0.0,0.0,0.0,-9.4963,0.0,-0.0911,0.7366,-0.0419,3821000.0,0.0824,0.0,3821000.0,0.0,2275000.0,2720000.0,1101000.0,0.0,1101000.0,370000.0,0.0,0.0,731000.0,0.0,731000.0,0.1,0.1,8045544.0,0.03,1.0,0.31,0.2881,0.191,-4.766,1183000.0,1101000.0,731000.0,15560000.0,0.0078,0.0,15560000.0,0.0,9018000.0,11114000.0,4446000.0,0.0,4446000.0,1408000.0,0.0,0.0,3038000.0,0.0,3038000.0,0.42,0.4,8045544.0,0.12,1.0,0.307,0.2857,0.195,-0.8451,4776000.0,4446000.0,3038000.0,14.059,73.347,-2.263,8.3665,1.2327,0.5951,0.1141,0.0,-24.9042,0.3,0.0,0.5954,0.0,590114000.0,647509000.0,0.0,1517000.0,0.0,0.0003,0.027,0.005,0.286,0.028,-4.314,30.3307,0.0,0.0,0.0,10.2571,0.0,0.286,40.0,0.5796,0.0,596211500.0,113127250.0,560857000.0,-1.634,1.934,0.0,0.0034,PBIP,17.120001000000002,16.26558817647059,137739721.32554403
2016-09-30,0.2505,31.6744,74.5385,13.0,0.0,0.1689,0.1484,0.0431,30.3689,0.0,0.0,0.0,0.2764,0.0,-0.2575,31.6744,-0.0659,4188000.0,0.2505,0.0,4188000.0,0.0,1926000.0,2783000.0,1405000.0,0.0,1405000.0,423000.0,0.0,0.0,982000.0,0.0,982000.0,0.14,0.13,8045544.0,0.03,1.0,0.355,0.3355,0.234,0.3551,1488000.0,1405000.0,982000.0,15269000.0,-0.0164,0.0,15269000.0,0.0,9246000.0,11290000.0,3979000.0,0.0,3979000.0,1259000.0,0.0,0.0,2720000.0,0.0,2720000.0,0.37,0.36,8045544.0,0.12,1.0,0.282,0.2606,0.178,0.2178,4304000.0,3979000.0,2720000.0,14.17,69.539,0.185,6.5112,1.7765,0.4595,0.0936,0.0,1.5224,0.214,0.0,0.4599,0.0,559480000.0,597573000.0,0.0,2320500.0,0.0,-0.0054,0.024,0.005,0.261,0.028,1.2879,59.4748,0.0,0.0,0.0,6.58,0.0,0.324,33.0,0.6055,0.0,572201500.0,113830750.0,544022750.0,0.413,1.898,0.0,-0.0505,PBIP,14.48,14.496944444444447,116499477.12
2016-06-30,0.1341,154.0,15.5319,9.0,9.0,0.7924,0.1043,-0.1037,17.9136,0.0,0.0,-0.8333,0.6341,0.0,-0.1906,154.0,0.0341,3900000.0,0.1341,0.0,3900000.0,0.0,2412000.0,2815000.0,1085000.0,0.0,1085000.0,308000.0,0.0,0.0,777000.0,0.0,777000.0,0.1,0.1,9544809.0,0.03,1.0,0.3,0.2782,0.199,0.4672,1169000.0,1085000.0,777000.0,14430000.0,-0.077,0.0,14430000.0,0.0,9914000.0,11813000.0,2617000.0,0.0,2617000.0,866000.0,0.0,0.0,1751000.0,0.0,1751000.0,0.24,0.22,9544809.0,0.12,1.0,0.203,0.1814,0.121,0.2082,2924000.0,2617000.0,1751000.0,11.846,58.282,0.191,5.5523,4.0411,0.4687,0.0953,0.0,2.3552,0.3,0.0,0.6185,0.0,556290000.0,570714000.0,0.0,2249500.0,0.0,-0.0044,0.015,0.003,0.181,0.027,1.8772,65.0828,0.0,0.0,0.0,6.4148,0.0,0.5,63.0,0.687,0.0,542205000.0,114580500.0,525950000.0,0.315,1.512,0.0,-0.0861,PBIP,14.1,14.70166666666667,134581806.9
2016-03-31,-0.2871,-0.4689,-0.6778,-0.6,-0.6111,2.5616,0.0372,-0.1279,21.1288,0.0,0.0,0.0,1.7205,0.0,-0.1883,-0.4689,0.0,3651000.0,-0.2871,0.0,3651000.0,0.0,2405000.0,2796000.0,855000.0,0.0,855000.0,307000.0,0.0,0.0,548000.0,0.0,548000.0,0.08,0.07,9544809.0,0.03,1.0,0.256,0.2342,0.15,0.4799,936000.0,855000.0,548000.0,13969000.0,-0.1102,0.0,13969000.0,0.0,10482000.0,12430000.0,1539000.0,0.0,1539000.0,518000.0,0.0,0.0,1021000.0,0.0,1021000.0,0.15,0.13,9544809.0,0.27,1.0,0.132,0.1102,0.073,0.1644,1846000.0,1539000.0,1021000.0,11.768,56.318,0.184,4.0688,0.768,0.3457,0.0722,0.0,3.2372,0.375,0.0,0.6587,0.0,537544000.0,569050000.0,0.0,1754000.0,0.0,-0.0124,0.009,0.002,0.11,0.027,2.427,46.2488,0.0,0.0,0.0,7.9641,0.0,1.8,107.0,0.7504,0.0,521091500.0,116812250.0,512818250.0,0.241,1.464,0.0,-0.073,PBIP,14.32,14.91371428571429,136681664.88
