,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0761,0.5027,0.601,0.625,0.625,2.1482,0.036,-0.0248,0.0278,0.0,0.0,0.0,2.2135,0.0,-0.0114,0.5027,0.0156,13484000.0,0.0761,0.0,13484000.0,0.0,9259000.0,10163000.0,3321000.0,0.0,3321000.0,500000.0,0.0,0.0,2821000.0,0.0,2821000.0,0.26,0.26,11766509.0,0.09,1.0,0.275,0.2463,0.209,0.5381,3714000.0,3321000.0,2821000.0,51762000.0,0.0159,0.0,51762000.0,0.0,36960000.0,40645000.0,11117000.0,0.0,11117000.0,5662000.0,0.0,0.0,5455000.0,0.0,5455000.0,0.51,0.51,11766509.0,0.36,1.0,0.248,0.2148,0.105,0.44,12854000.0,11117000.0,5455000.0,15.197,153.997,0.617,31.099,3.2641,2.0465,0.2003,0.0,2.598,0.346,0.0084,0.6867,0.0,1812010000.0,2139530000.0,0.0,0.0,0.0,-0.01,0.03,0.003,0.215,0.029,4.2361,0.0,0.0,0.0,0.0,0.0,0.0,0.706,49.0,0.714,0.0,2123690250.0,179598500.0,1813958000.0,1.936,4.399,0.0,-0.0143,ESSA,15.83,15.527142857142856,186263837.47
2018-03-31,0.0358,0.5224,0.3875,0.4,0.4,-0.2758,0.0354,-0.0214,0.1936,0.0,0.0,0.0,-0.2767,0.0,-0.0385,0.5224,0.0138,12780000.0,0.0358,0.0,12780000.0,0.0,8939000.0,9988000.0,2792000.0,0.0,2792000.0,529000.0,0.0,0.0,2263000.0,0.0,2263000.0,0.21,0.21,11657173.0,0.09,1.0,0.252,0.2185,0.177,0.3836,3221000.0,2792000.0,2263000.0,50808000.0,-0.0225,0.0,50808000.0,0.0,37067000.0,40802000.0,10006000.0,0.0,10006000.0,5610000.0,0.0,0.0,4396000.0,0.0,4396000.0,0.41,0.41,11657173.0,0.36,1.0,0.233,0.1969,0.087,0.3499,11820000.0,10006000.0,4396000.0,15.216,154.888,0.421,33.7103,3.0285,2.2154,0.2158,0.0,2.2152,0.429,0.0084,0.6995,0.0,1805558000.0,2163221000.0,0.0,0.0,0.0,-0.0221,0.024,0.002,0.197,0.028,4.119,0.0,0.0,0.0,0.0,0.0,0.0,0.878,51.0,0.7296,0.0,2106178000.0,180033750.0,1798088750.0,1.525,4.359,0.0,-0.0181,ESSA,14.67,14.934411764705882,171010727.91
2017-12-31,-0.0002,0.0505,-1.8456,-1.8333,-1.8333,0.1002,0.0246,0.0285,-0.0452,0.0,0.0,0.0,0.1604,0.0,0.0017,0.0505,0.0179,12737000.0,-0.0002,0.0,12737000.0,0.0,9419000.0,10282000.0,2455000.0,0.0,2455000.0,4093000.0,0.0,0.0,-1638000.0,0.0,-1638000.0,-0.15,-0.15,11611681.0,0.09,1.0,0.228,0.1927,-0.129,0.4639,2904000.0,2455000.0,-1638000.0,50366000.0,-0.0603,0.0,50366000.0,0.0,37425000.0,41318000.0,9048000.0,0.0,9048000.0,5284000.0,0.0,0.0,3764000.0,0.0,3764000.0,0.35,0.35,11611681.0,0.36,1.0,0.217,0.1796,0.075,0.3902,10931000.0,9048000.0,3764000.0,15.457,155.612,0.509,32.744,3.3832,2.1184,0.2086,0.0,-3.58,-0.6,0.0085,0.7395,0.0,1806915000.0,2147843000.0,0.0,0.0,0.0,0.0077,0.021,0.002,0.18,0.028,5.3177,0.0,0.0,0.0,0.0,0.0,0.0,1.029,50.0,0.7431,0.0,2074012500.0,180381500.0,1782540000.0,1.693,4.338,0.0,-0.0181,ESSA,15.67,15.79575766666667,181955041.27
2017-09-30,-0.0436,0.2569,0.3139,0.3571,0.3571,0.1246,0.0072,0.0181,-0.1322,0.0,0.0,0.0,0.1696,0.0,-0.0771,0.2569,0.0177,12761000.0,-0.0436,0.0,12761000.0,0.0,9343000.0,10212000.0,2549000.0,0.0,2549000.0,540000.0,0.0,0.0,2009000.0,0.0,2009000.0,0.19,0.19,11595744.0,0.09,1.0,0.236,0.1997,0.157,0.3691,3015000.0,2549000.0,2009000.0,50368000.0,-0.0527,0.0,50368000.0,0.0,37409000.0,41438000.0,8930000.0,0.0,8930000.0,1591000.0,0.0,0.0,7339000.0,0.0,7339000.0,0.69,0.69,11595744.0,0.36,1.0,0.216,0.1773,0.146,0.374,10878000.0,8930000.0,7339000.0,15.758,152.605,0.406,27.3184,3.6378,1.7336,0.1774,0.0,2.44,0.474,0.0088,0.7322,0.0,1769573000.0,2044167000.0,0.0,0.0,0.0,-0.0392,0.041,0.004,0.177,0.028,2.6546,0.0,0.0,0.0,0.0,0.0,0.0,0.522,56.0,0.7427,0.0,2067012250.0,178371500.0,1771588500.0,1.624,4.344,0.0,-0.0331,ESSA,15.7,14.990857142857141,182053180.79999998
2017-06-30,-0.0756,-0.239,-0.1657,-0.2,-0.2,-0.5833,-0.0016,-0.0007,-0.1229,0.0,0.0,0.0,-0.5819,0.0,-0.0281,-0.239,0.0181,12530000.0,-0.0756,0.0,12530000.0,0.0,9366000.0,10320000.0,2210000.0,0.0,2210000.0,448000.0,0.0,0.0,1762000.0,0.0,1762000.0,0.16,0.16,11586202.0,0.09,1.0,0.214,0.1764,0.141,0.1802,2680000.0,2210000.0,1762000.0,50950000.0,-0.0241,0.0,50950000.0,0.0,38189000.0,42541000.0,8409000.0,0.0,8409000.0,1550000.0,0.0,0.0,6859000.0,0.0,6859000.0,0.63,0.63,11586202.0,0.36,1.0,0.204,0.165,0.135,0.3563,10413000.0,8409000.0,6859000.0,15.583,150.869,0.195,30.7302,2.9828,1.972,0.2019,0.0,1.3212,0.563,0.009,0.7475,0.0,1747994000.0,2069481000.0,0.0,0.0,0.0,-0.0301,0.039,0.004,0.165,0.029,2.7612,0.0,0.0,0.0,0.0,0.0,0.0,0.571,55.0,0.7495,0.0,2075045500.0,176775750.0,1768403750.0,1.567,4.397,0.0,-0.0414,ESSA,14.72,14.826388888888895,170548893.44
2017-03-31,-0.1163,-0.3576,-0.2339,-0.25,-0.25,0.4249,-0.0026,0.0092,-0.0989,0.0,0.0,0.0,0.4484,0.0,-0.0443,-0.3576,0.0148,12338000.0,-0.1163,0.0,12338000.0,0.0,9297000.0,10504000.0,1834000.0,0.0,1834000.0,203000.0,0.0,0.0,1631000.0,0.0,1631000.0,0.15,0.15,11498042.0,0.09,1.0,0.189,0.1486,0.132,0.5493,2332000.0,1834000.0,1631000.0,51975000.0,0.0174,0.0,51975000.0,0.0,38460000.0,42872000.0,9103000.0,0.0,9103000.0,1894000.0,0.0,0.0,7209000.0,0.0,7209000.0,0.67,0.67,11498042.0,0.36,1.0,0.217,0.1751,0.139,0.4097,11266000.0,9103000.0,7209000.0,15.548,151.571,0.589,28.6339,3.2565,1.8417,0.1872,0.0,4.244,0.6,0.0091,0.7535,0.0,1742768000.0,2034559000.0,0.0,0.0,0.0,-0.0209,0.041,0.004,0.175,0.029,3.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.537,58.0,0.74,0.0,2089839500.0,176000500.0,1769124750.0,1.852,4.52,0.0,-0.0406,ESSA,14.58,15.451944472222221,167641452.36
2016-12-31,0.0349,-0.0737,-0.0102,-0.0526,-0.0526,0.5887,0.0086,0.0015,0.1707,0.0,0.0,0.0,0.7232,0.0,0.0876,-0.0737,0.0067,12739000.0,0.0349,0.0,12739000.0,0.0,9403000.0,10402000.0,2337000.0,0.0,2337000.0,400000.0,0.0,0.0,1937000.0,0.0,1937000.0,0.18,0.18,11407934.0,0.09,1.0,0.224,0.1835,0.152,0.3997,2851000.0,2337000.0,1937000.0,53598000.0,0.0827,0.0,53598000.0,0.0,38891000.0,43474000.0,10124000.0,0.0,10124000.0,2417000.0,0.0,0.0,7707000.0,0.0,7707000.0,0.72,0.72,11407934.0,0.36,1.0,0.233,0.1889,0.144,0.3582,12496000.0,10124000.0,7707000.0,15.028,154.496,0.446,34.9062,3.5809,2.3227,0.2239,0.0,2.7517,0.5,0.0091,0.7381,0.0,1762485000.0,2119842000.0,0.0,0.0,0.0,-0.0447,0.044,0.004,0.189,0.03,2.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.5,49.0,0.7256,0.0,2102852500.0,174948500.0,1770264750.0,1.683,4.698,0.0,-0.0465,ESSA,15.72,15.627058794117648,179332722.48000002
2016-09-30,0.0774,-0.3107,-0.3369,-0.3636,-0.3636,-0.1802,0.1033,0.0313,0.1241,0.0,0.0,0.0,-0.2015,0.0,0.2395,-0.3107,-0.0017,13343000.0,0.0774,0.0,13343000.0,0.0,10123000.0,11315000.0,2028000.0,0.0,2028000.0,499000.0,0.0,0.0,1529000.0,0.0,1529000.0,0.14,0.14,11393543.0,0.09,1.0,0.191,0.152,0.115,0.3018,2550000.0,2028000.0,1529000.0,53168000.0,0.0717,0.0,53168000.0,0.0,38134000.0,42858000.0,10310000.0,0.0,10310000.0,2583000.0,0.0,0.0,7727000.0,0.0,7727000.0,0.74,0.73,11393543.0,0.36,1.0,0.24,0.1939,0.145,0.3209,12734000.0,10310000.0,7727000.0,15.478,154.139,0.353,32.0372,3.9415,2.0699,0.2059,0.0,2.8509,0.643,0.0092,0.7587,0.0,1756191000.0,2076300000.0,0.0,0.0,0.0,-0.0762,0.044,0.004,0.194,0.03,2.3501,0.0,0.0,0.0,0.0,0.0,0.0,0.486,52.0,0.7172,0.0,2087755250.0,174595750.0,1766465500.0,1.497,4.667,0.0,-0.0605,ESSA,13.83,13.810277777777777,157572699.69
2016-06-30,0.0902,-0.0556,-0.1404,-0.1667,-0.1304,0.0331,0.105,0.0408,0.1894,0.0,0.0,0.0,0.027,0.0,0.1462,-0.0556,-0.0048,13555000.0,0.0902,0.0,13555000.0,0.0,9637000.0,10651000.0,2904000.0,0.0,2904000.0,792000.0,0.0,0.0,2112000.0,0.0,2112000.0,0.2,0.2,11379664.0,0.09,1.0,0.261,0.2142,0.156,0.3984,3533000.0,2904000.0,2112000.0,52209000.0,0.0563,0.0,52209000.0,0.0,36178000.0,40985000.0,11224000.0,0.0,11224000.0,2720000.0,0.0,0.0,8504000.0,0.0,8504000.0,0.81,0.81,11379664.0,0.36,1.0,0.261,0.215,0.163,0.3462,13623000.0,11224000.0,8504000.0,15.594,153.802,0.475,35.6704,2.4147,2.2875,0.2298,0.0,2.6454,0.45,0.0093,0.711,0.0,1750218000.0,2128657000.0,0.0,0.0,0.0,-0.0335,0.049,0.005,0.215,0.03,2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.444,44.0,0.6929,0.0,2043363000.0,173329750.0,1724981750.0,1.589,4.588,0.0,-0.0544,ESSA,13.4,13.474722222222221,152487497.6
2016-03-31,0.1279,-0.1296,-0.1246,-0.1304,-0.1304,-0.0409,0.1128,0.0211,0.2239,0.0,0.0,0.0,-0.0424,0.0,0.1614,-0.1296,-0.0091,13961000.0,0.1279,0.0,13961000.0,0.0,9728000.0,11106000.0,2855000.0,0.0,2855000.0,726000.0,0.0,0.0,2129000.0,0.0,2129000.0,0.2,0.2,11330544.0,0.09,1.0,0.255,0.2045,0.152,0.3351,3562000.0,2855000.0,2129000.0,51088000.0,0.0281,0.0,51088000.0,0.0,34949000.0,39693000.0,11395000.0,0.0,11395000.0,2546000.0,0.0,0.0,8849000.0,0.0,8849000.0,0.85,0.84,11330544.0,0.36,1.0,0.267,0.223,0.173,0.3511,13661000.0,11395000.0,8849000.0,15.406,154.153,0.413,32.2454,2.2402,2.093,0.2072,0.0,2.2818,0.45,0.0094,0.6968,0.0,1746636000.0,2086611000.0,0.0,0.0,0.0,-0.0368,0.052,0.005,0.223,0.03,2.1401,0.0,0.0,0.0,0.0,0.0,0.0,0.424,41.0,0.6841,0.0,1988321500.0,171799000.0,1683017500.0,1.583,4.509,0.0,-0.053,ESSA,13.49,13.452285714285713,152849038.56
