,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0801,0.0154,0.1529,0.1509,0.1538,-0.5623,-0.0144,0.0261,0.0,0.0,0.0,0.244,-0.6267,0.0,0.1257,0.0154,-0.0023,36359000.0,0.0801,0.0,36359000.0,0.0,23922000.0,27463000.0,8896000.0,0.0,8896000.0,1387000.0,0.0,0.0,7509000.0,0.0,7509000.0,0.61,0.6,12287374.0,0.26,1.0,0.322,0.2447,0.207,0.1519,11700000.0,8896000.0,7509000.0,141692000.0,0.092,0.0,141692000.0,0.0,90160000.0,104829000.0,36863000.0,0.0,36863000.0,9068000.0,0.0,0.0,27795000.0,0.0,27795000.0,2.265,2.233,12287374.0,0.949,1.0,0.343,0.2602,0.196,0.2648,48555000.0,36863000.0,27795000.0,18.443,126.631,0.45,0.0,10.2709,0.0,0.0,0.0,0.9238,0.426,0.0091,0.6579,0.0,1555961000.0,1429758000.0,0.0,701553500.0,0.0,-0.2037,0.124,0.017,0.26,0.088,1.5297,1735.4682,0.0,0.0,0.0,0.202,0.0,0.419,18.0,0.6363,0.0,1395258750.0,224519500.0,1608766500.0,3.054,11.532,0.0,-0.1174,CASS,68.82,65.33457188571428,845617078.68
2018-03-31,0.1144,0.2294,0.283,0.2941,0.2745,2.2306,0.1408,0.0462,0.0,0.0,0.0,0.1483,2.5429,0.0,0.0763,0.2294,-0.0025,35983000.0,0.1144,0.0,35983000.0,0.0,22544000.0,26182000.0,9801000.0,0.0,9801000.0,1709000.0,0.0,0.0,8092000.0,0.0,8092000.0,0.66,0.65,12286628.0,0.24,1.0,0.356,0.2724,0.225,0.4661,12819000.0,9801000.0,8092000.0,138995000.0,0.0939,0.0,138995000.0,0.0,87489000.0,102267000.0,36728000.0,0.0,36728000.0,9929000.0,0.0,0.0,26799000.0,0.0,26799000.0,2.185,2.153,12286628.0,0.898,1.0,0.348,0.2642,0.193,0.3367,48383000.0,36728000.0,26799000.0,18.103,133.181,1.365,0.0,16.2438,0.0,0.0,0.0,2.2441,0.364,0.0088,0.6265,0.0,1636348000.0,1436766000.0,0.0,685339000.0,0.0,-0.0764,0.12,0.017,0.264,0.086,1.919,1962.8122,0.0,0.0,0.0,0.2028,0.0,0.411,14.0,0.6294,0.0,1357178250.0,223205750.0,1614510750.0,3.809,11.313,0.0,-0.09,CASS,59.509997999999996,59.85323520588234,731177207.706744
2017-12-31,0.0893,0.0823,-0.1701,-0.1806,-0.1832,0.1441,0.1013,0.0829,0.0,0.0,0.0,0.1483,0.1384,0.0,0.0896,0.0823,-0.0009,35049000.0,0.0893,0.0,35049000.0,0.0,22126000.0,26142000.0,8907000.0,0.0,8907000.0,3576000.0,0.0,0.0,5331000.0,0.0,5331000.0,0.431,0.428,12282984.0,0.24,1.0,0.339,0.2541,0.152,0.2741,11887000.0,8907000.0,5331000.0,135302000.0,0.0778,0.0,135302000.0,0.0,85890000.0,100403000.0,34899000.0,0.0,34899000.0,9885000.0,0.0,0.0,25014000.0,0.0,25014000.0,2.04,2.01,12282984.0,0.867,1.0,0.342,0.2579,0.185,0.2569,46240000.0,34899000.0,25014000.0,18.325,133.733,0.782,0.0,18.5712,0.0,0.0,0.0,2.0548,0.557,0.0088,0.6313,0.0,1642644000.0,1414534000.0,0.0,679087500.0,0.0,-0.123,0.113,0.016,0.258,0.087,1.5547,1931.2288,0.0,0.0,0.0,0.1992,0.0,0.425,14.0,0.6348,0.0,1320205500.0,220882750.0,1563561750.0,2.83,11.015,0.0,-0.1061,CASS,58.209998999999996,60.99228651515151,714992486.357016
2017-09-30,0.0845,0.1463,0.103,0.1081,0.11,-0.1774,0.0059,0.0519,0.0,0.0,0.0,0.045,-0.1904,0.0,0.0623,0.1463,0.0028,34301000.0,0.0845,0.0,34301000.0,0.0,21568000.0,25042000.0,9259000.0,0.0,9259000.0,2396000.0,0.0,0.0,6863000.0,0.0,6863000.0,0.564,0.555,12324181.0,0.209,1.0,0.354,0.2699,0.2,0.1639,12149000.0,9259000.0,6863000.0,132430000.0,0.0709,0.0,132430000.0,0.0,84070000.0,98208000.0,34222000.0,0.0,34222000.0,8115000.0,0.0,0.0,26107000.0,0.0,26107000.0,2.13,2.108,12324181.0,0.836,1.0,0.34,0.2584,0.197,0.2537,45048000.0,34222000.0,26107000.0,18.172,125.126,0.456,0.0,19.6441,0.0,0.0,0.0,0.9424,0.371,0.0094,0.6288,0.0,1542075000.0,1299977000.0,0.0,684997500.0,0.0,-0.1306,0.121,0.017,0.258,0.087,1.4368,1894.1331,0.0,0.0,0.0,0.1933,0.0,0.392,12.0,0.6348,0.0,1272699250.0,216619500.0,1525469250.0,2.726,10.746,0.0,-0.1044,CASS,57.672726000000004,55.58987037142855,710769113.987406
2017-06-30,0.0872,0.1084,0.1097,0.0996,0.0994,0.4964,0.0474,0.0572,0.0,0.0,0.0,0.045,0.6369,0.0,0.0584,0.1084,-0.0041,33662000.0,0.0872,0.0,33662000.0,0.0,21251000.0,24901000.0,8761000.0,0.0,8761000.0,2248000.0,0.0,0.0,6513000.0,0.0,6513000.0,0.53,0.52,12315364.0,0.209,1.0,0.342,0.2603,0.193,0.4396,11528000.0,8761000.0,6513000.0,129757000.0,0.0581,0.0,129757000.0,0.0,82805000.0,96717000.0,33040000.0,0.0,33040000.0,7574000.0,0.0,0.0,25466000.0,0.0,25466000.0,2.075,2.054,12315364.0,0.827,1.0,0.334,0.2546,0.196,0.2691,43327000.0,33040000.0,25466000.0,17.974,128.173,1.202,0.0,24.4459,0.0,0.0,0.0,2.4331,0.394,0.0093,0.6313,0.0,1578496000.0,1277436000.0,0.0,690195500.0,0.0,-0.0661,0.119,0.017,0.255,0.085,1.5277,2051.7744,0.0,0.0,0.0,0.188,0.0,0.399,18.0,0.6382,0.0,1255420250.0,213708750.0,1523195000.0,2.835,10.536,0.0,-0.1025,CASS,59.672726000000004,58.18888880555556,734891341.5622641
2017-03-31,0.0494,0.0152,0.0813,0.0782,0.0991,-0.2152,0.0508,0.0283,0.0,0.0,0.0,0.045,-0.2214,0.0,0.0613,0.0152,-0.0085,32290000.0,0.0494,0.0,32290000.0,0.0,20945000.0,24318000.0,7972000.0,0.0,7972000.0,1665000.0,0.0,0.0,6307000.0,0.0,6307000.0,0.51,0.51,12316949.0,0.209,1.0,0.331,0.2469,0.195,0.1466,10676000.0,7972000.0,6307000.0,127058000.0,0.0432,0.0,127058000.0,0.0,81632000.0,94875000.0,32183000.0,0.0,32183000.0,7361000.0,0.0,0.0,24822000.0,0.0,24822000.0,2.027,2.006,12316949.0,0.818,1.0,0.331,0.2533,0.195,0.2295,42009000.0,32183000.0,24822000.0,17.304,116.299,0.384,0.0,11.6563,0.0,0.0,0.0,0.8912,0.41,0.0101,0.6487,0.0,1432445000.0,1288875000.0,0.0,579974000.0,0.0,-0.1578,0.118,0.016,0.253,0.084,1.3556,1790.3351,0.0,0.0,0.0,0.2191,0.0,0.404,15.0,0.6425,0.0,1244376250.0,210934750.0,1505170500.0,2.367,10.316,0.0,-0.1334,CASS,60.090908,59.041919472222226,740136649.199692
2016-12-31,0.0617,0.0153,0.055,0.0626,0.0826,0.2453,0.0339,0.018,0.0,0.0,0.0,0.045,0.3479,0.0,0.0359,0.0153,-0.0146,32177000.0,0.0617,0.0,32177000.0,0.0,20306000.0,23947000.0,8230000.0,0.0,8230000.0,1806000.0,0.0,0.0,6424000.0,0.0,6424000.0,0.526,0.524,12293824.0,0.209,1.0,0.332,0.2558,0.2,0.2623,10695000.0,8230000.0,6424000.0,125537000.0,0.0391,0.0,125537000.0,0.0,80422000.0,93473000.0,32064000.0,0.0,32064000.0,7716000.0,0.0,0.0,24348000.0,0.0,24348000.0,1.99,1.96,12293824.0,0.809,1.0,0.331,0.2554,0.194,0.243,41493000.0,32064000.0,24348000.0,16.922,121.301,0.686,0.0,21.6973,0.0,0.0,0.0,1.4903,0.397,0.009,0.6311,0.0,1491252000.0,1224509000.0,0.0,609773000.0,0.0,-0.1186,0.116,0.016,0.255,0.084,1.4453,1867.4555,0.0,0.0,0.0,0.2059,0.0,0.407,16.0,0.6406,0.0,1226602250.0,209911000.0,1487673500.0,2.481,10.211,0.0,-0.1331,CASS,66.881821,64.67513338235293,822233336.173504
2016-09-30,0.0337,0.0143,0.0582,0.0761,0.0776,-0.1051,0.0796,0.0882,0.0,0.0,0.0,0.0471,-0.1153,0.0,0.0306,0.0143,-0.0217,31628000.0,0.0337,0.0,31628000.0,0.0,20303000.0,23551000.0,8077000.0,0.0,8077000.0,1855000.0,0.0,0.0,6222000.0,0.0,6222000.0,0.509,0.5,12289566.0,0.2,1.0,0.33,0.2554,0.197,0.2196,10428000.0,8077000.0,6222000.0,123667000.0,0.0298,0.0,123667000.0,0.0,79718000.0,91727000.0,31940000.0,0.0,31940000.0,7927000.0,0.0,0.0,24013000.0,0.0,24013000.0,1.959,1.92,12289566.0,0.8,1.0,0.334,0.2583,0.194,0.2291,41287000.0,31940000.0,24013000.0,17.276,124.818,0.565,0.0,24.6634,0.0,0.0,0.0,1.2637,0.393,0.0088,0.6419,0.0,1533964000.0,1230861000.0,0.0,653996000.0,0.0,-0.1167,0.114,0.016,0.258,0.084,1.3869,2015.1546,0.0,0.0,0.0,0.1891,0.0,0.408,11.0,0.6446,0.0,1217559750.0,209746750.0,1475340250.0,2.305,10.063,0.0,-0.1494,CASS,51.5,50.34343408333333,632912649.0
2016-06-30,0.028,0.0567,0.0579,0.0831,0.0849,0.4884,0.1129,0.087,0.0,0.0,0.0,0.0471,0.6883,0.0,0.0313,0.0567,-0.0204,30963000.0,0.028,0.0,30963000.0,0.0,20078000.0,23059000.0,7904000.0,0.0,7904000.0,2035000.0,0.0,0.0,5869000.0,0.0,5869000.0,0.482,0.473,12366614.0,0.2,1.0,0.33,0.2553,0.19,0.292,10210000.0,7904000.0,5869000.0,122636000.0,0.0297,0.0,122636000.0,0.0,79115000.0,90810000.0,31826000.0,0.0,31826000.0,8155000.0,0.0,0.0,23671000.0,0.0,23671000.0,1.923,1.884,12366614.0,0.791,1.0,0.335,0.2595,0.193,0.2384,41084000.0,31826000.0,23671000.0,17.002,121.892,0.731,0.0,22.1672,0.0,0.0,0.0,1.8044,0.415,0.0091,0.6485,0.0,1507393000.0,1233260000.0,0.0,617760000.0,0.0,-0.1463,0.115,0.016,0.26,0.085,1.4459,1937.5275,0.0,0.0,0.0,0.1985,0.0,0.411,14.0,0.6451,0.0,1208179750.0,206529500.0,1446807000.0,2.364,9.917,0.0,-0.1459,CASS,47.0,44.76919186111112,581230858.0
2016-03-31,0.0328,0.0492,0.0531,0.0849,0.0642,-0.2769,-0.0169,0.0622,0.0,0.0,0.0,0.0471,-0.2657,0.0,0.026,0.0492,-0.017,30769000.0,0.0328,0.0,30769000.0,0.0,19735000.0,22916000.0,7853000.0,0.0,7853000.0,2020000.0,0.0,0.0,5833000.0,0.0,5833000.0,0.473,0.464,12422571.0,0.2,1.0,0.33,0.2552,0.19,0.1976,10160000.0,7853000.0,5833000.0,121793000.0,0.0297,0.0,121793000.0,0.0,78506000.0,90391000.0,31402000.0,0.0,31402000.0,8052000.0,0.0,0.0,23350000.0,0.0,23350000.0,1.886,1.847,12422571.0,0.782,1.0,0.332,0.2578,0.192,0.2097,40487000.0,31402000.0,23350000.0,16.827,109.73,0.489,0.0,11.7002,0.0,0.0,0.0,1.2278,0.423,0.0101,0.6414,0.0,1363125000.0,1217779000.0,0.0,546775500.0,0.0,-0.1511,0.115,0.017,0.258,0.086,1.317,1608.5048,0.0,0.0,0.0,0.2227,0.0,0.415,11.0,0.6446,0.0,1198385250.0,203324750.0,1408231000.0,2.056,9.804,0.0,-0.1693,CASS,47.590908,46.05454534285714,591201433.584468
