,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1423,0.3874,0.604,0.6522,0.6549,0.0407,0.0076,0.0412,-0.0076,0.0,0.0,0.3077,0.0173,0.0,0.0643,0.3874,-0.0283,867000000.0,0.1423,0.0,867000000.0,0.0,298000000.0,448000000.0,419000000.0,0.0,419000000.0,93000000.0,0.0,0.0,326000000.0,2000000.0,324000000.0,1.9,1.87,171933253.0,0.34,1.0,0.517,0.4833,0.374,0.271,448000000.0,419000000.0,326000000.0,3258000000.0,0.1324,0.0,3258000000.0,0.0,1163000000.0,1840000000.0,1418000000.0,0.0,1418000000.0,473000000.0,0.0,0.0,945000000.0,6000000.0,939000000.0,5.46,5.36,171933253.0,1.24,1.0,0.472,0.4352,0.288,0.3002,1539000000.0,1418000000.0,945000000.0,46.989,418.692,1.367,32.8092,32.9198,0.6982,0.0784,0.0,0.7901,0.179,0.0,0.3437,0.0,71987000000.0,71968000000.0,0.0,0.0,0.0,-0.082,0.117,0.013,0.435,0.045,1.1299,0.0,0.0,0.0,0.0,0.0,0.0,0.227,10.0,0.357,0.0,71105500000.0,8019000000.0,71976500000.0,5.688,18.949,0.0,-0.0782,CMA,90.91999799999999,96.02257128571428,15632171018.893494
2018-03-31,0.0772,0.25,0.395,0.4087,0.4324,-0.1139,-0.0088,0.0266,0.0863,0.0,0.0,0.3043,-0.1378,0.0,0.034,0.25,-0.0173,781000000.0,0.0772,0.0,781000000.0,0.0,304000000.0,446000000.0,335000000.0,0.0,335000000.0,54000000.0,0.0,0.0,281000000.0,2000000.0,279000000.0,1.62,1.59,172813294.0,0.3,1.0,0.469,0.4289,0.357,0.4328,366000000.0,335000000.0,281000000.0,3150000000.0,0.1323,0.0,3150000000.0,0.0,1145000000.0,1849000000.0,1301000000.0,0.0,1301000000.0,479000000.0,0.0,0.0,822000000.0,5000000.0,817000000.0,4.71,4.62,172813294.0,1.16,1.0,0.451,0.413,0.259,0.3092,1422000000.0,1301000000.0,822000000.0,46.293,418.573,1.956,32.648,39.5571,0.7053,0.078,0.0,1.2832,0.185,0.0,0.3892,0.0,72335000000.0,71141000000.0,0.0,0.0,0.0,-0.0559,0.102,0.011,0.413,0.044,1.2864,0.0,0.0,0.0,0.0,0.0,0.0,0.246,12.0,0.3635,0.0,70988500000.0,7995500000.0,71841500000.0,5.636,18.228,0.0,-0.0733,CMA,95.93,97.47852929411762,16577979293.420002
2017-12-31,0.1834,0.4602,-0.3129,-0.3085,-0.3043,1.45,-0.0193,0.0117,-0.1067,0.0,0.0,0.3043,1.8816,0.0,0.0515,0.4602,0.0096,813000000.0,0.1834,0.0,813000000.0,0.0,286000000.0,483000000.0,330000000.0,0.0,330000000.0,218000000.0,0.0,0.0,112000000.0,0.0,112000000.0,0.65,0.64,173915038.0,0.3,1.0,0.443,0.4059,0.138,0.2694,360000000.0,330000000.0,112000000.0,3094000000.0,0.19,0.0,3094000000.0,0.0,1111000000.0,1860000000.0,1234000000.0,0.0,1234000000.0,491000000.0,0.0,0.0,743000000.0,5000000.0,738000000.0,4.23,4.14,173915038.0,1.09,1.0,0.438,0.3988,0.239,0.3342,1355000000.0,1234000000.0,743000000.0,45.787,411.506,1.259,26.6337,33.6084,0.5817,0.0647,0.0,2.1875,0.462,0.0,0.3518,0.0,71567000000.0,70354000000.0,0.0,0.0,0.0,-0.1061,0.093,0.01,0.399,0.043,1.4946,0.0,0.0,0.0,0.0,0.0,0.0,0.258,11.0,0.3591,0.0,70666000000.0,7978000000.0,72001750000.0,5.945,17.79,0.0,-0.0626,CMA,86.809998,83.30757584848487,15097564100.949923
2017-09-30,0.1289,0.5681,0.5135,0.4828,0.5,0.2785,-0.0284,0.0279,-0.1281,0.0,0.0,0.3043,0.3191,0.0,-0.0833,0.5681,0.0115,797000000.0,0.1289,0.0,797000000.0,0.0,275000000.0,463000000.0,334000000.0,0.0,334000000.0,108000000.0,0.0,0.0,226000000.0,2000000.0,224000000.0,1.29,1.26,175910900.0,0.3,1.0,0.458,0.4191,0.281,0.2334,365000000.0,334000000.0,226000000.0,2968000000.0,0.163,0.0,2968000000.0,0.0,1121000000.0,1838000000.0,1130000000.0,0.0,1130000000.0,335000000.0,0.0,0.0,795000000.0,6000000.0,789000000.0,4.53,4.42,175910900.0,1.02,1.0,0.421,0.3807,0.266,0.2982,1251000000.0,1130000000.0,795000000.0,45.671,409.395,1.057,29.2534,35.2679,0.6405,0.0715,0.0,0.9018,0.233,0.0,0.345,0.0,72017000000.0,70959000000.0,0.0,0.0,0.0,-0.0792,0.099,0.011,0.381,0.041,1.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.225,12.0,0.3777,0.0,70813750000.0,7936250000.0,72354500000.0,5.031,16.872,0.0,-0.0704,CMA,76.260002,70.24799979999999,13414965585.8218
2017-06-30,0.1431,1.0685,0.9612,0.9167,0.9483,62.5,0.0023,0.0272,-0.042,0.0,0.0,0.1818,8.4516,0.0,-0.0667,1.0685,0.0103,759000000.0,0.1431,0.0,759000000.0,0.0,280000000.0,457000000.0,302000000.0,0.0,302000000.0,99000000.0,0.0,0.0,203000000.0,1000000.0,202000000.0,1.15,1.13,176936261.0,0.26,1.0,0.436,0.3979,0.266,0.3043,331000000.0,302000000.0,203000000.0,2877000000.0,0.1499,0.0,2877000000.0,0.0,1146000000.0,1868000000.0,1009000000.0,0.0,1009000000.0,291000000.0,0.0,0.0,718000000.0,5000000.0,713000000.0,4.11,4.0,176936261.0,0.95,1.0,0.393,0.3507,0.248,0.292,1131000000.0,1009000000.0,718000000.0,45.129,403.801,1.306,32.1246,31.825,0.7118,0.0796,0.0,1.2178,0.226,0.0,0.3689,0.0,71447000000.0,71500000000.0,0.0,0.0,0.0,-0.061,0.091,0.01,0.351,0.039,1.2735,0.0,0.0,0.0,0.0,0.0,0.0,0.231,10.0,0.3983,0.0,71070500000.0,7859500000.0,72881250000.0,4.747,16.26,0.0,-0.0749,CMA,73.239998,70.80083319444444,12958811401.767477
2017-03-31,0.3352,2.1529,2.3898,2.3824,2.2647,0.629,0.0575,0.0316,0.4336,0.0,0.0,0.0952,0.7738,0.0,-0.0167,2.1529,0.0056,725000000.0,0.3352,0.0,725000000.0,0.0,294000000.0,457000000.0,268000000.0,0.0,268000000.0,66000000.0,0.0,0.0,202000000.0,2000000.0,200000000.0,1.15,1.11,175858751.0,0.23,1.0,0.412,0.3697,0.276,0.5407,299000000.0,268000000.0,202000000.0,2782000000.0,0.1263,0.0,2782000000.0,0.0,1166000000.0,1929000000.0,853000000.0,0.0,853000000.0,234000000.0,0.0,0.0,619000000.0,5000000.0,614000000.0,3.56,3.45,175858751.0,0.91,1.0,0.35,0.3066,0.221,0.2078,975000000.0,853000000.0,619000000.0,45.093,414.969,2.229,29.5351,47.305,0.655,0.0712,0.0,2.02,0.2,0.0,0.4055,0.0,72976000000.0,69851000000.0,0.0,0.0,0.0,-0.0297,0.079,0.008,0.307,0.038,1.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.256,12.0,0.4191,0.0,71471250000.0,7786750000.0,72839500000.0,3.287,15.82,0.0,-0.1216,CMA,68.58000200000001,70.795556,12060393495.297503
2016-12-31,0.0751,0.4395,0.4174,0.4242,0.4375,-0.505,0.0153,0.058,0.6829,0.0,0.0,0.0952,-0.528,0.0,-0.142,0.4395,-0.0253,687000000.0,0.0751,0.0,687000000.0,0.0,272000000.0,461000000.0,226000000.0,0.0,226000000.0,62000000.0,0.0,0.0,164000000.0,1000000.0,163000000.0,0.94,0.92,172262981.0,0.23,1.0,0.373,0.329,0.237,0.1106,256000000.0,226000000.0,164000000.0,2600000000.0,0.0089,0.0,2600000000.0,0.0,1171000000.0,1930000000.0,670000000.0,0.0,670000000.0,193000000.0,0.0,0.0,477000000.0,4000000.0,473000000.0,2.74,2.68,172262981.0,0.89,1.0,0.304,0.2577,0.182,0.1565,791000000.0,670000000.0,477000000.0,45.256,423.643,0.441,30.0993,41.9011,0.6651,0.071,0.0,0.6135,0.245,0.0,0.3959,0.0,72978000000.0,70945000000.0,0.0,0.0,0.0,-0.24,0.061,0.007,0.258,0.036,1.0613,0.0,0.0,0.0,0.0,0.0,0.0,0.325,14.0,0.4504,0.0,71415500000.0,7715250000.0,71847250000.0,2.363,15.093,0.0,-0.1892,CMA,68.110001,65.36911726470588,11732831808.172981
2016-09-30,0.0762,0.0704,0.1045,0.1447,0.1351,-0.4126,0.0438,0.0373,0.8392,0.0,0.0,0.0952,-0.4245,0.0,0.0101,0.0704,-0.0226,706000000.0,0.0762,0.0,706000000.0,0.0,300000000.0,493000000.0,213000000.0,0.0,213000000.0,64000000.0,0.0,0.0,149000000.0,1000000.0,148000000.0,0.87,0.84,173902572.0,0.23,1.0,0.347,0.3017,0.21,0.1997,245000000.0,213000000.0,149000000.0,2552000000.0,-0.0055,0.0,2552000000.0,0.0,1216000000.0,1951000000.0,601000000.0,0.0,601000000.0,172000000.0,0.0,0.0,429000000.0,4000000.0,425000000.0,2.47,2.4,173902572.0,0.87,1.0,0.282,0.2355,0.167,0.1928,720000000.0,601000000.0,429000000.0,44.433,426.239,0.811,33.9385,46.2328,0.7638,0.0796,0.0,1.0676,0.264,0.0,0.4249,0.0,74124000000.0,71986000000.0,0.0,0.0,0.0,-0.1076,0.056,0.006,0.236,0.036,1.4212,0.0,0.0,0.0,0.0,0.0,0.0,0.352,17.0,0.4765,0.0,70882000000.0,7656250000.0,71572000000.0,2.829,14.675,0.0,-0.1854,CMA,47.32,46.42361108333333,8229069707.04
2016-06-30,0.0506,-0.2663,-0.2313,-0.2105,-0.2055,-1.0714,0.0191,0.0395,1.048,0.0,0.0,0.0476,-2.1481,0.0,-0.0099,-0.2663,-0.0162,664000000.0,0.0506,0.0,664000000.0,0.0,300000000.0,518000000.0,146000000.0,0.0,146000000.0,42000000.0,0.0,0.0,104000000.0,1000000.0,103000000.0,0.6,0.58,175133972.0,0.22,1.0,0.264,0.2199,0.155,-0.0467,175000000.0,146000000.0,104000000.0,2502000000.0,-0.0126,0.0,2502000000.0,0.0,1213000000.0,1915000000.0,587000000.0,0.0,587000000.0,171000000.0,0.0,0.0,416000000.0,5000000.0,411000000.0,2.36,2.3,175133972.0,0.85,1.0,0.281,0.2346,0.164,0.2382,704000000.0,587000000.0,416000000.0,43.932,407.003,-0.177,33.8769,23.4677,0.7711,0.0832,0.0,-0.0388,0.367,0.0,0.4518,0.0,71280000000.0,73103000000.0,0.0,0.0,0.0,6.75,0.054,0.006,0.235,0.035,1.7397,0.0,0.0,0.0,0.0,0.0,0.0,0.36,13.0,0.4848,0.0,69640750000.0,7630000000.0,70794000000.0,3.403,14.286,0.0,-0.1664,CMA,41.130001,43.78138888888888,7203260443.493972
2016-03-31,-0.1659,-0.5641,-0.553,-0.5467,-0.5342,-0.2663,-0.0047,0.0395,0.3098,0.0,0.0,0.05,-0.2939,0.0,-0.0164,-0.5641,-0.0195,543000000.0,-0.1659,0.0,543000000.0,0.0,299000000.0,458000000.0,85000000.0,0.0,85000000.0,25000000.0,0.0,0.0,60000000.0,1000000.0,59000000.0,0.34,0.34,174878064.0,0.21,1.0,0.212,0.1565,0.109,0.407,115000000.0,85000000.0,60000000.0,2470000000.0,-0.0226,0.0,2470000000.0,0.0,1216000000.0,1830000000.0,640000000.0,0.0,640000000.0,193000000.0,0.0,0.0,447000000.0,5000000.0,442000000.0,2.52,2.45,174878064.0,0.84,1.0,0.307,0.2591,0.179,0.2648,758000000.0,640000000.0,447000000.0,43.71,394.601,1.264,20.7173,17.1662,0.474,0.0525,0.0,4.2034,0.618,0.0,0.5506,0.0,69007000000.0,69628000000.0,0.0,0.0,0.0,-0.1089,0.058,0.006,0.259,0.035,1.7534,0.0,0.0,0.0,0.0,0.0,0.0,0.333,6.0,0.4923,0.0,68084250000.0,7587250000.0,70460250000.0,3.74,14.124,0.0,-0.1561,CMA,37.869999,36.33571388571428,6622632108.801936
