,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-04-29,-0.1396,-0.0721,1.0431,1.04,1.0625,-0.0057,-0.3582,0.0601,0.0872,0.0,0.0704,0.0383,0.125,-0.3164,0.0,-0.1691,-0.0753,0.011,78184000.0,0.0108,63423000.0,14761000.0,0.0,8297000.0,8412000.0,6349000.0,26000.0,6449000.0,-6216000.0,0.0,0.0,12665000.0,0.0,12665000.0,1.02,0.99,12450276.0,12436000.0,0.09,0.1888,0.113,0.0828,0.162,0.0596,8819000.0,6475000.0,12665000.0,323725000.0,0.0458,259092000.0,64633000.0,0.0,37172000.0,38190000.0,26443000.0,94000.0,26617000.0,5740000.0,0.0,0.0,20877000.0,0.0,20877000.0,1.68,1.65,12450276.0,0.55,0.1997,0.107,0.0825,0.064,0.0602,34734000.0,26711000.0,20877000.0,13.122,16.419,0.374,0.0,1.705,0.0,0.0,249.0385,3.254,0.4741,0.088,0.0622,0.1061,0.0,91485000.0,204415000.0,77461000.0,142603000.0,25442000.0,32101500.0,52468000.0,-0.2245,-0.0027,-5.6059,-0.0172,-0.5751,0.135,0.099,0.1292,0.083,4.0,1.535,1.3159,32.7122,29.6611,60.2694,12.724,10.0844,6.17,0.327,13.0,0.1148,0.0,140131500.0,154578750.0,210943750.0,1.564,26.001,284.1596,0.1457,-0.2912,0.0068,-0.0247,-0.997,CULP,30.1,30.736764588235292,374753307.6
2018-01-28,0.0504,0.0717,-1.1179,-1.1154,-1.1176,0.0094,0.4734,0.135,0.0587,0.0,0.1483,0.2047,0.125,1.0033,0.0,0.0137,0.08,0.01,85310000.0,0.12,67707000.0,17603000.0,0.0,9959000.0,10188000.0,7415000.0,31000.0,7460000.0,8208000.0,0.0,0.0,-748000.0,0.0,-748000.0,-0.06,-0.06,12436000.0,12580000.0,0.09,0.2063,0.109,0.0878,-0.009,0.1127,9291000.0,7491000.0,-748000.0,322891000.0,0.0434,255863000.0,67028000.0,0.0,38860000.0,40068000.0,26960000.0,68000.0,27146000.0,12735000.0,0.0,0.0,14411000.0,0.0,14411000.0,1.16,1.14,12436000.0,0.54,0.2076,0.108,0.0843,0.045,0.067,34918000.0,27214000.0,14411000.0,12.237,16.515,0.773,0.0,1.8035,0.0,0.0,241.6452,2.859,-15.0949,-1.5,0.0529,0.1167,0.0,82558000.0,205382000.0,62306000.0,138544000.0,24411500.0,30967000.0,50922000.0,-0.1487,0.0101,-4.5319,-0.0197,-0.9328,0.096,0.069,0.1293,0.084,4.0,1.553,2.1389,38.4205,29.5004,62.9086,13.227,10.4269,6.3409,0.466,14.0,0.1204,0.0,136299500.0,150892250.0,207856250.0,1.739,25.964,400.2059,0.1072,-0.2983,0.0098,-0.0285,-1.1935,CULP,31.35,32.18281234375,389868600.0
2017-10-29,-0.0649,-0.145,-0.1115,-0.1111,-0.1111,0.0083,-0.2835,0.1223,0.114,0.0,0.2721,0.0926,0.1429,-0.341,0.0,-0.0195,-0.1506,0.0107,80698000.0,0.0711,64894000.0,15804000.0,0.0,9415000.0,9736000.0,6068000.0,37000.0,6084000.0,2108000.0,0.0,0.0,3976000.0,0.0,3976000.0,0.32,0.32,12440000.0,12590000.0,0.08,0.1958,0.102,0.0759,0.049,0.0627,8193000.0,6121000.0,3976000.0,313750000.0,0.0064,247566000.0,66184000.0,0.0,38725000.0,39773000.0,26411000.0,37000.0,26676000.0,5170000.0,0.0,0.0,21506000.0,0.0,21506000.0,1.74,1.71,12440000.0,0.53,0.2109,0.109,0.0851,0.069,0.0536,34330000.0,26713000.0,21506000.0,12.305,15.24,0.407,0.0,1.2652,0.0,0.0,165.4324,2.758,1.9552,0.25,0.057,0.1167,0.0,63059000.0,189581000.0,50961000.0,137977000.0,21629500.0,25496000.0,48081500.0,-0.3489,0.0099,-2.7135,-0.0336,-1.3089,0.145,0.107,0.1155,0.085,5.0,1.558,1.2646,32.3515,28.1763,58.4105,14.5057,12.3059,6.5254,0.305,14.0,0.1234,0.0,133155750.0,148425250.0,201409250.0,1.352,25.221,721.973,0.1861,-0.3817,0.0104,-0.0331,-1.3629,CULP,31.950001,31.070000114285715,397458012.44
2017-07-30,-0.1061,-0.2249,-0.0619,-0.0698,-0.0698,0.0048,-0.6122,0.1339,0.1284,-0.2857,-0.0242,0.1474,0.0357,-0.9529,0.0,-0.0251,-0.2242,0.0092,79533000.0,-0.0142,63068000.0,16465000.0,0.0,9501000.0,9854000.0,6611000.0,0.0,6624000.0,1640000.0,0.0,0.0,4984000.0,0.0,4984000.0,0.4,0.4,12399000.0,12544000.0,0.29,0.207,0.106,0.0833,0.063,0.0018,8431000.0,6624000.0,4984000.0,308395000.0,-0.0158,241114000.0,67281000.0,0.0,38912000.0,39794000.0,27487000.0,0.0,27751000.0,5746000.0,0.0,0.0,22005000.0,0.0,22005000.0,1.78,1.75,12399000.0,0.52,0.2182,0.114,0.09,0.071,0.063,35126000.0,27751000.0,22005000.0,12.072,15.843,0.012,0.4033,1.4777,0.0334,0.024,0.0,2.435,0.4823,0.725,0.0551,0.1195,0.0,59881000.0,196442000.0,43372000.0,141402000.0,22415000.0,31047000.0,51679000.0,-0.9401,0.0095,-1.873,-0.0284,-1.2507,0.153,0.112,0.1182,0.09,6.0,1.574,1.3757,41.1389,26.2037,65.3638,13.7584,9.9332,5.9675,0.292,13.0,0.1262,0.0,128956750.0,144142500.0,195930250.0,1.567,24.873,0.0,0.1951,-0.358,0.0109,-0.0351,-1.4696,CULP,30.65,32.61764676470588,380029350.0
2017-04-30,0.0327,-0.0231,0.7215,0.6667,0.6552,0.0041,-0.252,0.1741,0.1478,0.0,0.0467,0.1064,0.1429,-0.219,0.0,0.0781,-0.0384,0.0052,77350000.0,0.0013,60194000.0,17156000.0,0.0,9985000.0,10290000.0,6866000.0,0.0,6978000.0,779000.0,0.0,0.0,6199000.0,0.0,6199000.0,0.5,0.48,12314756.0,12507000.0,0.08,0.2218,0.116,0.0902,0.08,0.0881,9003000.0,6978000.0,6199000.0,309544000.0,-0.0106,240309000.0,69235000.0,0.0,39157000.0,39838000.0,29397000.0,0.0,29673000.0,7339000.0,0.0,0.0,22334000.0,0.0,22334000.0,1.81,1.78,12314756.0,0.51,0.2237,0.12,0.0959,0.072,0.0722,37002000.0,29673000.0,22334000.0,12.069,15.767,0.553,0.0,1.6886,0.0,0.0,0.0,2.217,1.5091,0.16,0.0557,0.1291,0.0,56089000.0,194172000.0,45187000.0,127275000.0,24029000.0,29704000.0,49006500.0,-0.2719,0.0096,-2.5811,-0.0329,-1.2563,0.16,0.118,0.1348,0.096,5.0,1.631,1.5253,41.4944,28.9801,60.7052,12.8821,10.421,6.3164,0.282,13.0,0.1265,0.0,118297750.0,139582000.0,189794250.0,1.815,25.136,0.0,0.2073,-0.3439,0.0108,-0.0379,-1.5987,CULP,32.099998,31.586764794117638,395303642.970488
2017-01-29,0.0118,-0.0263,0.3054,0.3333,0.3077,0.0037,0.6402,0.1009,0.1395,0.0,-0.1515,-0.0473,0.1429,1.1362,0.0,0.0522,-0.0385,-0.0015,76169000.0,-0.0293,59410000.0,16759000.0,0.0,9824000.0,9893000.0,6866000.0,0.0,6990000.0,643000.0,0.0,0.0,6347000.0,0.0,6347000.0,0.52,0.51,12313000.0,12463000.0,0.08,0.22,0.114,0.0918,0.083,0.063,8703000.0,6990000.0,6347000.0,309447000.0,-0.0159,240755000.0,68692000.0,0.0,38434000.0,39021000.0,29671000.0,-24000.0,29862000.0,10126000.0,0.0,0.0,19736000.0,0.0,19736000.0,1.61,1.59,12313000.0,0.5,0.222,0.12,0.0964,0.064,0.0784,37095000.0,29838000.0,19736000.0,11.558,14.586,0.39,0.0,1.2717,0.0,0.0,0.0,2.357,1.2073,0.154,0.06,0.129,0.0,51536000.0,179594000.0,40760000.0,125969000.0,24755000.0,26963500.0,47339000.0,-0.3739,0.0126,-2.0762,-0.0376,-1.6725,0.147,0.108,0.1373,0.096,6.0,1.699,1.8858,32.963,26.8059,54.4857,12.5004,11.4765,6.5368,0.311,13.0,0.1242,0.0,108872250.0,134627500.0,182171250.0,1.97,25.132,-1243.25,0.1937,-0.3482,0.0136,-0.0419,-1.7857,CULP,33.799999,35.46718815624999,416179387.687
2016-10-30,0.0742,0.1652,0.1867,0.1613,0.2,0.0069,0.0691,0.0603,0.1087,0.0,-0.1834,-0.0113,0.1667,-0.0802,0.0,0.0179,0.176,-0.0028,75343000.0,-0.021,58442000.0,16901000.0,0.0,9602000.0,9757000.0,7144000.0,0.0,7159000.0,2684000.0,0.0,0.0,4475000.0,0.0,4475000.0,0.36,0.36,12308000.0,12486000.0,0.07,0.2243,0.119,0.095,0.059,0.1019,8989000.0,7159000.0,4475000.0,311744000.0,-0.0174,243248000.0,68496000.0,0.0,37947000.0,38550000.0,29946000.0,-24000.0,30051000.0,11800000.0,0.0,0.0,18251000.0,0.0,18251000.0,1.48,1.47,12308000.0,0.49,0.2197,0.119,0.0963,0.059,0.0696,37189000.0,30027000.0,18251000.0,11.046,13.622,0.624,0.0,1.1302,0.0,0.0,0.0,2.548,2.4246,0.194,0.064,0.1274,0.0,50434000.0,167665000.0,39830000.0,121181000.0,21176500.0,24836500.0,46216500.0,-0.2921,0.0119,-1.8178,-0.0421,-1.7317,0.14,0.103,0.1437,0.096,6.0,1.753,1.8754,27.1434,22.2915,53.8044,14.7212,12.5518,6.7453,0.331,10.0,0.1217,0.0,100150750.0,130317500.0,177795000.0,1.764,25.329,-1251.125,0.1902,-0.3658,0.0125,-0.0402,-1.7481,CULP,28.15,30.35542862857143,346470200.0
2016-07-31,0.1368,0.1499,0.1302,0.1316,0.1316,0.0064,4.8758,0.0988,0.1062,2.1818,-0.1174,0.0341,3.6667,2.4056,0.0,0.115,0.1568,0.0007,80682000.0,0.0062,62263000.0,18419000.0,0.0,9746000.0,9898000.0,8521000.0,0.0,8546000.0,3233000.0,0.0,0.0,5313000.0,0.0,5313000.0,0.43,0.43,12286000.0,12484000.0,0.28,0.2283,0.128,0.1059,0.066,0.0379,10307000.0,8546000.0,5313000.0,313357000.0,-0.003,246029000.0,67328000.0,0.0,37778000.0,38451000.0,28877000.0,-24000.0,29036000.0,11489000.0,0.0,0.0,17547000.0,0.0,17547000.0,1.43,1.41,12286000.0,0.48,0.2149,0.115,0.0926,0.056,0.0714,36012000.0,29012000.0,17547000.0,10.698,13.991,0.249,0.5698,3.7074,0.0533,0.0382,0.0,3.502,1.1668,0.651,0.0625,0.1208,0.0,86515000.0,171898000.0,69173000.0,98766000.0,24198500.0,28090500.0,47337500.0,-0.5064,0.0094,-3.9762,-0.0389,-1.7825,0.138,0.1,0.1791,0.093,5.0,1.788,1.9107,31.84,26.4294,56.0633,12.9494,11.1553,6.6196,0.336,11.0,0.1206,0.0,92260250.0,127074000.0,175250000.0,1.821,25.505,-1208.8333,0.1368,-0.3325,0.0128,-0.0356,-1.5927,CULP,28.530001000000002,28.214117647058828,350519592.286
2016-05-01,0.0273,0.0692,-0.2672,-0.25,-0.2564,0.0041,1.311,0.0224,0.0758,-1.0,-0.1832,0.0953,0.1667,1.6933,0.0,-0.0357,0.0745,0.0026,77253000.0,-0.0202,60640000.0,16613000.0,0.0,9262000.0,9473000.0,7140000.0,-24000.0,7167000.0,3566000.0,0.0,0.0,3601000.0,0.0,3601000.0,0.3,0.29,12250489.0,12456000.0,0.07,0.215,0.118,0.0925,0.047,0.1129,9096000.0,7143000.0,3601000.0,312860000.0,0.0087,247749000.0,65111000.0,0.0,36773000.0,37389000.0,27722000.0,0.0,27898000.0,10963000.0,0.0,0.0,16935000.0,0.0,16935000.0,1.38,1.36,12250489.0,0.26,0.2081,0.111,0.0892,0.054,0.0548,34739000.0,27898000.0,16935000.0,10.515,13.361,0.712,0.0,3.0845,0.0,0.0,-297.625,3.161,3.4732,0.233,0.0654,0.1199,0.0,78470000.0,163680000.0,68460000.0,89573000.0,26115000.0,26811000.0,44507500.0,-0.3027,0.0207,-4.6335,-0.049,-1.9386,0.137,0.099,0.1792,0.089,7.0,1.828,1.676,28.2541,27.3942,54.2857,11.9801,11.6691,7.0294,0.188,10.0,0.1175,0.0,90697750.0,123896500.0,171130000.0,1.399,25.539,0.0,0.143,-0.3961,0.0088,-0.0359,-1.6433,CULP,26.24,26.049117529411763,321452831.35999995
2016-01-31,0.15,0.2123,0.2754,0.2581,0.2581,0.0023,-0.2417,0.0495,0.078,-1.0,-0.1297,0.2755,0.1667,-0.3188,0.0,0.1149,0.2484,0.0092,78466000.0,-0.0345,61903000.0,16563000.0,0.0,9337000.0,9422000.0,7141000.0,0.0,7179000.0,2317000.0,0.0,0.0,4862000.0,0.0,4862000.0,0.39,0.39,12331000.0,12417000.0,0.07,0.2111,0.112,0.0915,0.062,0.0286,8797000.0,7179000.0,4862000.0,314453000.0,0.0298,249783000.0,64670000.0,0.0,37116000.0,37443000.0,27227000.0,20000.0,27416000.0,9168000.0,0.0,0.0,18248000.0,0.0,18248000.0,1.48,1.46,12331000.0,0.25,0.2057,0.108,0.0872,0.058,0.0371,33900000.0,27436000.0,18248000.0,10.143,13.145,0.182,0.0,2.5718,0.0,0.0,0.0,2.891,0.9609,0.179,0.066,0.119,0.0,74302000.0,162089000.0,65118000.0,91083000.0,28779000.0,27698500.0,43249000.0,-0.5193,0.0082,-4.0891,-0.0309,-1.4994,0.15,0.107,0.1731,0.087,7.0,1.848,1.1666,30.1573,31.0894,56.2788,10.9265,11.3527,7.2708,0.169,10.0,0.118,0.0,90618250.0,121550250.0,170169500.0,0.945,25.501,1371.8,0.1623,-0.4524,0.0046,-0.0306,-1.4898,CULP,25.32,25.04406246875,312220920.0
