,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0451,0.0592,0.2241,0.2226,0.2241,0.0,1.0131,0.0641,0.1198,0.0,0.1347,0.0,0.1429,1.3982,0.0,0.036,0.0561,0.0,41936000.0,0.0451,0.0,41936000.0,0.0,29551000.0,33122000.0,8814000.0,0.0,8841000.0,1894000.0,-27000.0,0.0,6947000.0,0.0,6947000.0,3.68,3.66,1887000.0,1897000.0,0.4,1.0,0.221,0.2108,0.166,0.1363,9266000.0,8841000.0,6920000.0,159428385.0,0.0108,0.0,159428385.0,0.0,119613529.0,129916018.0,29512367.0,0.0,29537255.0,2859000.0,-24888.0,0.0,26678255.0,0.0,26678255.0,14.14,14.07,1887000.0,1897000.0,4.0,1.0,0.195,0.1853,0.167,0.1124,31106579.0,29537255.0,26653367.0,98.6,128.334,3.029,0.0,15.5215,0.0,0.0,0.0,0.9513,0.109,0.0436,0.7047,0.0,242166000.0,212877000.0,10354753.0,24731493.0,0.0,-0.1353,0.149,0.107,0.185,0.638,0.7607,57.5563,25.202,0.0,15.3966,6.4464,0.0,0.283,11.0,0.7503,0.0,213017748.0,178981309.0,249997430.0,9.495,84.488,0.0,-0.1171,ITIC,184.66000400000001,187.37314371428567,348453427.54800004
2018-03-31,-0.1063,-0.1908,-0.067,-0.0675,-0.0678,0.0011,-1.2156,0.0492,0.1234,0.0,0.1415,0.0,1.0,-1.8154,0.0,-0.0281,-0.19,0.0,33776000.0,-0.1063,0.0,33776000.0,0.0,27434000.0,28551000.0,5225000.0,0.0,5228000.0,1052000.0,-3000.0,0.0,4176000.0,0.0,4176000.0,2.21,2.2,1886000.0,1897000.0,0.4,1.0,0.167,0.1548,0.124,-0.033,5628000.0,5228000.0,4173000.0,157617385.0,0.0409,0.0,157617385.0,0.0,118586529.0,128573018.0,29044367.0,0.0,29043255.0,3637000.0,1112.0,0.0,25406255.0,0.0,25406255.0,13.47,13.4,1886000.0,1897000.0,3.95,1.0,0.194,0.1843,0.161,0.0925,30543579.0,29043255.0,25407367.0,95.429,123.81,-0.59,0.0,11.7572,0.0,0.0,0.0,-0.1243,0.181,0.0457,0.8122,0.0,233505000.0,211331000.0,9276247.5,22726923.5,0.0,1.1445,0.146,0.103,0.184,0.64,0.6679,52.9747,22.9003,0.0,16.9915,6.9353,0.0,0.293,12.0,0.7524,0.0,209072648.0,174004426.0,246186473.0,7.733,83.572,0.0,-0.1405,ITIC,199.899994,195.65058855882353,377011388.684
2017-12-31,0.0458,-0.1412,0.9057,0.9067,0.9098,0.0007,-0.8675,0.0873,0.146,0.0,0.1591,0.0,13.0,-0.9275,0.0,0.0882,-0.1404,0.0009,40578920.0,0.0458,0.0,40578920.0,0.0,31769530.0,34022168.0,6556752.0,0.0,6551798.0,-3077000.0,4954.0,0.0,9628798.0,0.0,9628798.0,5.11,5.08,1885994.0,1895613.0,2.8,1.0,0.171,0.1615,0.237,0.0127,6931739.0,6551798.0,9633752.0,161649296.0,0.1672,0.0,161649296.0,0.0,121612525.0,131378726.0,30270570.0,0.0,30276502.0,4570000.0,-5932.0,0.0,25706502.0,0.0,25706502.0,13.63,13.56,1886354.0,1895871.0,3.75,1.0,0.196,0.1873,0.159,0.1055,31711273.0,30276502.0,25700570.0,94.293,125.958,0.272,0.0,10.718,0.0,0.0,0.0,0.107,0.548,0.0456,0.7829,0.0,237556000.0,217342000.0,9342580.5,26855740.0,0.0,-0.5013,0.152,0.106,0.187,0.664,0.7739,62.2411,22.6497,0.0,17.3024,6.0192,0.0,0.275,11.0,0.7523,0.0,205107555.0,169061066.0,243319156.0,9.045,85.694,0.0,-0.1423,ITIC,198.350006,195.4651543030303,374086921.215964
2017-09-30,0.0521,-0.2162,-0.2708,-0.2698,-0.2704,0.0003,0.4293,0.1349,0.1328,0.0,0.0963,0.0,1.0,0.4339,0.0,0.0401,-0.2163,-0.0009,43137465.0,0.0521,0.0,43137465.0,0.0,30858999.0,34220850.0,8916615.0,0.0,8916457.0,2990000.0,158.0,0.0,5926457.0,0.0,5926457.0,3.14,3.13,1887103.0,1896229.0,0.4,1.0,0.215,0.2067,0.137,0.2967,9280840.0,8916457.0,5926615.0,159856441.0,0.2434,0.0,159856441.0,0.0,116805936.0,128515049.0,31341392.0,0.0,31353216.0,10223000.0,-11824.0,0.0,21130216.0,0.0,21130216.0,11.2,11.14,1887103.0,1896229.0,1.15,1.0,0.205,0.1961,0.132,0.1479,32719623.0,31353216.0,21118392.0,91.172,127.927,6.783,0.0,16.3694,0.0,0.0,0.0,2.2229,0.127,0.0465,0.7154,0.0,241411775.0,210520990.0,9809368.5,28083979.0,0.0,-0.0283,0.129,0.089,0.196,0.671,1.2606,71.8378,23.427,0.0,16.2963,5.6921,0.0,0.103,10.0,0.7307,0.0,197960307.0,163363334.0,238325436.0,12.524,84.71,0.0,-0.1127,ITIC,179.070007,177.31942957142857,337923547.419721
2017-06-30,0.1862,0.276,0.2529,0.2754,0.2723,-0.0164,-0.1859,0.1142,0.1434,0.0,0.2085,0.0,1.1875,-0.2858,0.0,0.1174,0.2757,-0.0188,40125000.0,0.1862,0.0,40125000.0,0.0,28524000.0,31779000.0,8346000.0,0.0,8347000.0,2672000.0,-1000.0,0.0,5675000.0,0.0,5675000.0,3.01,2.99,1887000.0,1897000.0,0.35,1.0,0.217,0.208,0.141,0.0594,8703000.0,8347000.0,5674000.0,157720681.0,0.2917,0.0,157720681.0,0.0,115615895.0,123917737.0,33802944.0,0.0,33812698.0,10482000.0,-9754.0,0.0,23330698.0,0.0,23330698.0,12.36,12.3,1887000.0,1897000.0,0.95,1.0,0.223,0.2144,0.148,0.1253,35108126.0,33812698.0,23320944.0,88.05,119.854,1.263,0.0,15.4044,0.0,0.0,0.0,0.5785,0.116,0.0495,0.7109,0.0,226164706.0,197096600.0,8864729.5,21358491.5,0.0,-0.2741,0.147,0.101,0.214,0.683,0.9721,56.2887,22.4514,0.0,17.7919,7.3844,0.0,0.077,10.0,0.733,0.0,194382394.0,158356757.0,230803088.0,10.472,83.583,0.0,-0.1287,ITIC,193.440002,191.37277813888886,365021283.774
2017-03-31,0.5201,1.4917,1.4674,1.5213,1.5376,-0.0237,0.558,0.1248,0.1465,0.0,0.2483,0.0,0.25,0.6016,0.0,0.3118,1.497,-0.025,37793000.0,0.5201,0.0,37793000.0,0.0,28228000.0,31342000.0,6451000.0,0.0,6461000.0,1985000.0,-10000.0,0.0,4476000.0,0.0,4476000.0,2.37,2.36,1886000.0,1895000.0,0.2,1.0,0.18,0.171,0.118,0.0361,6795000.0,6461000.0,4466000.0,151423392.0,0.2235,0.0,151423392.0,0.0,112619045.0,119424401.0,31998991.0,0.0,32007078.0,9822000.0,-8087.0,0.0,22185078.0,0.0,22185078.0,11.71,11.66,1886000.0,1895000.0,0.76,1.0,0.22,0.2114,0.147,0.1368,33305131.0,32007078.0,22176991.0,84.945,117.279,0.724,0.0,13.6363,0.0,0.0,0.0,0.5378,0.084,0.0516,0.7469,0.0,221188678.0,195470628.0,7801811.0,20673021.0,0.0,-0.4329,0.144,0.099,0.211,0.674,1.0561,54.423,20.883,0.0,19.4087,7.3247,0.0,0.065,8.0,0.7437,0.0,192843050.0,153843646.0,224704262.0,10.983,80.288,0.0,-0.1159,ITIC,158.149994,137.76388980555555,298270888.684
2016-12-31,0.3437,1.4033,1.3006,1.3509,1.354,-0.0331,0.6173,0.0823,0.1258,0.0,0.0312,0.0,0.25,0.6187,0.0,0.2154,1.395,-0.0347,38800976.0,0.3437,0.0,38800976.0,0.0,29194937.0,31173199.0,7627777.0,0.0,7628759.0,2576000.0,-982.0,0.0,5052759.0,0.0,5052759.0,2.68,2.66,1884296.0,1894231.0,0.2,1.0,0.205,0.1966,0.13,0.1826,7940783.0,7628759.0,5051777.0,138492414.0,0.0888,0.0,138492414.0,0.0,105908781.0,110360962.0,28131452.0,0.0,28139118.0,8616000.0,-7666.0,0.0,19523118.0,0.0,19523118.0,10.23,10.19,1907675.0,1915057.0,0.72,1.0,0.213,0.2032,0.141,0.1459,29445761.0,28139118.0,19515452.0,82.283,114.993,3.761,0.0,14.8217,0.0,0.0,0.0,1.5384,0.075,0.0535,0.7524,0.0,216681481.0,188753009.0,8523429.0,25595034.0,0.0,-0.0884,0.13,0.089,0.203,0.635,1.1559,68.9097,22.8082,0.0,16.2484,5.4109,0.0,0.07,10.0,0.7647,0.0,190342358.0,149621160.0,218236727.0,10.59,72.597,0.0,-0.1048,ITIC,158.179993,145.36823458823528,298057928.089928
2016-09-30,0.187,0.7687,0.8096,0.886,0.8816,-0.0389,0.2174,0.1015,0.1379,0.0,0.0321,0.0,1.5,0.3896,0.0,0.1226,0.7678,-0.0402,41001705.0,0.187,0.0,41001705.0,0.0,29668958.0,29623538.0,11378167.0,0.0,11375939.0,3249000.0,2228.0,0.0,8126939.0,0.0,8126939.0,4.3,4.29,1888870.0,1895592.0,0.2,1.0,0.285,0.2775,0.198,0.2177,11669343.0,11375939.0,8129167.0,128566636.0,-0.013,0.0,128566636.0,0.0,100734234.0,104878027.0,23688609.0,0.0,23684681.0,7018000.0,3928.0,0.0,16666681.0,0.0,16666681.0,8.74,8.7,1888870.0,1895592.0,0.68,1.0,0.191,0.1842,0.13,0.1361,24587460.0,23684681.0,16670609.0,80.485,118.117,4.726,0.0,14.2408,0.0,0.0,0.0,1.1341,0.047,0.0,0.7236,0.0,223108329.0,196209338.0,9213172.5,22073553.0,0.0,-0.0314,0.114,0.078,0.184,0.601,1.176,70.1392,26.5689,0.0,13.9547,5.8245,0.0,0.078,7.0,0.7835,0.0,190281949.0,146527364.0,213882704.0,9.261,68.065,0.0,-0.1075,ITIC,99.5,99.03055591666664,187942565.0
2016-06-30,-0.0466,0.1305,0.0992,0.1456,0.1463,-0.0402,-0.1852,0.0667,0.1054,0.0,-0.1442,0.0,1.0,-0.2489,0.0,-0.0355,0.1306,-0.0406,33827711.0,-0.0466,0.0,33827711.0,0.0,25527150.0,27285664.0,6542047.0,0.0,6541380.0,2012000.0,667.0,0.0,4529380.0,0.0,4529380.0,2.36,2.35,1923213.0,1928625.0,0.16,1.0,0.204,0.1934,0.134,0.0986,6900005.0,6541380.0,4530047.0,122106189.0,-0.0249,0.0,122106189.0,0.0,97493829.0,103359249.0,18746940.0,0.0,18740704.0,5710000.0,6236.0,0.0,13030704.0,0.0,13030704.0,6.72,6.69,1923213.0,1928625.0,0.56,1.0,0.162,0.1535,0.107,0.1228,19734106.0,18740704.0,13036940.0,77.006,111.043,1.735,0.0,11.7614,0.0,0.0,0.0,0.8903,0.068,0.0,0.7546,0.0,213558867.0,190939224.0,8704278.5,17647077.0,0.0,-0.1726,0.091,0.062,0.153,0.585,1.3779,54.9834,23.9972,0.0,14.0283,6.9193,0.0,0.083,9.0,0.7984,0.0,187043312.0,143319022.0,208742022.0,7.794,63.491,0.0,-0.1651,ITIC,95.25,92.47722247222221,183186038.25
2016-03-31,-0.1215,0.0945,0.0509,0.093,0.0814,-0.0384,4.7687,0.0525,0.0779,0.0,-0.1577,0.0,1.0,1.8567,0.0,-0.1126,0.0905,-0.039,24862022.0,-0.1215,0.0,24862022.0,0.0,21517736.0,22278561.0,2583461.0,0.0,2593040.0,779000.0,-9579.0,0.0,1814040.0,0.0,1814040.0,0.94,0.93,1934318.0,1940963.0,0.16,1.0,0.118,0.1043,0.073,0.0343,2935630.0,2593040.0,1804461.0,123760285.0,0.0065,0.0,123760285.0,0.0,98433976.0,105768895.0,17991390.0,0.0,17985821.0,5364000.0,5569.0,0.0,12621821.0,0.0,12621821.0,6.42,6.39,1934318.0,1940963.0,0.48,1.0,0.154,0.1453,0.102,0.1301,19031699.0,17985821.0,12627390.0,74.092,107.191,0.441,0.0,11.3082,0.0,0.0,0.0,0.8517,0.17,0.0,0.8655,0.0,207341590.0,185467859.0,7589658.0,17124131.0,0.0,-0.4484,0.089,0.061,0.145,0.603,1.4951,55.3521,20.4682,0.0,16.3064,7.2272,0.0,0.075,9.0,0.7954,0.0,184652581.0,141209189.0,205402194.0,8.321,63.981,0.0,-0.1471,ITIC,91.07,88.88514314285716,176158340.26
