,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2015-12-31,1.8145,2.2398,1.6747,1.6207,5.3333,-0.0835,-0.177,-0.0976,-0.3086,-0.9296,-1.0,0.0,0.4305,0.0,0.0,1.8145,0.0086,8823000.0,0.0628,2223000.0,6600000.0,0.0,0.0,0.0,6600000.0,481000.0,12352000.0,4879000.0,0.0,0.0,7473000.0,0.0,7473000.0,0.76,0.76,9796990.0,0.0,0.748,1.677,1.4545,0.847,0.7465,14792000.0,12833000.0,7473000.0,35167000.0,0.0972,18731000.0,16436000.0,0.0,0.0,0.0,16436000.0,2050000.0,21003000.0,8052000.0,0.0,-516000.0,12951000.0,0.0,12951000.0,1.32,1.27,9796990.0,,0.0,0.4674,0.872,0.6555,0.368,0.3616,30680000.0,23053000.0,12951000.0,19.474,26.244,0.672,4.3042,0.1198,0.221,0.164,26.6798,1.32,0.7799,0.0,0.0,0.0,0.0,6195000.0,257109000.0,-74278000.0,298103000.0,4325500.0,3792000.0,444000.0,0.1301,0.0082,6.4054,0.0859,0.3869,0.071,0.051,0.041,0.656,5.0,0.139,1.2891,18.7757,5.9057,0.0,8.1302,9.274,79.205,0.0,17.0,0.0,0.0,300563500.0,182765000.0,252778250.0,1.298,3.59,11.2454,0.0347,-0.2384,0.02,-0.1132,-0.5218,FRPH,33.939999,32.217428542857135,332509830.80301
2015-09-30,0.3157,-0.018,-0.1683,-0.1923,0.6154,0.0353,-0.1935,-0.1298,-0.1299,-0.3097,0.0,0.0,1.376,0.0,0.0,0.3157,0.0157,8899000.0,0.1037,5111000.0,3788000.0,0.0,0.0,0.0,3788000.0,490000.0,3394000.0,1323000.0,0.0,0.0,2071000.0,0.0,2071000.0,0.21,0.21,9779770.0,0.0,0.4257,0.647,0.4365,0.233,0.1318,5754000.0,3884000.0,2071000.0,34646000.0,0.1184,22465000.0,12181000.0,0.0,0.0,0.0,12181000.0,2014000.0,12167000.0,3895000.0,0.0,-2179000.0,8272000.0,0.0,8272000.0,0.85,0.62,9779770.0,,0.0,0.3516,0.627,0.4093,0.239,0.3098,21714000.0,14181000.0,8272000.0,18.645,25.816,0.12,4.9781,0.0428,0.267,0.1928,7.9265,2.091,1.9551,0.0,0.0,0.0,0.0,18377000.0,252478000.0,-63667000.0,300744000.0,952500.0,3702000.0,0.0,-0.7103,0.0045,6.7083,-0.3232,-1.538,0.044,0.031,0.0414,0.409,5.0,0.13,2.0824,36.4094,8.1963,0.0,36.3738,9.3587,0.0,0.0,24.0,0.0,0.0,313605750.0,187474500.0,266603500.0,1.097,3.543,7.0412,0.0336,-0.3769,0.0232,-0.1874,-0.8619,FRPH,30.139999,30.70944441666667,294762258.02023
2015-06-30,0.3584,-0.2396,-0.4129,-0.4167,0.1667,-0.5397,-0.1804,-0.1241,-0.135,-0.925,-1.0,0.0,0.1894,0.0,0.0,0.3584,0.0136,8497000.0,0.1065,4608000.0,3889000.0,0.0,0.0,0.0,3889000.0,459000.0,3355000.0,1309000.0,0.0,0.0,2046000.0,0.0,2046000.0,0.21,0.21,9770770.0,0.0,0.4577,0.662,0.4489,0.241,0.4376,5626000.0,3814000.0,2046000.0,33810000.0,2.6514,22538000.0,11272000.0,0.0,0.0,0.0,11272000.0,1881000.0,12371000.0,3680000.0,0.0,-3322000.0,8691000.0,0.0,8691000.0,0.9,0.55,9770770.0,,0.0,0.3334,0.64,0.4215,0.257,0.1905,21643000.0,14252000.0,8691000.0,18.427,25.529,0.381,5.1045,0.0783,0.277,0.1999,8.3094,1.815,2.3978,0.0,0.0,0.0,0.0,15038000.0,249441000.0,-67426000.0,298551000.0,4828000.0,5418000.0,451500.0,-0.2422,0.0011,6.4096,-0.1398,-0.6556,0.045,0.031,0.041,0.422,6.0,0.12,1.9662,27.7448,7.2762,0.0,7.0029,6.2403,74.8837,0.0,26.0,0.0,0.0,324926250.0,193467750.0,281751750.0,0.659,3.46,7.5768,0.034,-0.6231,0.0251,-0.3149,-1.4407,FRPH,32.43,31.2108333888889,316866071.1
2015-03-31,0.185,-0.03,-0.2013,-0.2222,-0.1,-0.5936,-0.1595,-0.1183,-0.103,-0.8968,-1.0,0.0,-0.8603,0.0,0.0,0.185,0.0146,8948000.0,0.1175,6789000.0,2159000.0,0.0,0.0,0.0,2159000.0,620000.0,1902000.0,541000.0,0.0,-516000.0,1361000.0,0.0,1361000.0,0.14,0.09,9718570.0,0.0,0.2413,0.504,0.2819,0.152,0.1384,4508000.0,2522000.0,1361000.0,32992000.0,3.3663,22746000.0,10246000.0,0.0,0.0,0.0,10246000.0,1832000.0,13622000.0,3492000.0,0.0,-5053000.0,10130000.0,0.0,10130000.0,1.05,0.52,9718570.0,,0.0,0.3106,0.69,0.4684,0.307,0.1773,22766000.0,15454000.0,10130000.0,18.304,25.938,0.127,5.5037,0.0738,0.3007,0.2122,4.0677,1.903,1.4048,0.0,0.0,0.0,0.0,16462000.0,252085000.0,-67249000.0,304856000.0,5243000.0,4295500.0,428500.0,-0.3525,0.065,6.5906,-0.0753,-0.3394,0.051,0.034,0.0387,0.468,7.0,0.112,2.2548,27.3484,10.8531,0.0,6.2926,7.6806,76.9942,0.0,27.0,0.0,0.0,334810750.0,199155500.0,295482250.0,0.602,3.395,8.4356,0.0526,-0.744,0.0283,-0.5151,-2.324,FRPH,36.400002,32.220000250000005,353755967.43714
2014-12-31,-0.4314,-0.0453,0.1935,0.2083,-0.5,0.559,0.0288,0.0559,-0.0559,-0.1702,0.0207,0.0,1.9604,0.0,0.0,-0.4314,0.0156,8302000.0,-0.7861,5957000.0,2345000.0,0.0,0.0,0.0,2345000.0,445000.0,3516000.0,722000.0,0.0,-1663000.0,2794000.0,0.0,2794000.0,0.29,0.12,9713395.0,0.0,0.2825,0.702,0.4771,0.337,0.5546,5826000.0,3961000.0,2794000.0,32051000.0,-0.0409,22142000.0,9909000.0,0.0,0.0,0.0,9909000.0,1522000.0,14010000.0,3537000.0,0.0,-5324000.0,10473000.0,0.0,10473000.0,1.09,0.53,9713395.0,,0.0,0.3092,0.639,0.4846,0.327,0.4202,20467000.0,15532000.0,10473000.0,21.581,31.81,0.474,6.2789,0.0948,0.2909,0.1952,8.9011,2.194,2.2759,0.0,0.011,0.0,0.0,22943000.0,308979000.0,-61468000.0,350272000.0,8911000.0,6540500.0,879000.0,-0.276,0.0207,5.9715,-0.2114,-0.941,0.051,0.034,0.0404,0.485,7.0,0.104,2.4476,65.7663,92.0386,10.1126,3.5968,4.9004,36.463,0.0,29.0,0.0,0.0,342935750.0,204398250.0,307437250.0,1.387,3.3,10.205,0.0539,-0.4746,0.0356,-0.3796,-2.465,FRPH,39.209998999999996,38.138571285714285,380862208.236605
2014-09-30,1.5262,-0.4716,-0.6437,-0.6486,5.5,-0.4018,0.0905,0.0591,0.1213,-0.8538,-1.0,0.0,-1.3257,0.0,0.0,1.5262,0.0111,8063000.0,1.1075,5184000.0,2879000.0,0.0,0.0,0.0,2879000.0,357000.0,3598000.0,1108000.0,0.0,-1143000.0,2490000.0,0.0,2490000.0,0.26,0.13,9629000.0,0.0,0.3571,0.705,0.4905,0.309,-0.387,5683000.0,3955000.0,2490000.0,30978000.0,0.1202,21238000.0,9740000.0,0.0,0.0,0.0,9740000.0,1366000.0,13580000.0,3561000.0,0.0,-4835000.0,10019000.0,0.0,10019000.0,1.04,0.53,9629000.0,,0.0,0.3144,0.703,0.4825,0.323,0.1314,21791000.0,14946000.0,10019000.0,21.426,32.513,-0.324,5.8112,0.1115,0.2712,0.1787,11.0784,2.317,1.5707,0.0,0.0,0.0,0.0,20196000.0,313071000.0,-65346000.0,346026000.0,4417000.0,5619000.0,440500.0,-1.7977,0.0107,8.0583,-0.872,-4.0689,0.05,0.033,0.0397,0.482,7.0,0.101,2.331,46.5175,13.2789,0.0,7.0134,5.5131,70.3246,0.0,26.0,0.0,0.0,341020250.0,200862500.0,305252000.0,0.423,3.217,10.9414,0.056,-0.8257,0.0368,-0.6225,-2.8171,FRPH,33.919998,35.51277758333334,326615660.742
2014-06-30,-0.5283,-0.1721,0.1609,0.1613,-0.4194,-0.0272,0.0735,0.0834,-0.0153,0.1657,-0.0505,0.0,2.1717,0.0,0.0,-0.5283,0.0099,7679000.0,-0.785,4816000.0,2863000.0,0.0,0.0,0.0,2863000.0,410000.0,4606000.0,1121000.0,0.0,-1731000.0,3485000.0,0.0,3485000.0,0.36,0.18,9639419.0,0.0,0.3728,0.879,0.6532,0.454,0.4071,6749000.0,5016000.0,3485000.0,-20473000.0,-1.1512,-23811000.0,3338000.0,0.0,0.0,0.0,3338000.0,1387000.0,17863000.0,3344000.0,0.0,-9289000.0,14519000.0,0.0,14519000.0,1.52,0.54,9639419.0,,0.0,-0.163,-1.371,-0.9403,-0.709,-0.8191,28070000.0,19250000.0,14519000.0,21.038,31.219,0.324,5.9818,0.0865,0.2843,0.1894,12.2341,1.801,3.0585,0.0,0.0113,0.0,0.0,13121000.0,300932000.0,-73380000.0,338089000.0,8343500.0,6896500.0,927000.0,-0.7067,0.0121,4.732,-0.981,-4.3468,0.074,0.049,0.0394,-0.94,7.0,-0.069,1.7894,-147.3692,-160.1343,-16.099,-2.4538,-2.9686,-22.0852,0.0,21.0,0.0,0.0,332728000.0,197445250.0,298757500.0,1.74,-2.124,13.8789,0.0554,-0.3546,-0.0549,0.45,-1.0444,FRPH,34.970001,33.32371428571428,337090492.069419
2014-03-31,-0.5771,-0.3956,-0.2497,-0.25,-0.5833,-0.15,0.0776,0.0768,-0.0028,0.3563,-0.154,0.0,1.1988,0.0,0.0,-0.5771,0.014,8007000.0,-0.7636,6185000.0,1822000.0,0.0,0.0,0.0,1822000.0,310000.0,2290000.0,586000.0,0.0,-787000.0,1704000.0,0.0,1704000.0,0.18,0.1,9578616.0,0.0,0.2276,0.276,0.3247,0.213,1.1064,2209000.0,2600000.0,1704000.0,7556000.0,-0.9431,1011000.0,6545000.0,0.0,0.0,0.0,6545000.0,2114000.0,18179000.0,4143000.0,0.0,-7558000.0,14036000.0,0.0,14036000.0,1.47,0.67,9578616.0,,0.0,0.8662,4.103,2.6857,1.858,1.4525,31004000.0,20293000.0,14036000.0,20.761,30.952,0.925,6.2252,0.1411,0.2999,0.1988,8.3871,1.756,2.7612,0.0,0.0114,0.0,0.0,13677000.0,296474000.0,-73884000.0,337356000.0,8256500.0,4889500.0,935000.0,0.8829,0.0988,7.6639,0.5188,-10.624,0.073,0.048,0.0401,2.686,6.0,0.026,1.8723,295.5843,459.1484,41.3982,0.9152,1.5454,8.0813,0.0,20.0,0.0,0.0,328584250.0,193083500.0,293546000.0,1.146,0.789,9.5993,0.0337,-0.5824,0.1478,-2.0254,-1.4288,FRPH,36.049999,36.15371471428571,345309097.221384
2013-12-31,-0.0644,-0.2522,-0.2504,-0.2727,-0.2727,0.06,0.0975,0.0792,0.0574,0.5424,-0.1194,0.0,0.0218,0.0,0.0,-0.0644,0.0124,38820000.0,0.1743,34696000.0,4124000.0,0.0,0.0,0.0,4124000.0,311000.0,3838000.0,1497000.0,0.0,0.0,2341000.0,0.0,2341000.0,0.24,0.24,9564220.0,0.0,0.1062,0.204,0.1069,0.06,-0.1235,7924000.0,4149000.0,2341000.0,33417000.0,-0.7434,24386000.0,9031000.0,0.0,0.0,0.0,9031000.0,2384000.0,19611000.0,5008000.0,0.0,-6771000.0,14603000.0,0.0,14603000.0,1.53,0.81,9564220.0,,0.0,0.2703,1.094,0.6582,0.437,0.1839,36564000.0,21995000.0,14603000.0,20.439,31.392,-0.501,6.7541,0.2247,0.3305,0.2127,13.3408,1.577,1.7424,0.0,0.0113,0.0,0.0,10277000.0,300238000.0,-78043000.0,342610000.0,8027500.0,6154500.0,929000.0,-2.1753,0.0044,7.3806,-0.2286,-2.3505,0.077,0.051,0.0413,0.658,7.0,0.116,1.8564,79.8004,106.386,9.5026,4.1628,5.4297,35.9709,0.0,20.0,0.0,0.0,323237000.0,188903750.0,288145750.0,0.642,3.494,9.2261,0.0294,-0.7733,0.0276,-0.6273,-1.4389,FRPH,41.509997999999996,38.986285314285716,397010753.07155997
2013-09-30,-3.1438,1.8213,4.1503,4.2857,-0.8462,1.0285,0.0413,0.0838,-0.1999,0.098,0.0451,0.0,3.0558,0.0,0.0,-3.1438,0.0174,-74979000.0,-3.286,-69508000.0,-5471000.0,0.0,0.0,0.0,-5471000.0,356000.0,7129000.0,140000.0,0.0,-6771000.0,6989000.0,0.0,6989000.0,0.74,0.02,9523000.0,0.0,0.073,-0.149,-0.0998,-0.093,-0.1277,11188000.0,7485000.0,6989000.0,27654000.0,-0.7831,18339000.0,9315000.0,0.0,0.0,0.0,9315000.0,2501000.0,20893000.0,5508000.0,0.0,-6771000.0,15385000.0,0.0,15385000.0,1.62,0.9,9523000.0,,0.0,0.3368,1.355,0.846,0.556,0.2183,37459000.0,23394000.0,15385000.0,20.23,30.033,1.006,5.2404,0.2175,0.259,0.1738,21.0253,1.422,0.9355,0.0,0.0038,0.0,0.0,7650000.0,286006000.0,-82049000.0,312857000.0,7363000.0,6278000.0,862000.0,0.465,-0.0009,9.8509,-0.0405,0.821,0.083,0.055,0.0404,0.846,6.0,0.098,1.747,96.2194,101.7233,11.6282,3.7558,4.4049,32.0812,0.0,16.0,0.0,0.0,316946750.0,184760250.0,281402000.0,0.634,2.904,9.3539,0.0157,-0.7754,0.0319,-0.7536,-1.4817,FRPH,33.830002,32.22942865714287,322163109.046
2013-06-30,0.2411,0.2393,0.1185,0.069,0.1071,0.2427,0.041,0.0551,-0.0797,-0.1755,-0.0196,0.0,0.6184,0.0,0.0,0.2411,0.0184,35708000.0,0.0811,29638000.0,6070000.0,0.0,0.0,0.0,6070000.0,1137000.0,4922000.0,1920000.0,0.0,0.0,3002000.0,0.0,3002000.0,0.31,0.31,9544720.0,0.0,0.17,0.271,0.1697,0.084,-0.0747,9683000.0,6059000.0,3002000.0,135432000.0,0.0747,118094000.0,17338000.0,0.0,0.0,0.0,17338000.0,2648000.0,15914000.0,6161000.0,0.0,-86000.0,9753000.0,0.0,9753000.0,1.02,1.01,9544720.0,,0.0,0.128,0.239,0.1371,0.072,-0.0605,32416000.0,18562000.0,9753000.0,19.419,29.59,-0.28,6.1348,0.0777,0.3159,0.2065,5.3289,1.412,3.6499,0.0,0.0038,0.0,0.0,7520000.0,282430000.0,-83330000.0,321514000.0,8525000.0,5376000.0,960500.0,-1.2435,0.0024,10.1066,-0.3816,-3.7597,0.054,0.035,0.0419,0.137,6.0,0.486,2.416,14.8957,20.7656,2.563,15.8865,25.192,141.0016,0.0,18.0,0.0,0.0,316260000.0,180278250.0,278555000.0,-0.859,14.189,7.0098,0.0156,-1.348,0.0065,-0.2345,-2.2926,FRPH,30.040001,29.455294264705884,286723398.34472
2013-03-31,0.2509,0.2437,0.3822,0.3333,0.4118,0.8006,0.0363,0.058,-0.0781,-0.2179,-0.0352,0.0,1.6111,0.0,0.0,0.2509,0.0148,33868000.0,0.0811,29560000.0,4308000.0,0.0,0.0,0.0,4308000.0,580000.0,3722000.0,1451000.0,0.0,0.0,2271000.0,0.0,2271000.0,0.24,0.24,9446620.0,0.0,0.1272,0.229,0.127,0.067,0.119,7769000.0,4302000.0,2271000.0,132754000.0,0.0626,116595000.0,16159000.0,0.0,0.0,0.0,16159000.0,2048000.0,15344000.0,5909000.0,0.0,-94000.0,9435000.0,0.0,9435000.0,1.0,0.98,9446620.0,,0.0,0.1217,0.232,0.131,0.071,-0.0943,30818000.0,17392000.0,9435000.0,19.281,29.346,0.427,6.3297,0.4792,0.3283,0.2149,7.4172,1.336,2.4373,0.0,0.0039,0.0,0.0,7516000.0,277217000.0,-84563000.0,315967000.0,7984500.0,3625000.0,1031500.0,-0.2721,0.0176,8.2544,-0.0445,-0.4344,0.053,0.034,0.0454,0.131,5.0,0.481,2.2706,10.063,19.2681,2.7852,16.6265,36.6218,128.7,0.0,19.0,0.0,0.0,311800500.0,177066750.0,275763750.0,-1.326,14.053,8.4922,0.0176,-1.5846,0.0066,-0.2557,-2.5284,FRPH,27.82,27.371818303030306,262804968.4
2012-12-31,0.3715,0.3042,0.4703,0.4348,0.4348,-0.2834,0.033,0.0532,-0.0754,-0.258,-0.001,0.0,-4.2194,0.0,0.0,0.0364,0.0176,33057000.0,0.0889,28649000.0,4408000.0,0.0,0.0,0.0,4408000.0,428000.0,5120000.0,1997000.0,0.0,0.0,3123000.0,0.0,3123000.0,0.33,0.33,9446620.0,0.0,0.1333,0.267,0.1678,0.094,-0.1483,8819000.0,5548000.0,3123000.0,130212000.0,0.0655,114917000.0,15295000.0,0.0,0.0,0.0,15295000.0,2262000.0,14287000.0,5480000.0,0.0,-98000.0,8807000.0,0.0,8807000.0,0.94,0.91,9446620.0,,0.0,0.1175,0.228,0.1271,0.068,-0.1153,29731000.0,16549000.0,8807000.0,18.939,29.175,-0.519,6.4672,0.1524,0.3415,0.2208,12.9626,1.482,1.2321,0.0,0.0039,0.0,0.0,10957000.0,275607000.0,-82593000.0,317449000.0,7413000.0,4935500.0,988500.0,-2.2736,0.0039,13.4163,-0.2647,-2.6747,0.051,0.032,0.0117,0.127,5.0,0.476,2.1531,14.024,17.7017,2.7695,17.5654,26.3827,131.7269,0.0,20.0,0.0,0.0,306666250.0,173944000.0,273323500.0,-1.589,13.784,7.3161,0.027,-1.7915,0.0053,-0.2609,-2.5771,FRPH,28.43,25.59176485294118,268567406.6
2012-09-30,-0.2823,-0.3255,-0.2263,-0.2632,-0.2778,0.2245,0.035,0.0538,-0.0729,0.0473,-0.248,0.0,-1.353,0.0,0.0,-0.2823,0.0082,32799000.0,0.0477,30247000.0,2552000.0,0.0,0.0,0.0,2552000.0,503000.0,2150000.0,793000.0,0.0,-86000.0,1357000.0,0.0,1357000.0,0.14,0.13,9360000.0,0.0,0.0778,0.187,0.0809,0.041,-0.142,6145000.0,2653000.0,1357000.0,127514000.0,0.0617,113413000.0,14101000.0,0.0,0.0,-1039000.0,15140000.0,2638000.0,12617000.0,4809000.0,0.0,-97000.0,7808000.0,0.0,7808000.0,0.83,0.81,9360000.0,,0.0,0.1106,0.222,0.1196,0.061,-0.0866,28249000.0,15255000.0,7808000.0,18.666,29.34,-0.498,6.6635,0.7172,0.357,0.2262,5.2744,1.187,2.3751,0.0,0.0039,0.0,0.0,3446000.0,274618000.0,-95970000.0,310110000.0,6860500.0,4607000.0,982000.0,-2.4455,0.0021,10.955,-0.2403,-2.2572,0.046,0.029,0.0131,0.12,7.0,0.47,2.6235,15.0736,20.0914,2.413,18.5867,27.6783,129.8513,0.0,21.0,0.0,0.0,301138750.0,170950750.0,271114000.0,-1.18,13.623,5.7828,0.0404,-1.5393,0.0055,-0.2473,-2.4266,FRPH,27.879998999999998,25.222352882352943,260956790.64
2012-06-30,0.1013,0.0994,0.1282,0.1154,0.12,0.0028,0.022,0.0487,-0.0704,0.1999,-0.0655,0.0,-2.7273,0.0,0.0,0.1013,0.01,33030000.0,0.0339,28139000.0,4891000.0,0.0,0.0,0.0,4891000.0,537000.0,4352000.0,1668000.0,0.0,-8000.0,2684000.0,0.0,2684000.0,0.29,0.28,9372551.0,0.0,0.1481,0.245,0.148,0.081,-0.2117,8085000.0,4889000.0,2684000.0,126021000.0,0.0792,110916000.0,15105000.0,0.0,0.0,-1039000.0,16144000.0,3219000.0,13316000.0,5111000.0,0.0,-108000.0,8205000.0,0.0,8205000.0,0.89,0.86,9372551.0,,0.0,0.1199,0.231,0.1312,0.065,-0.0664,29121000.0,16535000.0,8205000.0,18.405,28.942,-0.746,6.7885,1.263,0.3688,0.2336,9.1043,1.065,3.285,0.0,0.004,0.0,0.0,1287000.0,271265000.0,-99108000.0,303676000.0,8566500.0,4661500.0,1004000.0,-1.793,0.0026,10.4845,-0.4786,-4.9465,0.049,0.031,0.01,0.131,6.0,0.469,2.4245,15.1334,27.0663,2.8095,14.7109,27.0344,125.5189,0.0,16.0,0.0,0.0,296940500.0,168383000.0,268785250.0,-0.893,13.446,5.1367,0.0371,-1.4207,0.0057,-0.2243,-2.2454,FRPH,23.530001000000002,21.202000171428573,220536134.40255103
2012-03-31,0.0817,0.0,-0.0238,0.0,0.0625,-0.3664,0.0293,0.0548,-0.0681,0.3522,-0.0583,0.0,-0.0302,0.0,0.0,0.0817,0.005,31326000.0,0.0957,27882000.0,3444000.0,0.0,0.0,0.0,3444000.0,794000.0,2665000.0,1022000.0,0.0,-4000.0,1643000.0,0.0,1643000.0,0.18,0.17,9309051.0,0.0,0.1099,0.213,0.1104,0.052,0.0493,6682000.0,3459000.0,1643000.0,124938000.0,0.1039,110283000.0,14655000.0,0.0,0.0,-1039000.0,15694000.0,3401000.0,12692000.0,4792000.0,0.0,-120000.0,7900000.0,0.0,7900000.0,0.86,0.83,9309051.0,,0.0,0.1173,0.228,0.1288,0.063,0.0214,28448000.0,16093000.0,7900000.0,18.224,28.731,0.166,6.9676,2.1524,0.3823,0.2415,4.3564,1.463,1.871,0.0,0.004,0.0,0.0,13241000.0,267456000.0,-82833000.0,295430000.0,7794000.0,3366500.0,1082500.0,-0.498,0.0131,8.6019,-0.0489,-0.475,0.048,0.03,0.039,0.129,5.0,0.467,2.5149,10.488,26.1791,3.0675,16.03,37.1121,115.4162,0.0,16.0,0.0,0.0,293987750.0,165970750.0,267316500.0,0.287,13.421,4.7318,0.0366,-0.8655,0.0057,-0.1376,-1.3918,FRPH,23.290001,22.811714457142855,216807807.099051
2011-12-31,0.0082,-0.4823,-0.6679,-0.6667,0.4375,0.2416,0.0269,0.0563,-0.0659,0.3136,0.0206,0.0,-4.6228,0.0,0.0,0.3341,0.0006,30359000.0,0.0742,27145000.0,3214000.0,0.0,0.0,-1039000.0,4253000.0,804000.0,3450000.0,1326000.0,0.0,1000.0,2124000.0,0.0,2124000.0,0.23,0.23,9283610.0,0.0,0.1059,0.242,0.1401,0.07,-0.0309,7337000.0,4254000.0,2124000.0,122202000.0,0.0901,107807000.0,14395000.0,0.0,0.0,-1039000.0,15434000.0,3445000.0,12648000.0,4708000.0,0.0,-294000.0,7940000.0,0.0,7940000.0,0.86,0.82,9283610.0,,0.0,0.1178,0.231,0.1317,0.065,0.0223,28178000.0,16093000.0,7940000.0,17.982,28.735,-0.101,7.1176,2.052,0.3958,0.2467,5.291,,2.5282,0.0,0.0041,0.0,0.0,,266769000.0,,295339000.0,7495000.0,3897000.0,979000.0,-1.1749,0.0045,,-0.2078,-2.0464,0.049,0.03,,0.132,,0.46,2.7262,14.54,25.4211,2.954,16.3045,31.358,124.8233,0.0,15.0,0.0,0.0,294497500.0,163567250.0,265407500.0,0.293,13.163,4.6714,,-0.8743,0.0058,-0.1549,-1.5661,FRPH,21.700001,21.309117911764705,201454346.28361002
2011-09-30,-0.0912,-0.0447,-0.1204,-0.0952,-0.1,0.2096,0.0337,0.0696,-0.0638,0.1283,0.6857,0.0,-3.4324,0.0,0.0,-0.0912,0.0111,31306000.0,0.1193,27750000.0,3556000.0,0.0,0.0,0.0,3556000.0,1084000.0,2849000.0,1095000.0,0.0,-97000.0,1754000.0,0.0,1754000.0,0.19,0.18,9284000.0,0.0,0.1136,0.224,0.1256,0.056,-0.0632,7017000.0,3933000.0,1754000.0,120106000.0,0.0788,105737000.0,14369000.0,0.0,0.0,0.0,14369000.0,3346000.0,16509000.0,4298000.0,0.0,-5222000.0,12211000.0,0.0,12211000.0,1.32,0.74,9284000.0,,0.0,0.1196,0.267,0.1653,0.102,0.0291,32065000.0,19855000.0,12211000.0,17.713,28.576,-0.213,7.246,2.2648,0.4091,0.2525,3.6282,,1.5006,0.0,0.0041,0.0,0.0,,265303000.0,,293317000.0,6321000.0,3666000.0,893000.0,-1.7523,0.0026,,-0.1473,-1.4955,0.076,0.046,,0.165,,0.456,1.6871,11.9979,20.3673,3.4067,19.0011,32.7621,134.4972,0.0,12.0,0.0,0.0,295332250.0,161319000.0,263651250.0,0.376,12.937,5.934,,-0.8305,0.0059,-0.1424,-1.4012,FRPH,20.209999,20.90833338888889,187629630.716
