,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1213,-0.4103,-0.5059,-0.5229,-0.5185,0.0358,0.1991,0.0807,0.1308,0.0219,0.0,0.0,0.0323,-2.163,0.0,0.2883,0.1257,0.0356,74885000.0,0.103,21453000.0,53432000.0,0.0,3740000.0,26548000.0,26884000.0,8842000.0,18227000.0,0.0,37000.0,0.0,18227000.0,0.0,18227000.0,0.52,0.52,35196000.0,35259000.0,0.64,0.7135,0.666,0.3615,0.243,-0.2193,49877000.0,27069000.0,18264000.0,287190000.0,0.0895,82986000.0,204204000.0,0.0,13794000.0,101071000.0,103133000.0,34523000.0,80414000.0,0.0,237000.0,0.0,80414000.0,0.0,80414000.0,2.32,2.32,35196000.0,35259000.0,2.56,0.711,0.704,0.4002,0.28,-0.1888,202214000.0,114937000.0,80651000.0,23.84,57.442,-0.467,31.0887,0.0072,1.304,0.5412,3.0614,2.854,1.231,0.0,0.0499,0.0,2021726000.0,3115672000.0,0.0,52625000.0,0.0,-1.3156,0.104,0.041,0.4,0.147,2.009,71.6172,0.0,0.0,0.0,5.4573,0.0,1.103,39.0,0.048,0.0,3054345250.0,770861750.0,1957931250.0,-1.541,8.16,3.3293,-1.3356,EGP,95.559998,93.3340004857143,3363329689.608
2018-03-31,0.0929,0.7354,1.2399,1.1842,1.1842,0.0397,-0.0881,0.0573,0.1085,0.0047,0.0,0.0,0.0323,0.369,0.0,-0.3678,0.2301,0.0398,72203000.0,0.0914,20676000.0,51527000.0,0.0,3463000.0,25148000.0,26379000.0,8607000.0,28713000.0,0.0,35000.0,0.0,28713000.0,0.0,28713000.0,0.83,0.83,34689000.0,34736000.0,0.64,0.7136,0.817,0.5169,0.398,-0.203,59005000.0,37320000.0,28748000.0,280199000.0,0.0877,81777000.0,198422000.0,0.0,12957000.0,98291000.0,100131000.0,34696000.0,99077000.0,0.0,287000.0,0.0,99077000.0,0.0,99077000.0,2.89,2.88,34689000.0,34736000.0,2.54,0.7081,0.782,0.4774,0.354,-0.1534,219107000.0,133773000.0,99364000.0,22.285,56.582,-0.422,32.0416,0.0011,1.4378,0.5663,4.336,0.7562,0.771,0.0,0.048,0.0,1962785000.0,3074240000.0,0.0,45280000.0,0.0,-1.675,0.134,0.052,0.477,0.146,1.5434,61.0029,0.0,0.0,0.0,6.1881,0.0,0.879,30.0,0.0462,0.0,3010776000.0,740220500.0,1920178500.0,-1.239,8.077,3.8556,-1.2812,EGP,82.660004,82.005,2867392878.756
2017-12-31,0.097,0.1113,0.1554,0.1087,0.1087,0.0461,0.0124,0.0698,0.1229,0.0063,0.0,0.0,0.0323,0.5533,0.0,0.318,0.0882,0.0467,71356000.0,0.0754,20748000.0,50608000.0,0.0,3386000.0,25159000.0,25449000.0,8370000.0,17590000.0,0.0,77000.0,0.0,17590000.0,0.0,17590000.0,0.51,0.51,34413000.0,34473000.0,0.64,0.7092,0.669,0.3638,0.247,-0.5382,47733000.0,25960000.0,17667000.0,274150000.0,0.0834,80108000.0,194042000.0,0.0,14972000.0,98846000.0,95196000.0,34775000.0,83183000.0,0.0,406000.0,0.0,83183000.0,0.0,83183000.0,2.45,2.44,33996000.0,34047000.0,2.52,0.7078,0.736,0.4303,0.303,-0.187,201832000.0,117958000.0,83589000.0,21.779,56.758,-1.116,32.2053,0.0005,1.4788,0.5674,3.1016,1.8367,1.255,0.0,0.0475,0.0,1953221000.0,3061487000.0,0.0,58834000.0,0.0,-2.1887,0.116,0.044,0.43,0.145,1.8635,86.4963,0.0,0.0,0.0,4.6597,0.0,1.029,35.0,0.0546,0.0,2982872750.0,714619000.0,1893589750.0,-1.508,8.064,3.392,-1.3308,EGP,88.379997,91.27545463636365,3041420836.761
2017-09-30,0.0896,0.0462,0.0834,0.0222,0.0222,0.0447,0.3052,0.1022,0.1497,0.0516,0.0,0.0,0.0323,1.3311,0.0,0.3767,0.0717,0.045,68746000.0,0.0879,20109000.0,48637000.0,0.0,3205000.0,24216000.0,24421000.0,8704000.0,15884000.0,0.0,88000.0,0.0,15884000.0,0.0,15884000.0,0.46,0.46,34215000.0,34290000.0,0.64,0.7075,0.663,0.3577,0.231,0.2219,45599000.0,24588000.0,15972000.0,269145000.0,0.0865,79577000.0,189568000.0,0.0,14155000.0,96435000.0,93133000.0,34540000.0,80817000.0,0.0,476000.0,0.0,80817000.0,0.0,80817000.0,2.39,2.38,34215000.0,34290000.0,2.5,0.7043,0.734,0.4286,0.3,-0.3683,197637000.0,115357000.0,81293000.0,21.097,55.356,0.446,31.3313,0.0003,1.4851,0.566,2.8249,3.4948,1.391,0.0,0.0466,0.0,1893993000.0,2965982000.0,0.0,61437500.0,0.0,-0.7252,0.118,0.043,0.429,0.145,1.9132,90.6313,0.0,0.0,0.0,4.3808,0.0,1.046,35.0,0.0526,0.0,2949144750.0,686666250.0,1861725500.0,-2.897,7.866,3.3398,-1.6412,EGP,88.120003,88.11771420000002,3015025902.645
2017-06-30,0.0791,-0.1353,-0.1599,-0.1985,-0.2,0.0493,-0.0521,0.1304,0.1316,0.1056,0.0,0.0,0.0333,-1.2635,0.0,-0.0397,0.0904,0.0498,67894000.0,0.0965,20244000.0,47650000.0,0.0,2903000.0,23768000.0,23882000.0,9015000.0,36890000.0,0.0,87000.0,0.0,36890000.0,0.0,36890000.0,1.09,1.08,33987000.0,34040000.0,0.62,0.7018,0.983,0.6761,0.543,-0.0765,66770000.0,45905000.0,36977000.0,263589000.0,0.0844,78020000.0,185569000.0,0.0,13278000.0,94069000.0,91500000.0,34677000.0,79594000.0,0.0,527000.0,0.0,79594000.0,0.0,79594000.0,2.38,2.37,33987000.0,34040000.0,2.48,0.704,0.739,0.4335,0.302,-0.6088,194901000.0,114271000.0,80121000.0,21.082,55.042,-0.153,31.5049,0.0023,1.4944,0.5724,5.0921,1.176,0.569,0.0,0.0428,0.0,1870715000.0,2941395000.0,0.0,45229500.0,0.0,-1.1197,0.121,0.044,0.434,0.145,1.7795,67.7134,0.0,0.0,0.0,5.8278,0.0,1.042,35.0,0.0504,0.0,2892100750.0,656405000.0,1817838000.0,-4.721,7.756,3.2953,-2.1329,EGP,83.800003,82.73777816666667,2848110701.961
2017-03-31,0.0772,-0.3012,-0.4096,-0.4328,-0.4328,0.0341,0.2766,0.1188,0.1747,0.0641,0.0,0.0,0.0333,-4.808,0.0,0.0313,0.1114,0.0343,66154000.0,0.0741,19007000.0,47147000.0,0.0,5478000.0,25703000.0,21444000.0,8686000.0,12819000.0,0.0,154000.0,0.0,12819000.0,0.0,12819000.0,0.38,0.38,33361000.0,33409000.0,0.62,0.7127,0.631,0.3251,0.194,-0.3511,41730000.0,21505000.0,12973000.0,257612000.0,0.0779,75534000.0,182078000.0,0.0,13398000.0,92557000.0,89521000.0,34834000.0,86617000.0,0.0,620000.0,0.0,86617000.0,0.0,86617000.0,2.65,2.64,33361000.0,33409000.0,2.46,0.7068,0.778,0.4714,0.336,-0.5263,200449000.0,121451000.0,87237000.0,20.103,55.647,-0.696,33.1597,0.0013,1.6495,0.5959,2.4758,1.8576,1.632,0.0,0.0828,0.0,1856430000.0,2962627000.0,0.0,35191500.0,0.0,-1.9753,0.138,0.049,0.471,0.146,1.6628,61.9593,0.0,0.0,0.0,7.3203,0.0,0.928,29.0,0.052,0.0,2812585750.0,628074250.0,1763871250.0,-4.064,7.722,3.4866,-1.9413,EGP,73.529999,72.52638883333333,2453034296.639
2016-12-31,0.0761,0.1495,0.3314,0.3143,0.2778,0.0202,0.1609,0.0986,0.1242,0.0714,0.0,0.0,0.0333,-1.8042,0.0,-0.2788,0.1569,0.0223,66351000.0,0.0874,20217000.0,46134000.0,0.0,2569000.0,22748000.0,23386000.0,8135000.0,15224000.0,0.0,147000.0,0.0,15224000.0,0.0,15224000.0,0.46,0.46,32878000.0,32955000.0,0.62,0.6953,0.656,0.3521,0.229,-1.2957,43538000.0,23359000.0,15371000.0,253047000.0,0.0768,74347000.0,178700000.0,0.0,13232000.0,91328000.0,87372000.0,35213000.0,95509000.0,0.0,585000.0,0.0,95509000.0,0.0,95509000.0,2.93,2.93,32563000.0,32628000.0,2.44,0.7062,0.825,0.5166,0.377,-0.4598,208657000.0,130722000.0,96094000.0,19.395,55.531,-2.615,33.4976,0.0159,1.7271,0.6032,2.8714,2.0962,1.348,0.0,0.0387,0.0,1825764000.0,2926575000.0,0.0,48441000.0,0.0,-3.694,0.16,0.056,0.517,0.148,1.4539,76.017,0.0,0.0,0.0,5.2238,0.0,0.833,26.0,0.0523,0.0,2746647750.0,598412500.0,1714584250.0,-3.573,7.771,3.7123,-1.8378,EGP,73.839996,70.22970564705882,2427711388.488
2016-09-30,0.069,0.1487,0.225,0.2162,0.2162,0.0178,-0.0229,0.0608,0.0574,0.0414,0.0,0.0,0.0333,-5.6889,0.0,-0.2677,0.12,0.0191,63190000.0,0.0792,18552000.0,44638000.0,0.0,2328000.0,21850000.0,22788000.0,8841000.0,14661000.0,0.0,139000.0,0.0,14661000.0,0.0,14661000.0,0.45,0.45,32741000.0,32823000.0,0.62,0.7064,0.678,0.3719,0.232,-0.7292,42863000.0,23502000.0,14800000.0,247715000.0,0.0713,72277000.0,175438000.0,0.0,14225000.0,91238000.0,84200000.0,35964000.0,91720000.0,0.0,581000.0,0.0,91720000.0,0.0,91720000.0,2.83,2.83,32741000.0,32823000.0,2.42,0.7082,0.825,0.5154,0.37,-0.2464,204372000.0,127684000.0,92301000.0,18.35,52.486,-1.407,31.1352,0.001,1.6967,0.5932,2.6583,2.901,1.378,0.0,0.0368,0.0,1718443000.0,2737806000.0,0.0,51958500.0,0.0,-2.0834,0.159,0.055,0.515,0.148,1.4658,82.5805,0.0,0.0,0.0,4.7676,0.0,0.855,27.0,0.0574,0.0,2687445250.0,577712750.0,1673619250.0,-1.864,7.566,3.5503,-1.454,EGP,73.559998,72.657222,2408427894.5179996
2016-06-30,0.0565,1.3064,2.0216,2.0222,2.0,0.0094,0.2065,0.032,0.0623,-0.0057,0.0,0.0,0.0526,19.6219,0.0,-0.207,0.0951,0.0103,61917000.0,0.0704,17758000.0,44159000.0,0.0,3023000.0,22256000.0,21903000.0,9172000.0,43913000.0,0.0,180000.0,0.0,43913000.0,0.0,43913000.0,1.36,1.35,32376000.0,32440000.0,0.6,0.7132,1.168,0.8574,0.709,0.3182,72318000.0,53085000.0,44093000.0,243078000.0,0.0632,70520000.0,172558000.0,0.0,15076000.0,90799000.0,81759000.0,35615000.0,89027000.0,0.0,571000.0,0.0,89027000.0,0.0,89027000.0,2.75,2.75,32376000.0,32440000.0,2.4,0.7099,0.824,0.5128,0.366,-0.0211,200201000.0,124642000.0,89598000.0,18.631,51.113,0.609,29.914,0.0003,1.6056,0.5852,5.7877,1.0422,0.441,0.0,0.0488,0.0,1654848000.0,2623335000.0,0.0,38362500.0,0.0,-0.5695,0.157,0.054,0.513,0.147,1.5213,62.404,0.0,0.0,0.0,6.3363,0.0,0.873,26.0,0.062,0.0,2652600500.0,566887500.0,1648985500.0,-0.158,7.508,3.4997,-1.0379,EGP,68.91999799999999,65.65750005555554,2231353855.2479997
2016-03-31,0.0629,0.6427,1.1864,1.1613,1.1613,0.0062,-0.1158,0.0493,-0.0217,0.0829,0.0,0.0,0.0526,-15.8111,0.0,0.1706,0.043,0.0069,61589000.0,0.0694,17820000.0,43769000.0,0.0,5312000.0,24474000.0,19295000.0,9065000.0,21711000.0,0.0,119000.0,0.0,21711000.0,0.0,21711000.0,0.67,0.67,32254000.0,32307000.0,0.6,0.7107,0.811,0.4997,0.353,-0.0649,49938000.0,30776000.0,21830000.0,239005000.0,0.0641,68809000.0,170196000.0,0.0,15865000.0,90339000.0,79857000.0,34926000.0,59647000.0,0.0,521000.0,0.0,59647000.0,0.0,59647000.0,1.84,1.85,32254000.0,32307000.0,2.37,0.7121,0.707,0.3957,0.25,-0.1083,168883000.0,94573000.0,60168000.0,17.114,51.444,-0.124,32.2318,0.0004,1.8834,0.6265,3.395,0.8591,0.896,0.0,0.0862,0.0,1659282000.0,2698875000.0,0.0,26464000.0,0.0,-1.2144,0.107,0.036,0.396,0.146,2.1394,40.7035,0.0,0.0,0.0,9.0313,0.0,1.288,32.0,0.0664,0.0,2641144750.0,556595250.0,1636144250.0,-0.803,7.41,2.7078,-1.2029,EGP,60.369999,55.64599985714286,1947173947.746
