,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-04-30,0.0523,-0.2332,-0.1029,-0.0395,-0.0137,-0.0949,-0.9778,-0.0024,0.0783,-0.0216,0.1179,0.0354,-1.0,-0.9998,0.0,0.1356,-0.0354,-0.0658,1599199000.0,0.1729,1298157000.0,301042000.0,0.0,166652000.0,166652000.0,134390000.0,0.0,152748000.0,40938000.0,0.0,0.0,111810000.0,0.0,111810000.0,0.73,0.72,152731000.0,155129000.0,0.0,0.1882,0.099,0.0955,0.07,0.0,159097000.0,152748000.0,111810000.0,6305483000.0,0.1656,4984497000.0,1320986000.0,0.0,646767000.0,646767000.0,674219000.0,0.0,789667000.0,205309000.0,0.0,0.0,584358000.0,0.0,584358000.0,3.68,3.58,152731000.0,155129000.0,0.24,0.2095,0.129,0.1252,0.093,0.0556,815425000.0,789667000.0,584358000.0,29.337,64.451,0.0,23.6569,3.1184,0.8064,0.367,0.0,0.0434,0.0,0.0,0.1042,0.0,9843726000.0,12980591000.0,568134500.0,315052500.0,7737132000.0,-0.9903,0.13,0.06,0.125,0.646,0.6407,18.7901,34.7175,455.6547,11.0986,20.0141,0.815,0.065,12.0,0.1026,0.0,12643969000.0,4500901250.0,9758946500.0,2.296,41.285,0.0,-0.0632,TOL,42.16,43.23628540000001,6439138959.999999
2018-01-31,0.2837,0.1987,0.8761,0.9767,0.9762,-0.0676,-14.6462,0.0106,0.0778,-0.0283,0.0917,0.0231,0.0,-19.567,0.0,0.1471,0.6535,-0.0412,1175468000.0,0.2767,934480000.0,240988000.0,0.0,157267000.0,157267000.0,83721000.0,0.0,131598000.0,-509000.0,0.0,0.0,132107000.0,0.0,132107000.0,0.85,0.83,155882000.0,158897000.0,0.08,0.205,0.117,0.112,0.112,-0.282,137769000.0,131598000.0,132107000.0,6069796000.0,0.1759,4763781000.0,1306015000.0,0.0,626867000.0,626867000.0,679148000.0,0.0,836128000.0,238942000.0,0.0,0.0,597186000.0,0.0,597186000.0,3.71,3.59,155882000.0,158897000.0,0.32,0.2152,0.142,0.1378,0.098,0.0929,861630000.0,836128000.0,597186000.0,28.605,61.7,-2.127,22.6442,3.2764,0.7916,0.367,0.0,-2.4965,0.094,0.0,0.1338,0.0,9617899000.0,12636987000.0,536482000.0,273043000.0,7626885000.0,0.0051,0.133,0.061,0.138,0.622,0.9853,17.282,33.6743,463.86,11.3141,22.2302,0.7958,0.086,12.0,0.1033,0.0,12615782000.0,4492747500.0,9764756000.0,3.619,38.938,0.0,-0.0412,TOL,46.580002,49.38911797058823,7260983871.764
2017-10-31,0.5824,0.7944,0.6776,0.7246,0.7576,-0.0414,0.1283,-0.0299,0.1026,-0.1471,-0.0696,-0.0099,0.0,0.1269,0.0,0.1156,1.1004,-0.0283,2027907000.0,0.0929,1575832000.0,452075000.0,0.0,167636000.0,167636000.0,284439000.0,0.0,301747000.0,109869000.0,0.0,0.0,191878000.0,0.0,191878000.0,1.19,1.16,159330000.0,164567000.0,0.08,0.2229,0.152,0.1488,0.095,0.2606,308685000.0,301747000.0,191878000.0,5815058000.0,0.1249,4562303000.0,1252755000.0,0.0,607819000.0,607819000.0,644936000.0,0.0,814311000.0,278816000.0,0.0,0.0,535495000.0,0.0,535495000.0,3.3,3.17,162222000.0,169487000.0,0.24,0.2154,0.144,0.14,0.092,0.1601,839672000.0,814311000.0,535495000.0,28.439,59.281,3.316,20.2098,4.4895,0.7106,0.3409,0.0,2.7875,0.067,0.0,0.0827,0.0,9445225000.0,11949938000.0,562487500.0,278589000.0,7317710000.0,-0.0121,0.12,0.055,0.14,0.597,1.7922,17.2752,34.0339,457.0428,10.3381,20.8733,0.7947,0.073,12.0,0.1045,0.0,12647371250.0,4456777500.0,9739481250.0,5.738,35.846,0.0,-0.0301,TOL,46.040001000000004,42.1421622972973,7335553359.330001
2017-07-31,0.1736,0.2439,0.4084,0.4219,0.4262,-0.0106,1.5316,0.0769,0.1021,-0.013,0.9143,-0.0048,0.0,1.4727,0.0,0.1499,0.196,-0.0147,1502909000.0,0.1835,1176028000.0,326881000.0,0.0,155212000.0,155212000.0,171669000.0,0.0,203574000.0,55011000.0,0.0,0.0,148563000.0,0.0,148563000.0,0.91,0.87,163478000.0,171562000.0,0.08,0.2175,0.14,0.1355,0.099,0.1023,209874000.0,203574000.0,148563000.0,5642602000.0,0.1876,4556238000.0,1086364000.0,0.0,589321000.0,589321000.0,497043000.0,0.0,680724000.0,222729000.0,0.0,0.0,457995000.0,0.0,457995000.0,2.79,2.68,163478000.0,171562000.0,0.16,0.1925,0.125,0.1206,0.081,0.1513,705430000.0,680724000.0,457995000.0,27.727,61.959,0.941,23.4062,5.7927,0.8442,0.3778,0.0,1.107,0.088,0.0,0.1033,0.0,10128936000.0,13008360000.0,408400500.0,276489500.0,7652045500.0,-0.065,0.105,0.047,0.121,0.575,1.9248,17.903,34.7058,493.7886,13.8163,20.408,0.7374,0.057,14.0,0.1044,0.0,12871695250.0,4381302000.0,9812372250.0,5.224,34.516,0.0,-0.0312,TOL,38.59,39.30485711428571,6308616020.000001
2017-04-30,0.1677,0.4189,0.3996,0.434,0.4314,-0.0284,28.8015,0.1007,0.1052,0.0541,0.9788,0.0436,0.0,131.2782,0.0,0.1435,0.1944,-0.0323,1363512000.0,0.2223,1077441000.0,286071000.0,0.0,146752000.0,146752000.0,139319000.0,0.0,199209000.0,74571000.0,0.0,0.0,124638000.0,0.0,124638000.0,0.76,0.73,163492000.0,171403000.0,0.08,0.2098,0.151,0.1461,0.091,0.1566,205302000.0,199209000.0,124638000.0,5409627000.0,0.1997,4371626000.0,1038001000.0,0.0,569093000.0,569093000.0,468908000.0,0.0,640803000.0,225888000.0,0.0,0.0,414915000.0,0.0,414915000.0,2.52,2.42,163492000.0,171403000.0,0.08,0.1919,0.123,0.1185,0.077,0.0693,665018000.0,640803000.0,414915000.0,27.207,60.351,1.306,22.5879,4.233,0.8302,0.3743,0.0,1.7562,0.105,0.0,0.1076,0.0,9866964000.0,12867843000.0,403825500.0,293287000.0,7444023000.0,-0.0246,0.097,0.043,0.118,0.562,0.9826,20.6128,36.1998,512.9714,13.396,18.4448,0.7267,0.032,14.0,0.1052,0.0,12841490000.0,4291661250.0,9631563000.0,2.293,33.088,0.0,-0.0805,TOL,35.990002000000004,36.11058852941177,5884077406.984
2017-01-31,-0.1319,-0.0602,-0.0378,0.0238,0.05,-0.0657,2.0406,0.086,0.114,0.0779,0.748,0.0501,0.0,1.7194,0.0,0.1256,-0.464,-0.0667,920730000.0,-0.0084,733002000.0,187728000.0,0.0,137095000.0,137095000.0,50633000.0,0.0,109781000.0,39365000.0,0.0,0.0,70416000.0,0.0,70416000.0,0.43,0.42,162588000.0,170417000.0,0.0,0.2039,0.126,0.1192,0.076,0.0194,115811000.0,109781000.0,70416000.0,5161672000.0,0.2156,4164756000.0,996916000.0,0.0,550681000.0,550681000.0,446235000.0,0.0,581991000.0,202660000.0,0.0,0.0,379331000.0,0.0,379331000.0,2.29,2.2,162588000.0,170417000.0,0.0,0.1931,0.117,0.1128,0.073,0.0316,605609000.0,581991000.0,379331000.0,26.54,58.533,0.11,22.3415,2.3736,0.8418,0.3817,0.0,0.3432,0.0,0.0,0.1489,0.0,9516800000.0,12763344000.0,403220500.0,261573000.0,7360012000.0,-0.2613,0.09,0.04,0.113,0.549,0.5171,18.2932,36.2742,533.1781,12.8011,19.7332,0.7013,0.0,14.0,0.1067,0.0,12628405250.0,4219424000.0,9405878250.0,1.003,31.747,0.0,-0.169,TOL,31.360001,31.505882558823526,5098759842.588
2016-10-31,-0.1097,-0.227,-0.2228,-0.1786,-0.1646,-0.0707,1.7651,0.0576,0.0774,-0.0039,0.7351,0.0509,0.0,1.7706,0.0,0.2027,-0.3088,-0.0703,1855451000.0,0.291,1569767000.0,285684000.0,0.0,150262000.0,150262000.0,135422000.0,0.0,168160000.0,53782000.0,0.0,0.0,114378000.0,0.0,114378000.0,0.69,0.66,163968000.0,171683000.0,0.0,0.154,0.094,0.0906,0.062,0.2527,174443000.0,168160000.0,114378000.0,5169508000.0,0.2393,4144065000.0,1025443000.0,0.0,535382000.0,535382000.0,490061000.0,0.0,589027000.0,206932000.0,0.0,0.0,382095000.0,0.0,382095000.0,2.27,2.18,168261000.0,175973000.0,0.0,0.1984,0.118,0.1139,0.074,0.0233,612148000.0,589027000.0,382095000.0,25.793,59.382,2.86,23.0255,4.0557,0.8927,0.3878,0.0,4.1444,0.0,0.0,0.081,0.0,9736789000.0,12847234000.0,459309000.0,259454000.0,7175741500.0,-0.0109,0.091,0.041,0.114,0.561,0.3894,19.9078,41.1464,519.2366,11.255,19.9246,0.7204,0.0,14.0,0.1036,0.0,12379553500.0,4178182750.0,9217537500.0,0.715,30.723,0.0,-0.1911,TOL,27.440001000000002,28.95333325,4499282083.968
2016-07-31,0.3679,0.5229,0.5803,0.6842,0.6944,-0.0633,-3.2201,0.0898,0.0793,0.1667,0.0164,0.0972,0.0,-3.3569,0.0,0.1619,0.6415,-0.0615,1269934000.0,0.2353,991416000.0,278518000.0,0.0,134984000.0,134984000.0,143534000.0,0.0,163653000.0,58170000.0,0.0,0.0,105483000.0,0.0,105483000.0,0.64,0.61,165919000.0,173405000.0,0.0,0.2193,0.133,0.1289,0.083,-0.2562,169462000.0,163653000.0,105483000.0,4751259000.0,0.1632,3690630000.0,1060629000.0,0.0,510054000.0,510054000.0,550575000.0,0.0,638410000.0,223530000.0,0.0,0.0,414880000.0,0.0,414880000.0,2.43,2.31,165919000.0,173405000.0,0.0,0.2232,0.139,0.1344,0.087,-0.0377,661138000.0,638410000.0,414880000.0,25.158,56.688,-1.961,23.3661,2.3809,0.9288,0.4122,0.0,-2.9329,0.0,0.0,0.1063,0.0,9405699000.0,12887539000.0,278018000.0,259491500.0,7330700500.0,0.0516,0.099,0.046,0.134,0.523,-0.3708,21.2192,21.5314,589.263,17.0898,18.3099,0.6481,0.0,12.0,0.1074,0.0,12182986750.0,4176499000.0,9084969000.0,-1.081,28.636,0.0,0.1657,TOL,28.01,27.543529529411764,4647391190.0
2016-04-30,0.4074,0.6225,0.311,0.3947,0.3784,-0.0456,2.5008,0.0438,0.0735,0.0302,0.047,0.0834,0.0,1.2045,0.0,0.1918,0.7571,-0.0425,1115557000.0,0.3084,870571000.0,244986000.0,0.0,128340000.0,128340000.0,116646000.0,0.0,140397000.0,51343000.0,0.0,0.0,89054000.0,0.0,89054000.0,0.53,0.51,168952000.0,176414000.0,0.0,0.2196,0.131,0.1259,0.08,0.0014,145893000.0,140397000.0,89054000.0,4509336000.0,0.0962,3523608000.0,985728000.0,0.0,491245000.0,491245000.0,494483000.0,0.0,582221000.0,206075000.0,0.0,0.0,376146000.0,0.0,376146000.0,2.17,2.06,168952000.0,176414000.0,0.0,0.2186,0.134,0.1291,0.083,0.0158,605035000.0,582221000.0,376146000.0,24.617,53.058,0.01,20.7358,2.6758,0.8423,0.3908,0.0,0.0825,0.0,0.0,0.115,0.0,8964225000.0,12015504000.0,265047500.0,257374500.0,7004847000.0,-0.7803,0.09,0.042,0.129,0.507,0.2186,22.751,21.9467,589.6995,17.0133,17.5205,0.6437,0.0,13.0,0.1089,0.0,11846379750.0,4163206500.0,8891268000.0,0.422,26.69,0.0,-0.1324,TOL,27.299999,28.942857314285707,4612389431.048
2016-01-31,0.0631,-0.0581,-0.1002,-0.087,-0.0909,-0.0093,0.2972,0.0406,0.0603,0.0007,0.1722,0.0834,0.0,0.3093,0.0,0.1456,-0.0273,-0.0106,928566000.0,0.088,712311000.0,216255000.0,0.0,121796000.0,121796000.0,94459000.0,0.0,116817000.0,43637000.0,0.0,0.0,73180000.0,0.0,73180000.0,0.42,0.4,174205000.0,182391000.0,0.0,0.2329,0.132,0.1258,0.079,-0.0267,122350000.0,116817000.0,73180000.0,4246362000.0,0.0303,3331549000.0,914813000.0,0.0,470590000.0,470590000.0,444223000.0,0.0,528356000.0,173334000.0,0.0,0.0,355022000.0,0.0,355022000.0,2.02,1.92,174205000.0,182391000.0,0.0,0.2154,0.13,0.1244,0.084,0.0146,551637000.0,528356000.0,355022000.0,23.823,50.305,-0.142,19.3456,2.0986,0.812,0.3846,0.0,-0.3174,0.0,0.0,0.1312,0.0,8763437000.0,11767937000.0,271908000.0,243256500.0,6903765500.0,0.0686,0.086,0.04,0.124,0.483,0.1972,22.7312,25.2252,617.1679,15.6169,17.4563,0.6151,0.0,15.0,0.1108,0.0,11702061000.0,4135007000.0,8797132000.0,0.355,24.376,0.0,-0.1165,TOL,27.620001000000002,31.007812843750006,4811542274.205
