,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1328,0.2979,0.4676,0.5089,0.5,-0.0218,1.7039,0.0756,0.0517,0.8502,0.0,0.0,0.1053,1.3693,0.0,0.0784,0.2979,-0.0218,1504600000.0,0.1328,0.0,1504600000.0,0.0,922100000.0,997400000.0,507200000.0,0.0,507200000.0,116800000.0,0.0,0.0,390400000.0,5900000.0,384500000.0,1.69,1.68,224207590.0,224207590.0,0.42,1.0,0.415,0.3371,0.256,0.1466,624500000.0,507200000.0,390400000.0,5773300000.0,0.1334,0.0,5773300000.0,0.0,3601700000.0,3930200000.0,1843100000.0,0.0,1843100000.0,416100000.0,0.0,0.0,1427000000.0,46400000.0,1380600000.0,6.01,5.97,224207590.0,224207590.0,1.68,1.0,0.397,0.3192,0.239,0.1405,2291600000.0,1843100000.0,1427000000.0,46.196,599.59,0.984,67.0102,195.7967,1.4505,0.1112,0.0,0.8642,0.249,0.005,0.6129,0.0,134432700000.0,105557800000.0,0.0,0.0,0.0,-0.3361,0.135,0.01,0.319,0.043,0.9143,0.0,0.0,0.0,0.0,0.0,0.0,0.28,-4.0,0.6239,0.0,99699275000.0,10241250000.0,133692275000.0,3.619,25.75,0.0,-0.3572,NTRS,102.889999,106.43000005714285,23068718710.89241
2018-03-31,0.1506,0.2374,0.4264,0.4455,0.4495,-0.0147,-1.6089,0.0674,0.0402,0.4261,0.0,0.0,0.1053,-1.8162,0.0,0.1168,0.2374,-0.0147,1479000000.0,0.1506,0.0,1479000000.0,0.0,926300000.0,995300000.0,483700000.0,0.0,483700000.0,102100000.0,0.0,0.0,381600000.0,17300000.0,364300000.0,1.59,1.58,225681167.0,225681167.0,0.42,1.0,0.405,0.327,0.246,-0.3811,599600000.0,483700000.0,381600000.0,5596900000.0,0.1006,0.0,5596900000.0,0.0,3534700000.0,3870200000.0,1726700000.0,0.0,1726700000.0,422200000.0,0.0,0.0,1304500000.0,46400000.0,1258100000.0,5.44,5.41,225681167.0,225681167.0,1.64,1.0,0.386,0.3085,0.225,-0.0012,2163000000.0,1726700000.0,1304500000.0,45.312,571.871,-2.497,50.3985,186.0749,1.1123,0.0877,0.0,-1.3116,0.264,0.0047,0.6263,0.0,129060600000.0,98441000000.0,0.0,0.0,0.0,0.1796,0.124,0.01,0.309,0.043,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.301,-9.0,0.6315,0.0,96186525000.0,10168825000.0,131317150000.0,-0.029,24.8,0.0,-1.0142,NTRS,103.129997,104.92999958823532,23274498075.6665
2017-12-31,0.1378,0.1184,0.3452,0.3571,0.3604,-0.0038,0.0145,0.1183,0.0496,0.3939,0.0,0.0,0.1053,0.0836,0.0,0.1424,0.1184,-0.0038,1437500000.0,0.1378,0.0,1437500000.0,0.0,909700000.0,1001900000.0,435600000.0,0.0,435600000.0,79000000.0,0.0,0.0,356600000.0,5900000.0,350700000.0,1.52,1.51,226775244.0,226775244.0,0.42,1.0,0.38,0.303,0.244,0.5077,546100000.0,435600000.0,356600000.0,5403300000.0,0.0833,0.0,5403300000.0,0.0,3437800000.0,3769400000.0,1633900000.0,0.0,1633900000.0,434900000.0,0.0,0.0,1199000000.0,49800000.0,1149200000.0,4.95,4.92,228257664.0,228257664.0,1.6,1.0,0.38,0.3024,0.213,0.2309,2055600000.0,1633900000.0,1199000000.0,45.05,608.465,3.218,54.6598,229.0082,1.2133,0.0894,0.0,2.4257,0.276,0.0044,0.6328,0.0,137984900000.0,98447000000.0,0.0,0.0,0.0,-0.1421,0.114,0.009,0.302,0.042,1.497,0.0,0.0,0.0,0.0,0.0,0.0,0.323,-7.0,0.6362,0.0,94365000000.0,10106750000.0,129271275000.0,5.466,23.672,0.0,-0.2748,NTRS,99.889999,96.81606033333333,22652578896.384758
2017-09-30,0.1114,0.1148,0.1168,0.1101,0.1111,0.0065,-0.5274,0.0942,0.0543,0.5471,0.0,0.0,0.1053,-0.598,0.0,0.0933,0.1148,0.0065,1352200000.0,0.1114,0.0,1352200000.0,0.0,843600000.0,935600000.0,416600000.0,0.0,416600000.0,118200000.0,0.0,0.0,298400000.0,17300000.0,281100000.0,1.21,1.2,228010866.0,228010866.0,0.42,1.0,0.386,0.3081,0.208,0.314,521400000.0,416600000.0,298400000.0,5229200000.0,0.0673,0.0,5229200000.0,0.0,3324400000.0,3641400000.0,1587800000.0,0.0,1587800000.0,478900000.0,0.0,0.0,1108900000.0,49700000.0,1059200000.0,4.55,4.52,228010866.0,228010866.0,1.56,1.0,0.382,0.3036,0.203,0.2278,1995600000.0,1587800000.0,1108900000.0,44.582,573.98,1.862,53.315,204.7218,1.1959,0.0925,0.0,1.9819,0.347,0.004,0.6239,0.0,130873700000.0,96351300000.0,0.0,0.0,0.0,-0.2378,0.106,0.008,0.304,0.042,1.6127,0.0,0.0,0.0,0.0,0.0,0.0,0.343,-8.0,0.6357,0.0,93133075000.0,9995300000.0,125605375000.0,5.225,22.934,0.0,-0.3026,NTRS,91.93,88.97457117142855,20961038911.38
2017-06-30,0.0064,-0.0099,0.0187,0.009,0.0182,0.0073,-1.23,0.0337,0.1166,-0.1961,0.0,0.0,0.0556,-0.8637,0.0,0.0907,-0.0099,0.0073,1328200000.0,0.0064,0.0,1328200000.0,0.0,855100000.0,937400000.0,390800000.0,0.0,390800000.0,122900000.0,0.0,0.0,267900000.0,5900000.0,262000000.0,1.12,1.12,229196531.0,229196531.0,0.38,1.0,0.373,0.2942,0.197,-0.4497,495900000.0,390800000.0,267900000.0,5093700000.0,0.0506,0.0,5093700000.0,0.0,3252400000.0,3548800000.0,1544900000.0,0.0,1544900000.0,476800000.0,0.0,0.0,1068100000.0,38300000.0,1029800000.0,4.43,4.4,229196531.0,229196531.0,1.52,1.0,0.381,0.3033,0.202,0.3579,1939700000.0,1544900000.0,1068100000.0,43.927,545.744,-2.606,35.4299,181.9233,0.8066,0.0646,0.0,-1.8019,0.339,0.0042,0.6438,0.0,125082600000.0,91506800000.0,0.0,0.0,0.0,0.2652,0.105,0.008,0.303,0.041,2.2624,0.0,0.0,0.0,0.0,0.0,0.0,0.343,-5.0,0.6385,0.0,92143950000.0,9848950000.0,122776575000.0,7.953,22.224,0.0,-0.2176,NTRS,97.209999,91.16305597222221,22280194549.31347
2017-03-31,0.082,0.0883,0.0664,0.068,0.0583,0.0019,3.6555,0.0313,0.1274,0.002,0.0,0.0,0.0556,2.8537,0.0,0.0994,0.0883,0.0019,1285400000.0,0.082,0.0,1285400000.0,0.0,829400000.0,894500000.0,390900000.0,0.0,390900000.0,114800000.0,0.0,0.0,276100000.0,20700000.0,255400000.0,1.1,1.09,229059540.0,229059540.0,0.38,1.0,0.383,0.3041,0.199,0.5372,492200000.0,390900000.0,276100000.0,5085200000.0,0.0606,0.0,5085200000.0,0.0,3181300000.0,3536400000.0,1548800000.0,0.0,1548800000.0,485600000.0,0.0,0.0,1063200000.0,38200000.0,1025000000.0,4.42,4.38,229059540.0,229059540.0,1.5,1.0,0.38,0.3046,0.202,0.4129,1933100000.0,1548800000.0,1063200000.0,43.559,528.113,3.015,34.8198,164.9802,0.7994,0.0657,0.0,3.0724,0.345,0.0043,0.6452,0.0,120969400000.0,91154900000.0,0.0,0.0,0.0,-0.12,0.107,0.008,0.305,0.042,2.527,0.0,0.0,0.0,0.0,0.0,0.0,0.339,-7.0,0.6256,0.0,92737500000.0,9569850000.0,121752550000.0,9.166,22.2,0.0,-0.1894,NTRS,86.58000200000001,87.65527791666666,19831975431.31908
2016-12-31,0.0751,0.1116,0.117,0.12,0.1212,-0.0119,-0.3792,0.0615,0.1357,0.098,0.0,0.0,0.0556,-0.4394,0.0,0.0613,0.1116,-0.0119,1263400000.0,0.0751,0.0,1263400000.0,0.0,796300000.0,873900000.0,389500000.0,0.0,389500000.0,123000000.0,0.0,0.0,266500000.0,5800000.0,260700000.0,1.12,1.11,227638682.0,227638682.0,0.38,1.0,0.385,0.3083,0.206,0.5331,486100000.0,389500000.0,266500000.0,4987800000.0,0.051,0.0,4987800000.0,0.0,3106300000.0,3470700000.0,1517100000.0,0.0,1517100000.0,484600000.0,0.0,0.0,1032500000.0,23400000.0,1009100000.0,4.35,4.32,227580584.0,227580584.0,1.48,1.0,0.379,0.3042,0.202,0.2078,1890400000.0,1517100000.0,1032500000.0,42.921,542.12,2.959,39.0659,170.3625,0.9102,0.0718,0.0,3.2163,0.339,0.0042,0.6303,0.0,123407500000.0,93519300000.0,0.0,0.0,0.0,-0.1968,0.109,0.008,0.304,0.041,1.4964,0.0,0.0,0.0,0.0,0.0,0.0,0.34,-5.0,0.6228,0.0,95681100000.0,9283625000.0,120830075000.0,4.555,21.917,0.0,-0.3135,NTRS,89.050003,85.92382302941176,20271225315.01605
2016-09-30,0.0439,0.058,0.1001,0.1237,0.125,-0.0245,2.1297,0.0007,0.1179,-0.0272,0.0,0.0,0.0556,1.9294,0.0,0.0329,0.058,-0.0245,1216700000.0,0.0439,0.0,1216700000.0,0.0,771600000.0,843000000.0,373700000.0,0.0,373700000.0,116100000.0,0.0,0.0,257600000.0,5900000.0,251700000.0,1.09,1.08,226540086.0,226540086.0,0.38,1.0,0.383,0.3071,0.207,0.868,465500000.0,373700000.0,257600000.0,4899600000.0,0.043,0.0,4899600000.0,0.0,3060300000.0,3421600000.0,1478000000.0,0.0,1478000000.0,472700000.0,0.0,0.0,1005300000.0,23500000.0,981800000.0,4.23,4.2,226540086.0,226540086.0,1.46,1.0,0.376,0.3017,0.2,0.3193,1844200000.0,1478000000.0,1005300000.0,42.287,527.768,4.662,34.6844,154.6005,0.8202,0.0654,0.0,4.683,0.349,0.0044,0.6342,0.0,119560600000.0,92394800000.0,0.0,0.0,0.0,-0.104,0.109,0.008,0.302,0.041,2.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.345,-8.0,0.6246,0.0,93731775000.0,9017500000.0,119035750000.0,6.906,21.628,0.0,-0.2263,NTRS,67.989998,68.88055505555558,15402459994.059828
2016-06-30,0.0425,-0.0406,-0.0235,0.0,0.0,-0.0241,-1.2043,0.0131,0.0483,0.4767,0.0,0.0,0.0,-1.3414,0.0,0.0599,-0.0406,-0.0241,1319700000.0,0.0425,0.0,1319700000.0,0.0,784000000.0,925000000.0,394700000.0,0.0,394700000.0,131700000.0,0.0,0.0,263000000.0,5800000.0,257200000.0,1.11,1.1,227535701.0,227535701.0,0.36,1.0,0.371,0.2991,0.195,-0.2429,489300000.0,394700000.0,263000000.0,4848400000.0,0.0515,0.0,4848400000.0,0.0,3035700000.0,3390900000.0,1457500000.0,0.0,1457500000.0,475200000.0,0.0,0.0,982300000.0,23400000.0,958900000.0,4.11,4.08,227535701.0,227535701.0,1.44,1.0,0.374,0.3006,0.198,-0.1295,1814000000.0,1457500000.0,982300000.0,39.341,531.705,-1.409,44.3952,163.5009,1.1285,0.0831,0.0,-0.8231,0.324,0.0043,0.5941,0.0,120981800000.0,93881000000.0,0.0,0.0,0.0,0.5139,0.109,0.008,0.301,0.041,-0.2086,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0.6261,0.0,97599700000.0,8818675000.0,119013300000.0,-2.76,21.308,0.0,2.1395,NTRS,66.260002,70.3486103611111,15076516003.331402
2016-03-31,0.043,0.0263,0.0654,0.0842,0.0957,-0.0204,-1.6021,0.1014,0.0475,0.1256,0.0,0.0,0.0909,-1.9385,0.0,0.0542,0.0263,-0.0204,1188000000.0,0.043,0.0,1188000000.0,0.0,754400000.0,828800000.0,359200000.0,0.0,359200000.0,113800000.0,0.0,0.0,245400000.0,5900000.0,239500000.0,1.03,1.03,228619089.0,228619089.0,0.36,1.0,0.378,0.3024,0.202,-0.3136,449500000.0,359200000.0,245400000.0,4794600000.0,0.0831,0.0,4794600000.0,0.0,2991400000.0,3320400000.0,1474200000.0,0.0,1474200000.0,485700000.0,0.0,0.0,988500000.0,23400000.0,965100000.0,4.11,4.08,228619089.0,228619089.0,1.44,1.0,0.381,0.3075,0.201,0.1317,1827700000.0,1474200000.0,988500000.0,38.635,512.972,-1.629,34.8169,97.5671,0.9012,0.0676,0.0,-1.2338,0.35,0.0044,0.635,0.0,117275200000.0,102929300000.0,0.0,0.0,0.0,0.2606,0.11,0.008,0.307,0.04,1.086,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0.6239,0.0,99736000000.0,8768125000.0,118621625000.0,2.762,20.972,0.0,-0.3975,NTRS,65.16999799999999,62.62285742857143,14899105572.89182
2015-12-31,0.0427,0.0133,-0.0047,0.0204,0.0102,-0.0173,5.0018,0.0619,0.0485,0.1751,0.0,0.0,0.0909,3.6072,0.0,0.0565,0.0133,-0.0173,1175200000.0,0.0427,0.0,1175200000.0,0.0,750300000.0,824800000.0,350400000.0,0.0,350400000.0,111100000.0,0.0,0.0,239300000.0,5900000.0,233400000.0,1.0,0.99,230370121.0,230370121.0,0.36,1.0,0.374,0.2982,0.199,1.0223,439900000.0,350400000.0,239300000.0,4745600000.0,0.0972,0.0,4745600000.0,0.0,2952600000.0,3280600000.0,1465000000.0,0.0,1465000000.0,491200000.0,0.0,0.0,973800000.0,23400000.0,950400000.0,4.03,3.99,232279849.0,232279849.0,1.41,1.0,0.383,0.3087,0.2,0.2952,1816600000.0,1465000000.0,973800000.0,37.791,504.506,5.215,35.1573,167.5582,0.9303,0.0694,0.0,5.7866,0.36,0.0045,0.6384,0.0,116223200000.0,85722000000.0,0.0,0.0,0.0,-0.1105,0.109,0.008,0.309,0.041,1.9301,0.0,0.0,0.0,0.0,0.0,0.0,0.35,3.0,0.6222,0.0,97222450000.0,8711825000.0,115909925000.0,6.031,20.431,0.0,-0.2363,NTRS,72.089996,73.52314280000002,16607381101.409515
2015-09-30,0.0803,0.1611,0.1188,0.1412,0.1429,-0.0147,-2.9152,0.0795,0.0437,0.1906,0.0,0.0,0.0909,-2.1503,0.0,0.0591,0.1611,-0.0147,1165500000.0,0.0803,0.0,1165500000.0,0.0,747000000.0,812300000.0,353200000.0,0.0,353200000.0,118600000.0,0.0,0.0,234600000.0,5800000.0,228800000.0,0.97,0.96,232231720.0,232231720.0,0.36,1.0,0.373,0.303,0.196,-0.9749,435300000.0,353200000.0,234600000.0,4697500000.0,0.1083,0.0,4697500000.0,0.0,2912500000.0,3237100000.0,1460400000.0,0.0,1460400000.0,481900000.0,0.0,0.0,978500000.0,27000000.0,951500000.0,4.01,3.98,232231720.0,232231720.0,1.38,1.0,0.385,0.3109,0.203,-0.0556,1807600000.0,1460400000.0,978500000.0,37.826,514.424,-4.893,34.7821,84.7279,0.9195,0.0673,0.0,-4.5603,0.371,0.0044,0.6409,0.0,119465500000.0,107866500000.0,0.0,0.0,0.0,0.089,0.11,0.008,0.311,0.041,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.344,-1.0,0.62,0.0,100108000000.0,8647575000.0,114209150000.0,-1.125,20.228,0.0,-2.7861,NTRS,68.160004,70.67916594444446,15828914964.12688
