,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0811,-0.2904,-0.2259,-0.2308,-0.2308,2.523,0.0267,0.0191,0.1402,0.0,0.0,0.0909,4.8471,0.0,0.0085,-0.2904,0.0054,172044000.0,-0.0811,0.0,172044000.0,0.0,95820000.0,133345000.0,38699000.0,0.0,38699000.0,3502000.0,0.0,0.0,35197000.0,0.0,35197000.0,0.2,0.2,175754000.0,0.12,1.0,0.267,0.2249,0.205,0.3248,45950000.0,38699000.0,35197000.0,758614000.0,0.0518,0.0,758614000.0,0.0,384323000.0,540615000.0,217999000.0,0.0,217999000.0,50416000.0,0.0,0.0,167583000.0,0.0,167583000.0,0.95,0.96,175754000.0,0.49,1.0,0.325,0.2874,0.221,0.3656,246701000.0,217999000.0,167583000.0,12.778,111.753,0.318,11.2417,2.2636,0.8798,0.0979,0.0,1.7902,0.6,0.0264,0.557,0.0,19640983000.0,21218935000.0,0.0,0.0,0.0,-0.1132,0.075,0.008,0.287,0.038,1.9017,0.0,0.0,0.0,0.0,0.0,0.0,0.516,20.0,0.5066,0.0,20786575750.0,2234230250.0,20055311250.0,1.578,4.316,0.0,-0.1297,FULT,16.5,17.3128572,2899941000.0
2018-03-31,0.0767,-0.0108,0.1406,0.12,0.12,0.029,0.0402,0.0305,0.1792,0.0,0.0,0.0909,-0.1152,0.0,0.1113,-0.0108,0.0068,193223000.0,0.0767,0.0,193223000.0,0.0,100000000.0,136661000.0,56562000.0,0.0,56562000.0,7082000.0,0.0,0.0,49480000.0,0.0,49480000.0,0.28,0.28,175289000.0,0.12,1.0,0.331,0.2927,0.256,0.2949,63891000.0,56562000.0,49480000.0,773804000.0,0.0952,0.0,773804000.0,0.0,383514000.0,539965000.0,233839000.0,0.0,233839000.0,55986000.0,0.0,0.0,177853000.0,0.0,177853000.0,1.01,1.02,175289000.0,0.48,1.0,0.339,0.3022,0.23,0.2986,262232000.0,233839000.0,177853000.0,12.753,110.774,0.325,10.7043,1.7745,0.8393,0.0941,0.0,1.4516,0.429,0.0266,0.5175,0.0,19417385000.0,20982679000.0,0.0,0.0,0.0,-0.2066,0.08,0.009,0.302,0.039,1.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.475,19.0,0.4956,0.0,20589653750.0,2220726500.0,19924035250.0,1.318,4.414,0.0,-0.1555,FULT,17.75,18.600000088235294,3111379750.0
2017-12-31,0.1092,0.1683,-0.1933,-0.2083,-0.1667,0.5485,0.0577,0.0401,0.1259,0.0,0.0,0.1667,0.2476,0.0,0.0181,0.1683,0.0107,199639000.0,0.1092,0.0,199639000.0,0.0,94654000.0,138452000.0,61187000.0,0.0,61187000.0,27186000.0,0.0,0.0,34001000.0,0.0,34001000.0,0.19,0.2,175122000.0,0.14,1.0,0.342,0.3065,0.17,0.2807,68270000.0,61187000.0,34001000.0,760033000.0,0.0892,0.0,760033000.0,0.0,373495000.0,525579000.0,234454000.0,0.0,234454000.0,62701000.0,0.0,0.0,171753000.0,0.0,171753000.0,0.98,0.98,175122000.0,0.47,1.0,0.345,0.3085,0.226,0.297,262550000.0,234454000.0,171753000.0,12.733,111.381,0.32,9.4555,2.2961,0.7426,0.0826,0.0,1.8934,0.737,0.0265,0.4741,0.0,19505349000.0,20759123000.0,0.0,0.0,0.0,-0.1295,0.078,0.009,0.308,0.039,1.507,0.0,0.0,0.0,0.0,0.0,0.0,0.48,16.0,0.4914,0.0,20308897000.0,2200524000.0,19731444000.0,1.289,4.34,0.0,-0.1279,FULT,17.9,18.209393666666667,3134683799.9999995
2017-09-30,0.1096,0.1247,0.1793,0.1667,0.1667,0.7138,0.0728,0.034,0.0875,0.0,0.0,0.1,0.6991,0.0,0.0436,0.1247,0.0109,193708000.0,0.1096,0.0,193708000.0,0.0,93849000.0,132157000.0,61551000.0,0.0,61551000.0,12646000.0,0.0,0.0,48905000.0,0.0,48905000.0,0.28,0.28,174941000.0,0.11,1.0,0.354,0.3178,0.252,0.5599,68590000.0,61551000.0,48905000.0,740386000.0,0.0751,0.0,740386000.0,0.0,371816000.0,514748000.0,225638000.0,0.0,225638000.0,45736000.0,0.0,0.0,179902000.0,0.0,179902000.0,1.03,1.03,174941000.0,0.45,1.0,0.342,0.3048,0.243,0.3071,253507000.0,225638000.0,179902000.0,12.723,111.645,0.62,7.6421,3.9022,0.6006,0.0666,0.0,2.4432,0.393,0.0265,0.4845,0.0,19531304000.0,20185566000.0,0.0,0.0,0.0,-0.0923,0.083,0.009,0.305,0.038,1.3827,0.0,0.0,0.0,0.0,0.0,0.0,0.437,20.0,0.5022,0.0,20001837500.0,2173338500.0,19458279500.0,1.3,4.232,0.0,-0.0861,FULT,18.75,17.582857142857147,3280143750.0
2017-06-30,0.0852,0.0714,0.1438,0.1304,0.1304,-0.5529,0.0632,0.0323,0.0267,0.0,0.0,0.1,-0.7046,0.0,-0.0047,-0.0058,0.0078,187234000.0,0.0852,0.0,187234000.0,0.0,95011000.0,132695000.0,54539000.0,0.0,54539000.0,9072000.0,0.0,0.0,45467000.0,0.0,45467000.0,0.26,0.26,174816000.0,0.11,1.0,0.328,0.2913,0.243,0.051,61481000.0,54539000.0,45467000.0,721251000.0,0.0551,0.0,721251000.0,0.0,367891000.0,502439000.0,218812000.0,0.0,218812000.0,46347000.0,0.0,0.0,172465000.0,0.0,172465000.0,0.99,0.99,174816000.0,0.44,1.0,0.342,0.3034,0.239,0.2533,246385000.0,218812000.0,172465000.0,12.538,109.349,0.055,9.9123,2.388,0.7906,0.0882,0.0,0.3934,0.423,0.0271,0.5074,0.0,19115879000.0,20431247000.0,0.0,0.0,0.0,-0.4657,0.08,0.009,0.303,0.038,1.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.444,21.0,0.5101,0.0,19691522500.0,2149251000.0,19117830000.0,1.045,4.126,0.0,-0.0818,FULT,19.0,18.248611055555553,3321504000.0
2017-03-31,0.0515,0.1379,0.1339,0.1364,0.1364,1.0466,0.0583,0.0364,0.2068,0.0,0.0,0.2222,1.6142,0.0,-0.046,0.0555,0.0027,179452000.0,0.0515,0.0,179452000.0,0.0,89981000.0,122275000.0,57177000.0,0.0,57177000.0,13797000.0,0.0,0.0,43380000.0,0.0,43380000.0,0.25,0.25,174097000.0,0.11,1.0,0.358,0.3186,0.242,0.3589,64209000.0,57177000.0,43380000.0,706559000.0,0.0418,0.0,706559000.0,0.0,368337000.0,487428000.0,219131000.0,0.0,215178000.0,48430000.0,0.0,0.0,166748000.0,0.0,166748000.0,0.96,0.96,174097000.0,0.43,1.0,0.343,0.3045,0.236,0.2909,242664000.0,215178000.0,166748000.0,12.376,107.107,0.37,9.1399,2.1746,0.7385,0.083,0.0,1.6091,0.44,0.0277,0.5014,0.0,18647020000.0,19859652000.0,0.0,0.0,0.0,-0.0773,0.078,0.009,0.305,0.038,1.326,0.0,0.0,0.0,0.0,0.0,0.0,0.448,20.0,0.5213,0.0,19384552250.0,2128057750.0,18825980000.0,1.18,4.058,0.0,-0.0706,FULT,17.85,18.59944444444445,3107631450.0000005
2016-12-31,0.0533,-0.0015,0.0938,0.0909,0.0909,-0.0147,0.0575,0.0434,0.0162,0.0,0.0,0.0909,0.2812,0.0,0.6103,0.2538,-0.0044,179992000.0,0.0533,0.0,179992000.0,0.0,92975000.0,127621000.0,52371000.0,0.0,52371000.0,10221000.0,0.0,0.0,42150000.0,0.0,42150000.0,0.24,0.24,173271000.0,0.12,1.0,0.329,0.291,0.234,0.2496,59227000.0,52371000.0,42150000.0,697768000.0,0.0268,0.0,697768000.0,0.0,361800000.0,489519000.0,208249000.0,0.0,208249000.0,46624000.0,0.0,0.0,161625000.0,0.0,161625000.0,0.93,0.93,173271000.0,0.41,1.0,0.338,0.2985,0.232,0.2375,235652000.0,208249000.0,161625000.0,12.242,106.265,0.259,8.488,2.0345,0.6934,0.0776,0.0,0.9864,0.5,0.0281,0.5166,0.0,18412691000.0,19530885000.0,0.0,0.0,0.0,0.0805,0.077,0.009,0.298,0.038,1.1472,0.0,0.0,0.0,0.0,0.0,0.0,0.441,19.0,0.5185,0.0,19039432750.0,2107714250.0,18561899500.0,0.957,4.027,0.0,-0.1061,FULT,18.799999,18.458823382352943,3257494626.729
2016-09-30,0.0301,0.2276,0.2107,0.2,0.2,0.2012,0.0484,0.0626,-0.1288,0.0,0.0,0.1111,0.2101,0.0,-0.0428,0.0099,-0.0108,174573000.0,0.0301,0.0,174573000.0,0.0,89924000.0,119848000.0,54725000.0,0.0,54725000.0,13257000.0,0.0,0.0,41468000.0,0.0,41468000.0,0.24,0.24,173060000.0,0.1,1.0,0.352,0.3135,0.238,0.3656,61468000.0,54725000.0,41468000.0,688664000.0,0.019,0.0,688664000.0,0.0,337438000.0,483141000.0,205523000.0,0.0,208327000.0,50317000.0,0.0,0.0,158010000.0,0.0,158010000.0,0.91,0.91,173060000.0,0.4,1.0,0.343,0.3025,0.229,0.2263,236183000.0,208327000.0,158010000.0,12.305,104.99,0.369,7.1035,2.6264,0.5773,0.0657,0.0,1.6813,0.417,0.0284,0.5151,0.0,18169506000.0,18944306000.0,0.0,0.0,0.0,-0.0845,0.076,0.009,0.303,0.038,1.1773,0.0,0.0,0.0,0.0,0.0,0.0,0.44,18.0,0.49,0.0,18781448250.0,2087909000.0,18304517250.0,0.901,3.979,0.0,-0.1621,FULT,14.52,14.291111111111109,2512831200.0
2016-06-30,0.0319,0.042,0.0837,0.0952,0.0952,-0.1424,0.0642,0.0599,0.0948,0.0,0.0,0.1111,-0.1819,0.0,0.011,0.0503,-0.0183,172542000.0,0.0319,0.0,172542000.0,0.0,95457000.0,117684000.0,54858000.0,0.0,50905000.0,11155000.0,0.0,0.0,39750000.0,0.0,39750000.0,0.23,0.23,173466000.0,0.1,1.0,0.335,0.295,0.23,0.1875,57760000.0,50905000.0,39750000.0,683559000.0,0.014,0.0,683559000.0,0.0,341457000.0,478572000.0,204987000.0,0.0,198181000.0,47388000.0,0.0,0.0,150793000.0,0.0,150793000.0,0.87,0.87,173466000.0,0.39,1.0,0.33,0.2899,0.221,0.2118,225681000.0,198181000.0,150793000.0,12.146,103.47,0.186,9.7297,2.4955,0.801,0.0913,0.0,1.0064,0.435,0.0288,0.5532,0.0,17948479000.0,19203366000.0,0.0,0.0,0.0,-0.1914,0.073,0.008,0.29,0.038,1.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.448,16.0,0.4995,0.0,18573575500.0,2062026000.0,18088766500.0,0.835,3.941,0.0,-0.1695,FULT,13.5,13.722222222222225,2341791000.0
2016-03-31,-0.0079,-0.0615,-0.0444,0.0,0.0,0.1126,0.0437,0.0523,-0.1237,0.0,0.0,0.0,0.0674,0.0,-0.0134,-0.0473,-0.0302,170661000.0,-0.0079,0.0,170661000.0,0.0,94320000.0,116492000.0,54169000.0,0.0,50248000.0,11991000.0,0.0,0.0,38257000.0,0.0,38257000.0,0.22,0.22,173623000.0,0.09,1.0,0.335,0.2944,0.224,0.1444,57197000.0,50248000.0,38257000.0,678226000.0,0.003,0.0,678226000.0,0.0,340414000.0,475866000.0,202360000.0,0.0,196131000.0,48408000.0,0.0,0.0,147723000.0,0.0,147723000.0,0.85,0.85,173623000.0,0.38,1.0,0.329,0.2892,0.218,0.2241,223441000.0,196131000.0,147723000.0,11.941,101.315,0.142,7.5943,2.477,0.636,0.0728,0.0,0.8915,0.409,0.0293,0.5527,0.0,17590698000.0,18479174000.0,0.0,0.0,0.0,-0.2777,0.072,0.008,0.289,0.038,1.2252,0.0,0.0,0.0,0.0,0.0,0.0,0.447,18.0,0.5019,0.0,18260961250.0,2041481000.0,17810126000.0,0.875,3.906,0.0,-0.1603,FULT,13.38,13.079999999999998,2323075740.0
