,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.044,0.192,0.6858,0.6667,0.6667,0.0052,-0.7551,0.0232,0.0373,-0.0244,0.0,0.0,0.4,-0.8006,0.0,0.0051,0.192,0.0053,34497000.0,0.044,0.0,34497000.0,0.0,20300000.0,28393000.0,6104000.0,0.0,6104000.0,101000.0,0.0,0.0,6003000.0,0.0,6003000.0,0.35,0.35,17045000.0,17104000.0,0.07,1.0,0.224,0.1769,0.174,0.0665,7717000.0,6104000.0,6003000.0,135319000.0,0.0418,0.0,135319000.0,0.0,81752000.0,109903000.0,25416000.0,0.0,25416000.0,9082000.0,0.0,0.0,16334000.0,0.0,16334000.0,0.96,0.96,17045000.0,17104000.0,0.28,1.0,0.235,0.1878,0.121,0.029,31840000.0,25416000.0,16334000.0,17.223,164.005,0.135,4.2713,9.6004,0.248,0.0253,0.0,0.4941,0.2,0.0294,0.5885,0.0,2795467000.0,2704633000.0,0.0,0.0,0.0,-0.2269,0.057,0.006,0.188,0.047,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.292,7.0,0.6041,0.0,2627411250.0,287835500.0,2873686500.0,0.23,7.939,0.0,-0.5038,CCBG,23.629998999999998,23.711428800000007,402773332.955
2018-03-31,0.042,0.3238,1.1039,1.125,1.125,0.0076,-0.9084,0.0101,0.0304,-0.0759,0.0,0.0,0.4,-0.9416,0.0,0.011,0.3238,0.0064,33495000.0,0.042,0.0,33495000.0,0.0,20462000.0,27906000.0,5589000.0,0.0,5589000.0,-184000.0,0.0,0.0,5773000.0,0.0,5773000.0,0.34,0.34,17028000.0,17073000.0,0.07,1.0,0.215,0.1669,0.172,0.0401,7194000.0,5589000.0,5773000.0,133864000.0,0.0177,0.0,133864000.0,0.0,81648000.0,109431000.0,24433000.0,0.0,24433000.0,10541000.0,0.0,0.0,13892000.0,0.0,13892000.0,0.82,0.82,17028000.0,17073000.0,0.26,1.0,0.231,0.1825,0.104,0.0981,30861000.0,24433000.0,13892000.0,16.934,166.785,0.079,4.1762,17.5373,0.2466,0.0243,0.0,0.3794,0.206,0.029,0.6109,0.0,2840021000.0,2612509000.0,0.0,0.0,0.0,-0.3868,0.049,0.005,0.183,0.047,1.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.317,9.0,0.6099,0.0,2593622250.0,284821000.0,2857327750.0,0.771,7.861,0.0,-0.23,CCBG,24.75,24.936470500000002,421443000.0
2017-12-31,0.0367,0.3844,-0.9991,-1.0,-1.0,0.0048,3.0142,0.0188,0.0231,-0.0768,0.0,0.0,0.4,1.7946,0.0,-0.0508,0.3844,0.0096,33560000.0,0.0367,0.0,33560000.0,0.0,20140000.0,26897000.0,6663000.0,0.0,6663000.0,6660000.0,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,16970000.0,17025000.0,0.07,1.0,0.246,0.1985,0.0,0.0478,8255000.0,6663000.0,3000.0,132513000.0,0.0129,0.0,132513000.0,0.0,82714000.0,109447000.0,23066000.0,0.0,23066000.0,12203000.0,0.0,0.0,10863000.0,0.0,10863000.0,0.64,0.64,16952000.0,17013000.0,0.24,1.0,0.224,0.1741,0.082,0.2625,29624000.0,23066000.0,10863000.0,16.748,165.821,0.095,4.3803,16.8204,0.2615,0.0256,0.0,850.0,0.259,0.0293,0.6001,0.0,2813983000.0,2602875000.0,0.0,0.0,0.0,-0.3706,0.038,0.004,0.174,0.046,3.5696,0.0,0.0,0.0,0.0,0.0,0.0,0.375,12.0,0.6242,0.0,2577775750.0,282245750.0,2850002500.0,2.052,7.817,0.0,-0.1031,CCBG,22.940001000000002,24.23484848484849,389291816.97
2017-09-30,0.0444,0.6384,0.5855,0.5,0.5882,0.0103,-0.9515,0.0137,0.0212,-0.135,0.0,0.0,0.75,-1.5384,0.0,0.0059,0.6384,0.0096,33767000.0,0.0444,0.0,33767000.0,0.0,20850000.0,26707000.0,7060000.0,0.0,7060000.0,2505000.0,0.0,0.0,4555000.0,0.0,4555000.0,0.27,0.27,16965000.0,17044000.0,0.07,1.0,0.257,0.2091,0.135,-0.039,8674000.0,7060000.0,4555000.0,131326000.0,0.0028,0.0,131326000.0,0.0,82504000.0,110110000.0,21216000.0,0.0,21216000.0,7060000.0,0.0,0.0,14156000.0,0.0,14156000.0,0.83,0.84,16965000.0,17044000.0,0.22,1.0,0.213,0.1616,0.108,0.2372,27959000.0,21216000.0,14156000.0,16.811,159.507,-0.078,4.4038,11.2652,0.262,0.0268,0.0,0.0439,0.238,0.0304,0.6175,0.0,2706031000.0,2589628000.0,0.0,0.0,0.0,-7.59,0.051,0.005,0.162,0.046,2.4697,0.0,0.0,0.0,0.0,0.0,0.0,0.265,12.0,0.6282,0.0,2563271000.0,279985250.0,2836603250.0,1.836,7.741,0.0,-0.1089,CCBG,24.01,21.21228531428571,407329650.0
2017-06-30,-0.0475,-0.1445,-0.0939,-0.0455,-0.0455,-0.0105,0.1517,0.0171,0.0358,-0.1606,0.0,0.0,0.25,0.2219,0.0,-0.0213,-0.1445,-0.011,33042000.0,-0.0475,0.0,33042000.0,0.0,20196000.0,27921000.0,5121000.0,0.0,5121000.0,1560000.0,0.0,0.0,3561000.0,0.0,3561000.0,0.21,0.21,16955000.0,17016000.0,0.05,1.0,0.204,0.155,0.108,0.348,6738000.0,5121000.0,3561000.0,129890000.0,-0.0047,0.0,129890000.0,0.0,82381000.0,111425000.0,18465000.0,0.0,18465000.0,5991000.0,0.0,0.0,12474000.0,0.0,12474000.0,0.74,0.74,16955000.0,17016000.0,0.19,1.0,0.195,0.1422,0.096,0.2689,25357000.0,18465000.0,12474000.0,16.604,161.016,0.678,4.4012,13.8707,0.2651,0.0265,0.0,3.4004,0.313,0.0301,0.6112,0.0,2730032000.0,2569477000.0,0.0,0.0,0.0,-0.0505,0.045,0.004,0.142,0.046,3.1172,0.0,0.0,0.0,0.0,0.0,0.0,0.257,5.0,0.6342,0.0,2548495750.0,277841000.0,2827181250.0,2.06,7.661,0.0,-0.1019,CCBG,20.42,19.630833361111108,346221100.0
2017-03-31,0.0226,0.6854,0.6661,0.6,0.6,-0.0169,1.5857,0.037,0.0213,-0.4966,0.0,0.0,0.25,1.7595,0.0,-0.0222,0.6854,-0.0165,32144000.0,0.0226,0.0,32144000.0,0.0,20240000.0,27922000.0,4222000.0,0.0,4222000.0,1478000.0,0.0,0.0,2744000.0,0.0,2744000.0,0.16,0.16,16919000.0,16944000.0,0.05,1.0,0.185,0.1313,0.085,0.7154,5957000.0,4222000.0,2744000.0,131536000.0,0.0179,0.0,131536000.0,0.0,82820000.0,112206000.0,19330000.0,0.0,19330000.0,6487000.0,0.0,0.0,12843000.0,0.0,12843000.0,0.75,0.75,16919000.0,16944000.0,0.18,1.0,0.2,0.147,0.098,0.2496,26335000.0,19330000.0,12843000.0,16.435,166.128,1.359,4.5481,20.0099,0.2767,0.0266,0.0,8.7165,0.263,0.0293,0.6297,0.0,2810720000.0,2549123000.0,0.0,0.0,0.0,-0.0386,0.047,0.005,0.147,0.047,2.9034,0.0,0.0,0.0,0.0,0.0,0.0,0.24,8.0,0.6296,0.0,2530935750.0,276168750.0,2815379500.0,1.941,7.774,0.0,-0.1195,CCBG,21.389999,20.58916658333333,361897393.081
2016-12-31,-0.004,0.14,0.2667,0.2667,0.25,-0.0111,-1.2182,0.0169,0.0227,-0.471,0.0,0.0,0.25,-1.5775,0.0,0.0365,0.14,-0.0194,32373000.0,-0.004,0.0,32373000.0,0.0,21218000.0,27560000.0,4813000.0,0.0,4813000.0,1517000.0,0.0,0.0,3296000.0,0.0,3296000.0,0.19,0.2,16809000.0,16944000.0,0.05,1.0,0.204,0.1487,0.102,-0.0624,6590000.0,4813000.0,3296000.0,130827000.0,0.0154,0.0,130827000.0,0.0,83280000.0,113214000.0,17613000.0,0.0,17613000.0,5867000.0,0.0,0.0,11746000.0,0.0,11746000.0,0.69,0.69,16989000.0,17061000.0,0.17,1.0,0.188,0.1346,0.09,0.1389,24588000.0,17613000.0,11746000.0,16.37,164.221,-0.12,4.7901,17.6124,0.2926,0.0283,0.0,-0.3841,0.222,0.0298,0.6554,0.0,2760386000.0,2544856000.0,0.0,0.0,0.0,0.5956,0.043,0.004,0.135,0.047,1.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.246,12.0,0.6366,0.0,2521011000.0,275862250.0,2789543250.0,1.07,7.701,0.0,-0.1967,CCBG,20.48,19.657646852941173,344248320.0
2016-09-30,0.0141,0.5859,0.7071,0.8,0.8889,-0.0208,-0.1574,0.0528,0.0316,-0.4509,0.0,0.0,0.3333,-0.4078,0.0,-0.0176,0.5859,-0.0202,32331000.0,0.0141,0.0,32331000.0,0.0,20727000.0,28022000.0,4309000.0,0.0,4309000.0,1436000.0,0.0,0.0,2873000.0,0.0,2873000.0,0.18,0.17,16804000.0,16871000.0,0.04,1.0,0.188,0.1333,0.089,0.0757,6072000.0,4309000.0,2873000.0,130956000.0,0.0247,0.0,130956000.0,0.0,82533000.0,113934000.0,17022000.0,0.0,17022000.0,5970000.0,0.0,0.0,11052000.0,0.0,11052000.0,0.65,0.65,16804000.0,16871000.0,0.16,1.0,0.182,0.13,0.084,0.1809,23898000.0,17022000.0,11052000.0,16.462,158.792,0.146,5.1397,13.3411,0.3122,0.0314,0.0,1.4351,0.182,0.0308,0.6411,0.0,2668343000.0,2530527000.0,0.0,0.0,0.0,-0.4063,0.04,0.004,0.13,0.047,2.6862,0.0,0.0,0.0,0.0,0.0,0.0,0.246,4.0,0.6302,0.0,2506385500.0,275658250.0,2777709000.0,1.41,7.793,0.0,-0.2021,CCBG,14.77,14.457500000000001,248195080.0
2016-06-30,0.0385,0.2059,0.0221,0.0,0.0,-0.0093,-0.3578,0.0428,0.0192,-0.3924,0.0,0.0,0.3333,-0.3997,0.0,-0.0013,0.2059,-0.0088,34688000.0,0.0385,0.0,34688000.0,0.0,20635000.0,28702000.0,5986000.0,0.0,5986000.0,2056000.0,0.0,0.0,3930000.0,0.0,3930000.0,0.22,0.22,17144000.0,17196000.0,0.04,1.0,0.222,0.1726,0.113,0.2713,7716000.0,5986000.0,3930000.0,130506000.0,0.0217,0.0,130506000.0,0.0,82905000.0,115076000.0,15430000.0,0.0,15430000.0,5568000.0,0.0,0.0,9862000.0,0.0,9862000.0,0.57,0.57,17144000.0,17196000.0,0.15,1.0,0.17,0.1182,0.076,0.1944,22192000.0,15430000.0,9862000.0,16.03,156.488,0.549,5.1853,15.8939,0.3235,0.0321,0.0,2.6753,0.4,0.0306,0.5949,0.0,2682825000.0,2499237000.0,0.0,0.0,0.0,-0.105,0.036,0.004,0.118,0.048,3.0884,0.0,0.0,0.0,0.0,0.0,0.0,0.263,3.0,0.6353,0.0,2492969500.0,274917000.0,2743194000.0,1.48,7.612,0.0,-0.1669,CCBG,13.92,15.006666666666664,238644480.0
2016-03-31,0.012,0.4982,0.6704,0.6667,0.6667,-0.0182,0.3814,0.0366,0.028,0.0706,0.0,0.0,0.3333,0.449,0.0,-0.0105,0.4982,-0.0175,31435000.0,0.012,0.0,31435000.0,0.0,20700000.0,28930000.0,2505000.0,0.0,2505000.0,858000.0,0.0,0.0,1647000.0,0.0,1647000.0,0.1,0.1,17202000.0,17235000.0,0.04,1.0,0.134,0.0797,0.052,0.2651,4210000.0,2505000.0,1647000.0,129221000.0,0.0286,0.0,129221000.0,0.0,82932000.0,114813000.0,14408000.0,0.0,14408000.0,4631000.0,0.0,0.0,9777000.0,0.0,9777000.0,0.57,0.57,17202000.0,17235000.0,0.14,1.0,0.163,0.1115,0.076,0.2449,21066000.0,14408000.0,9777000.0,16.093,157.387,0.484,8.8868,20.3943,0.5522,0.0547,0.0,5.6163,0.267,0.0304,0.6585,0.0,2707375000.0,2509424000.0,0.0,0.0,0.0,-0.0991,0.036,0.004,0.111,0.048,3.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.246,2.0,0.6418,0.0,2485309000.0,274220500.0,2714821000.0,1.839,7.512,0.0,-0.1287,CCBG,14.59,14.625428571428573,250977180.0
