,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.2377,0.5,1.1028,1.0714,1.0714,0.0077,0.2417,0.3155,0.6167,0.3493,0.2422,0.7243,0.0,-113.796,0.0,0.1545,0.5035,0.0045,310364000.0,0.2446,202261000.0,108103000.0,0.0,69046000.0,65000000.0,43103000.0,15693000.0,27869000.0,7098000.0,0.0,0.0,20771000.0,0.0,20771000.0,0.58,0.58,35634000.0,35906000.0,0.275,0.3483,0.328,0.1404,0.067,-0.2593,101714000.0,43562000.0,20771000.0,1124674000.0,0.1652,729090000.0,395584000.0,0.0,250585000.0,237233000.0,158351000.0,58699000.0,76083000.0,-48556000.0,0.0,0.0,124639000.0,0.0,124639000.0,3.51,3.48,35634000.0,35906000.0,1.1,0.3517,0.306,0.1198,0.111,-0.0149,344381000.0,134782000.0,124639000.0,6.436,43.879,-2.258,31.0557,0.2688,4.825,0.6511,2.7759,3.7123,0.474,0.0801,0.2225,0.0,1563590000.0,2660651000.0,158605500.0,117802000.0,128587500.0,-2.0436,0.62,0.083,0.12,0.751,1.9168,50.1577,57.0331,52.8261,7.091,9.5472,8.7464,0.313,17.0,0.2228,0.0,2339830000.0,200927250.0,1496719000.0,-0.47,31.562,2.2962,-1.0702,HEES,37.610001000000004,37.58514305714285,1340194775.634
2018-03-31,0.192,0.2738,0.7584,0.8,0.7333,0.0072,-0.0752,0.2016,0.5453,0.1893,0.1507,0.6181,0.0,-0.5787,0.0,0.1494,0.2814,0.0036,260482000.0,0.1484,167897000.0,92585000.0,0.0,65880000.0,65259000.0,27326000.0,14653000.0,13068000.0,3590000.0,0.0,0.0,9478000.0,0.0,9478000.0,0.27,0.26,35592000.0,35879000.0,0.275,0.3554,0.31,0.1064,0.036,0.0283,80779000.0,27721000.0,9478000.0,1063673000.0,0.1104,688852000.0,374821000.0,0.0,241346000.0,230905000.0,143916000.0,56379000.0,63882000.0,-49864000.0,0.0,0.0,113746000.0,0.0,113746000.0,3.21,3.18,35592000.0,35879000.0,1.1,0.3524,0.3,0.1131,0.107,0.0592,319566000.0,120261000.0,113746000.0,6.118,39.889,0.207,27.3585,1.07,4.4719,0.6418,1.8918,2.9865,1.019,0.0643,0.2529,0.0,1419714000.0,2355372000.0,149927500.0,105537000.0,120301000.0,-0.7399,0.636,0.082,0.113,0.763,1.9684,46.733,55.0523,51.0268,7.0946,10.0787,8.8418,0.343,18.0,0.2269,0.0,2193181250.0,178893500.0,1394822250.0,1.77,29.885,2.1331,-0.7186,HEES,38.490002000000004,39.32764685294117,1369936151.1840003
2017-12-31,0.1918,0.3514,5.913,5.9143,5.8571,0.0082,0.033,0.1821,0.513,0.1759,0.2574,0.3913,0.0,-0.2466,0.0,0.0845,0.3479,0.0036,294666000.0,0.2059,193796000.0,100870000.0,0.0,60456000.0,60602000.0,40268000.0,13293000.0,27569000.0,-58359000.0,0.0,0.0,85928000.0,0.0,85928000.0,2.42,2.4,35582000.0,35828000.0,0.275,0.3423,0.305,0.1387,0.292,0.1473,90019000.0,40862000.0,85928000.0,1030019000.0,0.053,670111000.0,359908000.0,0.0,232784000.0,221993000.0,137915000.0,54958000.0,59344000.0,-50314000.0,0.0,0.0,109658000.0,0.0,109658000.0,3.09,3.07,35516000.0,35699000.0,1.1,0.3494,0.299,0.111,0.106,0.071,307547000.0,114302000.0,109658000.0,6.093,40.372,1.22,27.1929,4.6619,4.4631,0.6592,3.0739,0.8124,0.114,0.0213,0.2052,0.0,1436520000.0,2238218000.0,158059000.0,64606500.0,64456500.0,-0.3782,0.687,0.082,0.111,0.774,2.0628,31.815,62.3965,26.5786,6.5167,15.943,15.9801,0.356,20.0,0.226,0.0,2115641250.0,159563000.0,1331169250.0,2.059,29.002,2.0798,-0.6767,HEES,40.650002,37.2406056969697,1446408371.164
2017-09-30,0.067,-0.3238,-0.2746,-0.2727,-0.2727,0.0059,0.5226,0.008,-0.0005,-0.0423,0.1008,0.1226,0.0,1.459,0.0,-0.0136,0.4401,0.0034,259162000.0,0.0592,165136000.0,94026000.0,0.0,55203000.0,46372000.0,47654000.0,15060000.0,7577000.0,-885000.0,0.0,0.0,8462000.0,0.0,8462000.0,0.24,0.24,35543000.0,35715000.0,0.275,0.3628,0.277,0.0873,0.033,0.0499,71869000.0,22637000.0,8462000.0,979699000.0,-0.0271,636027000.0,343672000.0,0.0,228072000.0,216151000.0,127521000.0,55040000.0,48636000.0,12476000.0,0.0,0.0,36160000.0,0.0,36160000.0,1.02,1.02,35543000.0,35715000.0,1.1,0.3508,0.303,0.1058,0.037,0.0891,296440000.0,103676000.0,36160000.0,3.934,35.76,0.364,23.6403,0.174,6.0097,0.6452,1.5031,7.5261,1.146,0.024,0.213,0.0,1271016000.0,2105079000.0,145828000.0,64890500.0,78532500.0,-0.7968,0.256,0.028,0.106,0.769,6.1938,30.384,56.9363,30.9477,6.7182,15.0977,12.4751,1.078,18.0,0.2328,0.0,2062478750.0,141056000.0,1274642750.0,2.457,27.564,1.8836,-0.6101,HEES,29.200001,24.35571437142857,1037855635.543
2017-06-30,0.0689,0.1144,0.3165,0.3333,0.3333,0.0043,0.1534,-0.0088,0.0231,-0.0348,0.0236,-0.1778,0.0,-1.0586,0.0,0.0483,0.13,0.0034,249363000.0,0.03,162023000.0,87340000.0,0.0,59807000.0,58672000.0,28668000.0,13373000.0,15668000.0,5790000.0,0.0,0.0,9878000.0,0.0,9878000.0,0.28,0.28,35473000.0,35631000.0,0.275,0.3503,0.308,0.1165,0.04,-0.0028,76899000.0,29041000.0,9878000.0,965223000.0,-0.0712,627452000.0,337771000.0,0.0,228831000.0,224814000.0,112957000.0,53449000.0,61066000.0,21703000.0,0.0,0.0,39363000.0,0.0,39363000.0,1.11,1.11,35473000.0,35631000.0,1.1,0.3499,0.317,0.1186,0.041,0.0479,306432000.0,114515000.0,39363000.0,3.981,35.544,-0.02,23.1214,0.1972,5.8078,0.6348,2.1716,6.2867,0.982,0.0241,0.2398,0.0,1260864000.0,2074056000.0,139842500.0,85075500.0,104606000.0,-1.0113,0.279,0.031,0.119,0.759,5.1345,30.6503,53.4989,35.6982,6.9022,11.3455,9.2272,0.991,13.0,0.2371,0.0,2068945750.0,140955250.0,1272045750.0,1.302,27.21,2.1425,-0.7715,HEES,20.41,19.648888805555558,724003930.0
2017-03-31,-0.0428,-0.0481,-0.033,-0.0625,-0.0625,0.0063,1.2279,-0.0095,0.0051,-0.0528,-0.0434,-0.0632,0.0,-0.1751,0.0,-0.0346,-0.0493,0.0035,226828000.0,-0.0817,149156000.0,77672000.0,0.0,57318000.0,56347000.0,21325000.0,13232000.0,8530000.0,3140000.0,0.0,0.0,5390000.0,0.0,5390000.0,0.15,0.15,35465000.0,35621000.0,0.275,0.3424,0.303,0.0959,0.024,0.077,68760000.0,21762000.0,5390000.0,957955000.0,-0.0958,625816000.0,332139000.0,0.0,226073000.0,222479000.0,109660000.0,53429000.0,58105000.0,21117000.0,0.0,0.0,36988000.0,0.0,36988000.0,1.04,1.04,35465000.0,35621000.0,1.1,0.3467,0.315,0.1164,0.039,0.0614,302030000.0,111534000.0,36988000.0,3.959,34.724,0.493,23.0865,0.1421,5.8307,0.6484,1.6446,5.6785,1.833,0.0247,0.2527,0.0,1231489000.0,2045212000.0,142585000.0,70663000.0,95002500.0,-0.4291,0.264,0.029,0.116,0.751,5.2408,28.5331,53.1229,35.0161,6.7185,13.5567,10.0835,1.058,15.0,0.236,0.0,2078378750.0,140039750.0,1274918500.0,1.66,27.011,2.0875,-0.6964,HEES,24.52,24.86027786111111,869601800.0
2016-12-31,-0.0612,-0.1069,0.0387,0.0294,0.0606,0.0033,-0.2098,-0.0446,-0.0027,-0.0612,-0.0495,-0.4432,0.0,-0.2053,0.0,-0.0329,-0.1076,0.0039,244346000.0,-0.1056,159712000.0,84634000.0,0.0,55744000.0,54760000.0,29874000.0,13375000.0,16861000.0,4431000.0,0.0,0.0,12430000.0,0.0,12430000.0,0.35,0.35,35453000.0,35537000.0,0.275,0.3464,0.323,0.1237,0.051,0.2358,78912000.0,30236000.0,12430000.0,978137000.0,-0.0593,642526000.0,335611000.0,0.0,228129000.0,224844000.0,110767000.0,53604000.0,59030000.0,21858000.0,0.0,0.0,37172000.0,0.0,37172000.0,1.05,1.05,35393000.0,35480000.0,1.1,0.3431,0.309,0.1152,0.038,0.064,302331000.0,112634000.0,37172000.0,4.027,34.141,1.625,23.2092,0.2167,5.7636,0.6627,2.2606,5.4365,0.786,0.0251,0.2281,0.0,1210414000.0,2025568000.0,143682500.0,53104500.0,75363500.0,-0.1474,0.266,0.029,0.115,0.765,4.7611,14.7144,52.256,20.1166,6.8076,18.4191,12.9789,1.048,15.0,0.2332,0.0,2092898750.0,139734250.0,1277944750.0,1.768,27.636,2.1012,-0.6465,HEES,23.25,21.09499994117647,824282250.0
2016-09-30,-0.0508,-0.141,-0.2103,-0.2143,-0.2143,0.0044,-0.361,-0.0309,-0.0056,-0.0669,-0.053,-0.2814,0.0,-2.8654,0.0,0.023,-0.1399,0.0033,244686000.0,-0.1162,156561000.0,88125000.0,0.0,55962000.0,55035000.0,33090000.0,13469000.0,20007000.0,8342000.0,0.0,0.0,11665000.0,0.0,11665000.0,0.33,0.33,35424000.0,35504000.0,0.275,0.3602,0.335,0.1368,0.048,-0.1152,81861000.0,33476000.0,11665000.0,1006999000.0,-0.0539,665871000.0,341128000.0,0.0,230027000.0,226758000.0,114370000.0,53584000.0,62671000.0,25962000.0,0.0,0.0,36709000.0,0.0,36709000.0,1.04,1.03,35424000.0,35504000.0,1.1,0.3388,0.303,0.1154,0.036,0.0769,304717000.0,116255000.0,36709000.0,3.936,35.587,-0.796,24.7672,0.1986,6.2932,0.6792,2.4854,3.5856,0.833,0.0241,0.2287,0.0,1260628000.0,2130947000.0,142720000.0,51083500.0,88487500.0,-1.6742,0.263,0.028,0.115,0.779,5.31,17.4805,50.3218,26.8215,7.0558,19.7128,11.3801,1.058,12.0,0.2284,0.0,2120921250.0,139690000.0,1292419750.0,2.186,28.427,2.1696,-0.6027,HEES,16.76,16.088333277777778,593706240.0
2016-06-30,-0.0543,-0.2148,-0.3464,-0.3636,-0.3636,0.0047,-0.0226,-0.0395,0.017,-0.1155,-0.0649,-0.1779,0.1,-0.4535,0.0,0.0484,-0.2303,0.0033,242095000.0,-0.0772,160387000.0,81708000.0,0.0,57049000.0,56337000.0,25371000.0,13353000.0,12707000.0,5204000.0,0.0,0.0,7503000.0,0.0,7503000.0,0.21,0.21,35354000.0,35480000.0,0.275,0.3375,0.299,0.1076,0.031,0.0494,72497000.0,26060000.0,7503000.0,1039166000.0,-0.022,693326000.0,345840000.0,0.0,228769000.0,226088000.0,119752000.0,53596000.0,68156000.0,28340000.0,0.0,0.0,39816000.0,0.0,39816000.0,1.13,1.12,35354000.0,35480000.0,1.1,0.3328,0.297,0.1172,0.038,0.1162,309033000.0,121752000.0,39816000.0,3.891,35.989,0.339,24.0365,0.2928,6.1776,0.6519,1.9516,7.1757,1.31,0.0239,0.2356,0.0,1272355000.0,2111788000.0,143009000.0,76472000.0,127236500.0,-0.7777,0.285,0.031,0.117,0.798,5.4891,31.2951,48.5453,40.3262,7.2664,13.5888,8.1672,0.973,13.0,0.2201,0.0,2146404000.0,139774500.0,1302707000.0,3.416,29.393,2.2717,-0.4474,HEES,19.030001000000002,19.17277769444444,672786655.3540001
2016-03-31,0.0629,-0.0348,-0.0841,-0.0588,-0.0588,0.0032,23.6201,-0.0527,0.0541,-0.1069,0.1051,-0.3962,0.1,5.5557,0.0,0.1105,-0.0386,0.0032,247010000.0,0.0862,165866000.0,81144000.0,0.0,59374000.0,58712000.0,22432000.0,13407000.0,9455000.0,3881000.0,0.0,0.0,5574000.0,0.0,5574000.0,0.16,0.16,35341000.0,35398000.0,0.275,0.3285,0.28,0.0926,0.023,0.0858,69061000.0,22862000.0,5574000.0,1059431000.0,-0.0196,708895000.0,350536000.0,0.0,226134000.0,223193000.0,127343000.0,53992000.0,74890000.0,31097000.0,0.0,0.0,43793000.0,0.0,43793000.0,1.25,1.24,35341000.0,35398000.0,1.075,0.3309,0.298,0.1217,0.041,0.1234,315970000.0,128882000.0,43793000.0,3.939,35.188,0.599,24.4597,0.1339,6.2099,0.6781,1.7052,2.4647,1.719,0.0245,0.2404,0.0,1243594000.0,2103292000.0,138815500.0,69653000.0,130287500.0,0.542,0.315,0.033,0.122,0.805,5.0191,22.8902,50.2134,33.7992,7.6319,15.2101,8.1315,0.86,12.0,0.2134,0.0,2187187250.0,139087000.0,1316119750.0,3.698,29.977,2.3871,-0.4054,HEES,17.530001000000002,14.895714314285716,619527765.3410001
