,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-03-31,-0.009,-0.1035,0.1568,0.1429,0.1429,-0.001,0.1156,0.0833,0.0525,0.3641,0.0,0.0,0.0,-0.5321,0.0,0.0018,-0.1035,-0.001,5227301.0,-0.009,0.0,5227301.0,0.0,3174604.0,3995578.0,1231723.0,0.0,1231723.0,-643.0,0.0,0.0,1232366.0,0.0,1232366.0,0.48,0.48,2544922.0,2544922.0,0.11,1.0,0.282,0.2356,0.236,0.0921,1473081.0,1231723.0,1232366.0,21209353.0,0.0456,0.0,21209353.0,0.0,12744428.0,15924139.0,5285214.0,0.0,5285214.0,1310661.0,0.0,0.0,3974553.0,0.0,3974553.0,1.55,1.55,2544922.0,2544922.0,0.44,1.0,0.292,0.2492,0.187,0.1704,6200866.0,5285214.0,3974553.0,16.239,200.445,0.189,18.4794,19.2491,1.138,0.0922,0.0,1.1749,0.229,0.0,0.6073,0.0,510117022.0,508158147.0,0.0,0.0,0.0,-0.6676,0.0,-0.1849,-4.0048,0.097,0.008,0.249,0.044,1.5179,0.0,0.0,0.0,0.0,0.0,0.0,0.284,13.0,0.6009,0.0,500638400.0,40950103.0,486682251.0,1.42,8.334,0.0,-0.401,0.0,-0.114,-2.6417,SGB,20.9,20.87735302941177,53188869.8
2017-12-31,0.0586,0.1329,-0.2842,-0.2821,-0.2821,-0.0001,0.3521,0.0905,0.0709,0.3641,0.0,0.0,0.0,-0.1846,0.0,0.0337,0.1329,-0.0001,5344246.0,0.0586,0.0,5344246.0,0.0,3161688.0,3892113.0,1452133.0,0.0,1452133.0,734899.0,0.0,0.0,717234.0,0.0,717234.0,0.28,0.28,2547373.0,2547377.0,0.11,1.0,0.315,0.2717,0.134,0.1909,1681764.0,1452133.0,717234.0,21256671.0,0.0575,0.0,21256671.0,0.0,12738811.0,15829279.0,5427392.0,0.0,5427392.0,1619900.0,0.0,0.0,3807492.0,0.0,3807492.0,1.49,1.49,2547421.0,2547422.0,0.44,1.0,0.298,0.2553,0.179,0.1958,6324017.0,5427392.0,3807492.0,16.151,191.983,0.4,18.4616,13.4014,1.1431,0.0962,0.0,2.0677,0.393,0.0,0.5916,0.0,489052843.0,501942994.0,0.0,0.0,0.0,-0.3121,0.0,-0.0866,-2.0158,0.094,0.008,0.255,0.045,1.5451,0.0,0.0,0.0,0.0,0.0,0.0,0.295,16.0,0.5993,0.0,493624480.0,40444481.0,476873366.0,1.634,8.344,0.0,-0.2926,0.0,-0.081,-1.92,SGB,24.0,20.909393727272732,61136952.0
2017-09-30,0.0538,-0.0471,-0.0218,-0.0263,-0.0263,-0.0002,-0.1499,0.0772,0.0494,0.327,0.0,0.0,0.0,0.0437,0.0,0.0539,-0.0471,-0.0002,5280860.0,0.0538,0.0,5280860.0,0.0,3215384.0,4068191.0,1212669.0,0.0,1212669.0,261140.0,0.0,0.0,951529.0,0.0,951529.0,0.37,0.37,2547437.0,2547437.0,0.11,1.0,0.272,0.2296,0.18,0.1512,1435001.0,1212669.0,951529.0,20960915.0,0.0645,0.0,20960915.0,0.0,12635641.0,15703877.0,5257038.0,0.0,5257038.0,1164778.0,0.0,0.0,4092260.0,0.0,4092260.0,1.6,1.6,2547437.0,2547437.0,0.44,1.0,0.294,0.2508,0.195,0.2096,6162726.0,5257038.0,4092260.0,16.101,187.324,0.313,18.4051,7.964,1.1431,0.0982,0.0,1.5003,0.297,0.0,0.6089,0.0,477195609.0,503793490.0,0.0,0.0,0.0,-0.4406,0.0,-0.1191,-2.8289,0.103,0.009,0.251,0.045,1.3432,0.0,0.0,0.0,0.0,0.0,0.0,0.275,13.0,0.6028,0.0,482244318.0,39764318.0,466730580.0,1.724,8.228,0.0,-0.2009,0.0,-0.0527,-1.2194,SGB,20.5,20.01228574285714,52222458.5
2017-06-30,0.0822,0.0934,0.0611,0.05,0.05,-0.0002,0.7615,0.1132,0.0461,-0.0441,0.0,0.0,0.1,0.6822,0.0,0.0657,0.0934,-0.0002,5356946.0,0.0822,0.0,5356946.0,0.0,3192752.0,3968257.0,1388689.0,0.0,1388689.0,315265.0,0.0,0.0,1073424.0,0.0,1073424.0,0.42,0.42,2547437.0,2547437.0,0.11,1.0,0.301,0.2592,0.2,0.2453,1611020.0,1388689.0,1073424.0,20691425.0,0.0776,0.0,20691425.0,0.0,12471177.0,15374417.0,5317008.0,0.0,5317008.0,1203522.0,0.0,0.0,4113486.0,0.0,4113486.0,1.61,1.61,2547437.0,2547437.0,0.44,1.0,0.301,0.257,0.199,0.2107,6226729.0,5317008.0,4113486.0,15.826,184.608,0.516,13.5337,6.318,0.8552,0.0733,0.0,1.56,0.262,0.0001,0.596,0.0,470277592.0,488658967.0,0.0,0.0,0.0,-0.2153,0.0,-0.0673,-1.6214,0.105,0.009,0.257,0.045,1.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.273,12.0,0.6027,0.0,467622436.0,39282887.0,458183303.0,1.711,8.122,0.0,-0.2417,0.0,-0.0672,-1.5274,SGB,20.5,19.971388888888885,52222458.5
2017-03-31,0.0362,0.0087,0.0169,0.0244,0.0244,-0.0002,-0.108,0.1511,0.0477,-0.0441,0.0,0.0,0.1,-0.1665,0.0,0.046,0.0087,-0.0002,5274618.0,0.0362,0.0,5274618.0,0.0,3168988.0,3900718.0,1373900.0,0.0,1373900.0,308596.0,0.0,0.0,1065304.0,0.0,1065304.0,0.42,0.42,2547437.0,2547437.0,0.11,1.0,0.303,0.2605,0.202,0.195,1596231.0,1373900.0,1065304.0,20284648.0,0.0775,0.0,20284648.0,0.0,12274338.0,15086282.0,5198366.0,0.0,5198366.0,1146730.0,0.0,0.0,4051636.0,0.0,4051636.0,1.59,1.59,2547437.0,2547437.0,0.43,1.0,0.302,0.2563,0.2,0.1886,6122828.0,5198366.0,4051636.0,15.429,184.839,0.404,13.5337,9.9078,0.8772,0.0732,0.0,1.2183,0.262,0.0001,0.6008,0.0,470865857.0,480102468.0,0.0,0.0,0.0,-0.2074,0.0,-0.051,-1.2108,0.104,0.009,0.256,0.045,1.2401,0.0,0.0,0.0,0.0,0.0,0.0,0.27,13.0,0.6051,0.0,456699290.0,38839972.0,446223358.0,1.502,7.963,0.0,-0.2385,0.0,-0.0591,-1.2964,SGB,22.440001000000002,22.580278027777776,57164488.827437006
2016-12-31,0.0882,0.2216,0.1886,0.1818,0.1818,-0.0001,0.0818,0.0811,0.0645,-0.0441,0.0,0.0,0.1,0.0753,0.0,0.0687,0.2216,-0.0001,5048491.0,0.0882,0.0,5048491.0,0.0,3058517.0,3766711.0,1281780.0,0.0,1281780.0,279777.0,0.0,0.0,1002003.0,0.0,1002003.0,0.39,0.39,2547601.0,2547601.0,0.11,1.0,0.301,0.2539,0.198,0.2478,1520474.0,1281780.0,1002003.0,20100274.0,0.1026,0.0,20100274.0,0.0,12134969.0,14913821.0,5186453.0,0.0,5186453.0,1152476.0,0.0,0.0,4033977.0,0.0,4033977.0,1.58,1.58,2547778.0,2547778.0,0.42,1.0,0.305,0.258,0.201,0.2006,6125656.0,5186453.0,4033977.0,15.082,176.035,0.491,13.5328,10.4098,0.8973,0.0769,0.0,1.0947,0.282,0.0001,0.6058,0.0,448466074.0,456422348.0,0.0,0.0,0.0,0.1406,0.0,0.0306,0.6462,0.105,0.009,0.258,0.047,1.2845,0.0,0.0,0.0,0.0,0.0,0.0,0.266,10.0,0.6037,0.0,443610504.0,38394284.0,430771343.0,1.582,7.889,0.0,-0.222,0.0,-0.0572,-1.2247,SGB,19.99,17.74235305882353,50926543.989999995
2016-09-30,0.1085,0.1986,0.1347,0.1515,0.1515,0.0,0.1803,0.1295,0.0708,0.1752,0.0,0.0,0.1,-0.4417,0.0,0.1107,0.1986,0.0,5011370.0,0.1085,0.0,5011370.0,0.0,3050920.0,3738731.0,1272639.0,0.0,1272639.0,299884.0,0.0,0.0,972755.0,0.0,972755.0,0.38,0.38,2547837.0,2547837.0,0.11,1.0,0.299,0.254,0.194,0.1527,1499004.0,1272639.0,972755.0,19691110.0,0.0923,0.0,19691110.0,0.0,11938294.0,14737170.0,4953940.0,0.0,4953940.0,1078927.0,0.0,0.0,3875013.0,0.0,3875013.0,1.52,1.52,2547837.0,2547837.0,0.41,1.0,0.3,0.2516,0.197,0.2003,5908341.0,4953940.0,3875013.0,15.343,173.869,0.3,13.868,12.9593,0.9039,0.0798,0.0,1.7262,0.289,0.0001,0.6088,0.0,442990876.0,445305960.0,0.0,0.0,0.0,-0.5443,0.0,-0.1824,-4.038,0.102,0.009,0.252,0.047,1.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.27,13.0,0.6063,0.0,434452688.0,37813123.0,422359903.0,1.548,7.729,0.0,-0.2265,0.0,-0.0587,-1.2101,SGB,16.25,15.557222250000002,41402351.25
2016-06-30,0.0821,0.1748,0.17,0.1765,0.1765,0.0,-0.07,0.0805,0.0848,0.156,0.0,0.0,0.0,-0.1216,0.0,0.0804,0.1748,0.0,4950169.0,0.0821,0.0,4950169.0,0.0,2995913.0,3680122.0,1270047.0,0.0,1270047.0,258473.0,0.0,0.0,1011574.0,0.0,1011574.0,0.4,0.4,2547837.0,2547837.0,0.1,1.0,0.304,0.2566,0.204,0.1578,1507119.0,1270047.0,1011574.0,19200569.0,0.059,0.0,19200569.0,0.0,11634291.0,14457519.0,4743050.0,0.0,4743050.0,983511.0,0.0,0.0,3759539.0,0.0,3759539.0,1.47,1.47,2547837.0,2547837.0,0.4,1.0,0.298,0.247,0.196,0.2369,5712277.0,4743050.0,3759539.0,15.128,165.796,0.307,14.1558,5.3074,0.9357,0.0854,0.0,0.9397,0.25,0.0001,0.6052,0.0,422422188.0,444966385.0,0.0,0.0,0.0,-0.1783,0.0,-0.0342,-0.7148,0.101,0.009,0.247,0.047,1.288,0.0,0.0,0.0,0.0,0.0,0.0,0.272,12.0,0.6059,0.0,423360109.0,37166680.0,409657779.0,1.786,7.536,0.0,-0.0605,0.0,-0.0153,-0.3023,SGB,14.62,14.795,37249376.94
2016-03-31,0.1323,0.3502,0.2954,0.2813,0.2813,0.0,0.4384,0.023,0.0618,0.326,0.0,0.0,0.0,0.4069,0.0,0.0817,0.3502,0.0,5090243.0,0.1323,0.0,5090243.0,0.0,3029619.0,3728256.0,1361987.0,0.0,1361987.0,314342.0,0.0,0.0,1047645.0,0.0,1047645.0,0.41,0.41,2547837.0,2547837.0,0.1,1.0,0.314,0.2676,0.206,0.2424,1599059.0,1361987.0,1047645.0,18824980.0,0.039,0.0,18824980.0,0.0,11411348.0,14270931.0,4554049.0,0.0,4554049.0,941495.0,0.0,0.0,3612554.0,0.0,3612554.0,1.41,1.41,2547837.0,2547837.0,0.4,1.0,0.294,0.2419,0.192,0.2474,5527520.0,4554049.0,3612554.0,14.727,160.545,0.484,14.1558,6.8142,0.9612,0.0882,0.0,1.3889,0.244,0.0001,0.5952,0.0,409042172.0,427747324.0,0.0,0.0,0.0,-0.1518,0.0,-0.0434,-0.9319,0.099,0.009,0.242,0.047,1.3602,0.0,0.0,0.0,0.0,0.0,0.0,0.284,9.0,0.6062,0.0,412392424.0,36413826.0,401790327.0,1.828,7.389,0.0,-0.0522,0.0,-0.0136,-0.2634,SGB,14.01,14.277428571428572,35695196.37
2015-12-31,0.0458,0.2929,0.2728,0.2692,0.2692,0.0,-0.1071,0.1084,0.0514,0.326,0.0,0.0,0.25,0.173,0.0,-0.0107,0.2929,0.0,4639328.0,0.0458,0.0,4639328.0,0.0,2861842.0,3590061.0,1049267.0,0.0,1049267.0,206228.0,0.0,0.0,843039.0,0.0,843039.0,0.33,0.33,2547837.0,2547837.0,0.1,1.0,0.281,0.2262,0.182,0.2508,1303159.0,1049267.0,843039.0,18230396.0,0.0121,0.0,18230396.0,0.0,11182539.0,14029597.0,4200799.0,0.0,4200799.0,827164.0,0.0,0.0,3373635.0,0.0,3373635.0,1.32,1.32,2547837.0,2547837.0,0.4,1.0,0.284,0.2304,0.185,0.2359,5178388.0,4200799.0,3373635.0,14.168,162.807,0.457,14.1558,12.1987,0.9991,0.0869,0.0,1.2027,0.303,0.0001,0.6169,0.0,414804689.0,419791082.0,0.0,0.0,0.0,0.1475,0.0,0.0322,0.5891,0.094,0.008,0.23,0.046,1.3251,0.0,0.0,0.0,0.0,0.0,0.0,0.303,12.0,0.6134,0.0,404800096.0,35868039.0,399491647.0,1.688,7.155,0.0,-0.038,0.0,-0.0093,-0.1737,SGB,15.95,15.12771428571429,40638000.15
