,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2015-12-31,0.1711,-0.0946,-0.0396,-0.0488,-0.05,0.7844,0.1208,0.1018,0.0,0.1776,0.0,0.0,0.9688,0.0,0.2666,-0.0332,0.0102,150603000.0,0.2245,96908000.0,53695000.0,0.0,39561000.0,39561000.0,14134000.0,-1319000.0,15787000.0,4474000.0,0.0,0.0,11313000.0,0.0,11313000.0,0.39,0.38,29796685.0,0.0,0.3565,0.124,0.0961,0.075,0.1288,18691000.0,14468000.0,11313000.0,554466000.0,0.1948,357491000.0,196975000.0,0.0,142695000.0,142695000.0,54280000.0,-9510000.0,60370000.0,16309000.0,0.0,0.0,44061000.0,0.0,44061000.0,1.52,1.48,29796685.0,,0.0,0.3553,0.119,0.0917,0.079,0.0762,65815000.0,50860000.0,44061000.0,15.211,14.238,0.651,0.0,4.8114,0.0,0.0,-10.9689,4.653,1.9795,0.0,0.205,0.2627,0.0,275732000.0,424253000.0,270815000.0,205408000.0,107528000.0,10909500.0,0.0,-0.1336,0.0194,-10.8468,-0.0199,-0.7083,0.101,0.086,0.1328,0.092,4.0,1.08,1.3171,8.1635,76.5586,0.0,5.1565,50.8241,0.0,0.0,23.0,0.2574,0.0,227460750.0,436924000.0,513270000.0,1.417,18.608,-5.3481,0.1393,-0.2724,0.0177,-0.0285,-1.057,VRTU,41.34,46.47485708571429,1231794957.9
2015-09-30,0.1584,0.0064,0.0961,0.0857,0.0882,-0.2151,0.1254,0.0919,0.0,0.2952,0.0,0.0,-0.4003,0.0,0.1887,0.0829,0.0169,143002000.0,0.215,93500000.0,49502000.0,0.0,36246000.0,36246000.0,13256000.0,-1502000.0,15086000.0,4000000.0,0.0,0.0,11086000.0,0.0,11086000.0,0.38,0.37,29681175.0,0.0,0.3462,0.123,0.095,0.078,0.083,17583000.0,13584000.0,11086000.0,526859000.0,0.1917,337727000.0,189132000.0,0.0,134367000.0,134367000.0,54765000.0,-8191000.0,60562000.0,16035000.0,0.0,0.0,44527000.0,0.0,44527000.0,1.54,1.5,29681175.0,,0.0,0.359,0.126,0.0994,0.085,0.062,66411000.0,52371000.0,44527000.0,14.813,13.878,0.4,0.0,2.8881,0.0,0.0,-9.0439,4.325,1.5379,0.0,0.2119,0.2535,0.0,257728000.0,411910000.0,252240000.0,248674000.0,107192000.0,10046500.0,0.0,-0.3035,0.0185,-10.3513,-0.0362,-1.2938,0.105,0.089,0.1301,0.099,4.0,1.056,1.0823,7.6296,83.8131,0.0,4.9151,52.442,0.0,0.0,27.0,0.255,0.0,235966500.0,425423500.0,498892250.0,1.101,17.751,-6.3937,0.1492,-0.3219,0.0167,-0.0294,-1.1048,VRTU,51.310001,51.44305527777779,1522941118.931175
2015-06-30,0.1964,0.0124,0.1233,0.0938,0.0968,1.578,0.1186,0.103,0.0,0.1632,0.0,0.0,0.9005,0.0,0.2325,0.1051,0.0143,134844000.0,0.201,87362000.0,47482000.0,0.0,35072000.0,35072000.0,12410000.0,-1425000.0,13800000.0,3687000.0,0.0,0.0,10113000.0,0.0,10113000.0,0.35,0.34,29647865.0,0.0,0.3521,0.119,0.0918,0.075,-0.0051,16015000.0,12375000.0,10113000.0,501557000.0,0.1978,319195000.0,182362000.0,0.0,128612000.0,128612000.0,53750000.0,-6689000.0,58974000.0,15419000.0,0.0,0.0,43555000.0,0.0,43555000.0,1.51,1.47,29647865.0,,0.0,0.3636,0.131,0.1042,0.087,0.081,65836000.0,52285000.0,43555000.0,14.538,13.555,-0.023,0.0,3.6007,0.0,0.0,-8.6842,4.694,0.1429,0.0,0.2074,0.2601,0.0,261477000.0,401877000.0,256236000.0,224344000.0,107682000.0,10124000.0,0.0,-1.4782,0.0138,-11.458,-0.0158,-0.5868,0.105,0.09,0.1329,0.104,4.0,1.036,1.2137,7.4302,84.2759,0.0,4.6578,49.5414,0.0,0.0,27.0,0.2564,0.0,231282250.0,414504750.0,484327750.0,1.37,16.917,-7.8166,0.1449,-0.2319,0.0145,-0.0244,-0.9045,VRTU,51.400002,47.41222230555556,1523900320.29573
2015-03-31,0.0844,-0.2344,0.1495,0.0811,0.1143,0.8256,0.0897,0.029,0.0,0.133,0.0,0.0,0.503,0.0,0.0541,0.1574,0.101,126017000.0,0.1343,79721000.0,46296000.0,0.0,31816000.0,31816000.0,14480000.0,-5264000.0,15697000.0,4148000.0,0.0,0.0,11549000.0,0.0,11549000.0,0.4,0.39,28753102.0,0.0,0.3674,0.107,0.0828,0.092,0.0924,13526000.0,10433000.0,11549000.0,478986000.0,0.2067,304422000.0,174564000.0,0.0,121996000.0,121996000.0,52568000.0,-5264000.0,57400000.0,14954000.0,0.0,0.0,42446000.0,0.0,42446000.0,1.48,1.44,28753102.0,,0.0,0.3644,0.137,0.1088,0.089,0.0717,65688000.0,52136000.0,42446000.0,14.738,14.519,0.405,0.0,4.342,0.0,0.0,-1.982,5.673,1.4846,0.0,0.1476,0.2525,0.0,286034000.0,417468000.0,281276000.0,231417000.0,97277500.0,9847500.0,0.0,-0.3212,0.019,-15.9146,-0.0437,-1.7805,0.105,0.09,0.1541,0.109,4.0,1.017,1.1525,6.6243,78.7516,0.0,4.9239,48.6404,0.0,0.0,22.0,0.2547,0.0,233685500.0,403068750.0,470884250.0,1.195,16.659,-9.9043,0.131,-0.2978,0.0134,-0.0304,-1.075,VRTU,41.380001,39.88416705555556,1189803389.513102
2014-12-31,0.2319,0.2937,0.2628,0.1389,0.1429,-0.2878,0.3487,0.365,-1.0,0.2513,0.0,0.0,-0.3558,0.0,0.2001,0.3057,0.1142,122996000.0,0.2173,77144000.0,45852000.0,0.0,31233000.0,31233000.0,14619000.0,0.0,15979000.0,4200000.0,0.0,0.0,11779000.0,0.0,11779000.0,0.41,0.4,29497170.0,0.0,0.3728,0.157,0.1299,0.096,0.0801,19287000.0,15979000.0,11779000.0,464070000.0,0.2349,293107000.0,170963000.0,0.0,120362000.0,120362000.0,50601000.0,0.0,55328000.0,14385000.0,0.0,0.0,40943000.0,0.0,40943000.0,1.45,1.4,29497170.0,,0.0,0.3684,0.15,0.1192,0.088,0.0656,69397000.0,55328000.0,40943000.0,13.806,13.602,0.334,0.0,3.3925,0.0,0.0,0.0,5.103,1.0655,0.0,0.1573,0.2539,0.0,253282000.0,401228000.0,246120000.0,239431000.0,88839500.0,8878500.0,0.0,-0.2147,0.0155,-9.6434,-0.0219,-0.8147,0.105,0.089,0.1385,0.119,6.0,1.007,1.0054,7.4074,77.6743,0.0,5.2237,52.269,0.0,0.0,20.0,0.2594,0.0,229612000.0,390642500.0,460806250.0,1.032,15.733,0.0,0.1416,-0.2602,0.0134,-0.0231,-0.7612,VRTU,41.669998,40.50657142857143,1229147014.90566
2014-09-30,0.2643,0.3661,0.3525,0.2069,0.2143,-0.083,0.4976,0.4153,0.0,0.1462,0.0,0.0,-0.0968,0.0,0.2693,0.2521,0.1135,117700000.0,0.2481,74968000.0,42732000.0,0.0,30491000.0,30491000.0,12241000.0,0.0,13498000.0,3384000.0,0.0,0.0,10114000.0,0.0,10114000.0,0.35,0.34,29188724.0,0.0,0.3631,0.145,0.1147,0.086,0.1682,17008000.0,13498000.0,10114000.0,442117000.0,0.224,279784000.0,162333000.0,0.0,115155000.0,115155000.0,47178000.0,0.0,51700000.0,13208000.0,0.0,0.0,38492000.0,0.0,38492000.0,1.4,1.35,29188724.0,,0.0,0.3672,0.147,0.1169,0.087,0.0812,65200000.0,51700000.0,38492000.0,13.566,13.26,0.678,0.0,3.3068,0.0,0.0,0.0,4.76,2.1476,0.0,0.1666,0.2591,0.0,227838000.0,387055000.0,220016000.0,229937000.0,87446500.0,7921000.0,0.0,-0.0883,0.0092,-9.6485,-0.0163,-0.5467,0.108,0.09,0.123,0.117,5.0,1.028,1.2012,7.4962,77.1119,0.0,5.0559,55.8158,0.0,0.0,19.0,0.2605,0.0,205754750.0,355775250.0,430028750.0,1.23,15.147,0.0,0.1463,-0.2236,0.012,-0.0234,-0.7658,VRTU,35.560001,34.7808335,1037951054.628724
2014-06-30,0.2141,0.2145,0.1969,0.0667,0.069,-0.4021,0.508,0.3873,0.0,0.0922,0.0,0.0,-1.0139,0.0,0.1977,0.2577,0.115,112274000.0,0.2407,72588000.0,39686000.0,0.0,28456000.0,28456000.0,11230000.0,0.0,12224000.0,3221000.0,0.0,0.0,9003000.0,0.0,9003000.0,0.32,0.31,29230008.0,0.0,0.3535,0.141,0.1089,0.08,-0.0619,15865000.0,12224000.0,9003000.0,418718000.0,0.2051,265319000.0,153399000.0,0.0,108686000.0,108686000.0,44713000.0,0.0,48083000.0,12227000.0,0.0,0.0,35856000.0,0.0,35856000.0,1.34,1.29,29230008.0,,0.0,0.3664,0.145,0.1148,0.086,0.0908,60620000.0,48083000.0,35856000.0,13.181,12.77,-0.238,0.0,2.7252,0.0,0.0,0.0,4.557,-0.2777,0.0,0.1765,0.2535,0.0,212174000.0,373260000.0,203828000.0,233957000.0,95357500.0,8521500.0,0.0,1.7792,0.009,-8.9233,-0.0396,-1.2216,0.112,0.092,0.1109,0.115,5.0,1.07,1.3443,8.7502,86.7855,0.0,4.391,49.1367,0.0,0.0,20.0,0.2596,0.0,184385000.0,319596750.0,391450250.0,1.301,14.325,0.0,0.1443,-0.2113,0.0145,-0.0243,-0.8122,VRTU,35.799999,34.927999914285714,1046434257.169992
2014-03-31,0.3227,0.315,0.1052,0.0278,0.0,11.1316,0.4788,0.4162,0.0,0.0818,0.0,0.0,2.5497,0.0,0.3205,0.3281,0.0473,111100000.0,0.2351,68407000.0,42693000.0,0.0,30182000.0,30182000.0,12511000.0,0.0,13627000.0,3580000.0,0.0,0.0,10047000.0,0.0,10047000.0,0.37,0.35,26116516.0,0.0,0.3843,0.155,0.1227,0.09,0.0697,17237000.0,13627000.0,10047000.0,396933000.0,0.1914,250533000.0,146400000.0,0.0,103988000.0,103988000.0,42412000.0,0.0,45924000.0,11549000.0,0.0,0.0,34375000.0,0.0,34375000.0,1.32,1.27,26116516.0,,0.0,0.3688,0.145,0.1157,0.087,0.1046,57426000.0,45924000.0,34375000.0,14.323,14.065,0.297,0.0,3.2708,0.0,0.0,0.0,3.895,0.9348,0.0,0.1827,0.2717,0.0,193319000.0,367316000.0,184734000.0,215123000.0,87762000.0,10116500.0,0.0,-0.1755,0.02,-8.1981,-0.0148,-0.4565,0.12,0.097,0.1098,0.116,4.0,1.124,1.4231,10.1169,83.8722,0.0,4.5228,39.2362,0.0,0.0,20.0,0.262,0.0,164227500.0,285543000.0,353278250.0,1.59,15.199,0.0,0.1503,-0.1513,0.0125,-0.0186,-0.6435,VRTU,33.509997999999996,35.64828562857142,875164398.9269679
2013-12-31,0.2094,0.2712,0.2599,0.2,0.2069,-0.157,0.2015,0.1021,0.0,0.0503,0.0,0.0,-0.1421,0.0,0.203,0.2247,0.0247,101043000.0,0.1685,63821000.0,37222000.0,0.0,26026000.0,26026000.0,11196000.0,0.0,12351000.0,3023000.0,0.0,0.0,9328000.0,0.0,9328000.0,0.36,0.35,26474505.0,0.0,0.3684,0.149,0.1222,0.092,0.1514,15090000.0,12351000.0,9328000.0,375782000.0,0.1837,239798000.0,135984000.0,0.0,96663000.0,96663000.0,39321000.0,0.0,42660000.0,9241000.0,0.0,0.0,33419000.0,0.0,33419000.0,1.31,1.27,26474505.0,,0.0,0.3619,0.141,0.1135,0.089,0.0766,53083000.0,42660000.0,33419000.0,10.114,11.07,0.578,0.7554,3.5542,0.0747,0.0567,0.0,3.214,1.8892,0.0,0.1698,0.2576,0.0,165956000.0,293070000.0,155680000.0,144002000.0,77031500.0,8703000.0,0.0,-0.1318,0.0099,-7.6118,-0.023,-0.8481,0.131,0.105,0.1506,0.114,6.0,1.186,1.155,8.0997,76.6576,0.0,4.8783,43.1784,0.0,0.0,22.0,0.2572,0.0,146939750.0,255077250.0,316901750.0,1.087,14.194,0.0,0.1671,-0.2545,0.0098,-0.0261,-0.9425,VRTU,38.09,35.48657122857143,1008413895.45
2013-09-30,0.2231,0.2883,0.2976,0.2609,0.2174,57.7792,0.1209,0.056,0.0,0.083,0.0,0.0,12.3714,0.0,0.189,0.3159,0.029,94301000.0,0.1709,60503000.0,33798000.0,0.0,24022000.0,24022000.0,9776000.0,0.0,9881000.0,2403000.0,0.0,0.0,7478000.0,0.0,7478000.0,0.29,0.28,26213476.0,0.0,0.3584,0.132,0.1048,0.079,0.2325,12428000.0,9881000.0,7478000.0,361213000.0,0.1915,231675000.0,129538000.0,0.0,92271000.0,92271000.0,37267000.0,0.0,40025000.0,8530000.0,0.0,0.0,31495000.0,0.0,31495000.0,1.25,1.21,26213476.0,,0.0,0.3586,0.139,0.1108,0.087,0.0867,50058000.0,40025000.0,31495000.0,9.585,9.916,0.836,0.0,2.4775,0.0,0.0,0.0,4.148,3.1677,0.0,0.1618,0.2547,0.0,159015000.0,259921000.0,150713000.0,144458000.0,78365000.0,6184500.0,0.0,-0.0745,0.0193,-8.2239,-0.0187,-0.6926,0.127,0.104,0.148,0.111,7.0,1.196,1.3298,6.8329,82.3433,0.0,4.6094,58.4062,0.0,0.0,18.0,0.2554,0.0,142244750.0,247411250.0,302103500.0,1.194,13.78,0.0,0.1641,-0.2524,0.0117,-0.0293,-1.0535,VRTU,29.059998999999998,27.606857171428572,761763586.3465239
2013-06-30,0.2278,0.2412,0.2253,0.2,0.2083,-1.7511,0.1355,0.1424,0.0,0.3894,0.0,0.0,-4.5112,0.0,0.2027,0.2999,0.0222,90489000.0,0.1873,57802000.0,32687000.0,0.0,23758000.0,23758000.0,8929000.0,0.0,10065000.0,2543000.0,0.0,0.0,7522000.0,0.0,7522000.0,0.3,0.29,26214270.0,0.0,0.3612,0.14,0.1112,0.083,-0.0381,12671000.0,10065000.0,7522000.0,347447000.0,0.1861,224074000.0,123373000.0,0.0,88453000.0,88453000.0,34920000.0,0.0,37814000.0,8034000.0,0.0,0.0,29780000.0,0.0,29780000.0,1.19,1.16,26214270.0,,0.0,0.3551,0.136,0.1088,0.086,0.0215,47411000.0,37814000.0,29780000.0,9.501,9.539,-0.132,0.0,1.9573,0.0,0.0,0.0,4.298,-0.237,0.0,0.1681,0.2626,0.0,149772000.0,250051000.0,143668000.0,153327000.0,78383000.0,6016500.0,0.0,0.9349,-0.0008,-6.4618,-0.0184,-0.6397,0.123,0.101,0.1259,0.109,6.0,1.183,0.6244,7.3589,95.7622,0.0,4.4327,57.749,0.0,0.0,14.0,0.2546,0.0,139525000.0,242403500.0,293742500.0,0.285,13.254,0.0,0.1617,-0.5989,0.0106,-0.0321,-1.1605,VRTU,22.16,23.730882323529414,580908223.2
2013-03-31,0.2205,0.2972,0.568,0.5652,0.5217,-1.0831,0.106,0.1424,0.0,0.2693,0.0,0.0,-1.6392,0.0,0.1795,0.333,0.0119,89949000.0,0.2117,57672000.0,32277000.0,0.0,22857000.0,22857000.0,9420000.0,0.0,10363000.0,1272000.0,0.0,0.0,9091000.0,0.0,9091000.0,0.36,0.35,24937162.0,0.0,0.3588,0.143,0.1152,0.101,-0.0556,12894000.0,10363000.0,9091000.0,333175000.0,0.1995,215866000.0,117309000.0,0.0,84450000.0,84450000.0,32859000.0,0.0,35859000.0,7461000.0,0.0,0.0,28398000.0,0.0,28398000.0,1.14,1.11,24937162.0,,0.0,0.3521,0.135,0.1076,0.085,0.0309,44899000.0,35859000.0,28398000.0,10.114,10.136,-0.2,0.0,2.3078,0.0,0.0,0.0,3.958,-0.102,0.0,0.1683,0.2541,0.0,145650000.0,252755000.0,143172000.0,145972000.0,75368500.0,8940000.0,0.0,4.3905,0.0104,-6.7474,-0.0452,-1.6081,0.122,0.1,0.1225,0.108,5.0,1.17,0.8012,10.1127,92.3677,0.0,4.4206,37.2679,0.0,0.0,15.0,0.2535,0.0,129414000.0,233460500.0,284775250.0,0.412,13.361,0.0,0.1557,-0.5481,0.0154,-0.0374,-1.3794,VRTU,23.76,22.26060603030303,592506969.12
2012-12-31,0.1877,0.3205,0.3236,0.3043,0.3182,1.4462,0.1253,0.1444,0.0,0.2046,0.0,0.0,1.9284,0.0,0.1189,0.3898,0.0051,86474000.0,0.198,55698000.0,30776000.0,0.0,21634000.0,21634000.0,9142000.0,0.0,9716000.0,2312000.0,0.0,0.0,7404000.0,0.0,7404000.0,0.3,0.29,25836515.0,0.0,0.3559,0.14,0.1124,0.086,0.2062,12065000.0,9716000.0,7404000.0,317457000.0,0.2124,205980000.0,111477000.0,0.0,80970000.0,80970000.0,30507000.0,0.0,33484000.0,8380000.0,0.0,0.0,25104000.0,0.0,25104000.0,1.01,0.99,25836515.0,,0.0,0.3512,0.133,0.1055,0.079,0.0728,42129000.0,33484000.0,25104000.0,9.177,9.368,0.69,0.0,2.4389,0.0,0.0,0.0,3.355,2.8232,0.0,0.1763,0.2502,0.0,126703000.0,242034000.0,123783000.0,125222000.0,68759000.0,7073500.0,0.0,-0.1468,0.0181,-7.4091,-0.0355,-1.3065,0.112,0.09,0.1266,0.105,6.0,1.144,1.3875,10.4249,86.3943,0.0,4.617,44.8798,0.0,0.0,11.0,0.2551,0.0,119591750.0,224952250.0,277494000.0,0.894,12.287,0.0,0.1551,-0.3369,0.0126,-0.037,-1.3573,VRTU,16.43,15.51235294117647,424493941.45
2012-09-30,0.109,0.2974,0.2293,0.2105,0.2778,-0.8899,0.0973,0.1029,0.0,0.2732,0.0,0.0,-1.6231,0.0,0.0388,0.3589,0.0015,80535000.0,0.1454,52902000.0,27633000.0,0.0,20204000.0,20204000.0,7429000.0,0.0,7670000.0,1907000.0,0.0,0.0,5763000.0,0.0,5763000.0,0.23,0.23,25474159.0,0.0,0.3431,0.121,0.0952,0.072,-0.0239,9781000.0,7670000.0,5763000.0,303167000.0,0.2361,196553000.0,106614000.0,0.0,78671000.0,78671000.0,27943000.0,0.0,31126000.0,7832000.0,0.0,0.0,23294000.0,0.0,23294000.0,0.94,0.92,25474159.0,,0.0,0.3517,0.131,0.1027,0.077,0.0375,39606000.0,31126000.0,23294000.0,9.077,8.801,-0.076,0.0,1.8448,0.0,0.0,0.0,3.783,0.0699,0.0,0.1896,0.2509,0.0,121430000.0,224206000.0,119655000.0,133579000.0,67168000.0,5488500.0,0.0,-5.7841,0.0158,-7.4991,-0.0289,-1.1042,0.107,0.086,0.1094,0.103,5.0,1.126,0.9648,6.7506,90.5869,0.0,4.5136,55.2368,0.0,0.0,13.0,0.2595,0.0,114778000.0,217204750.0,269313750.0,0.446,11.901,0.0,0.1492,-0.4948,0.0122,-0.0367,-1.3113,VRTU,17.77,17.282353029411766,452675805.43
2012-06-30,0.1544,0.5633,0.5522,0.5625,0.5,1.973,0.0729,-0.0105,0.0,0.228,0.0,0.0,0.8902,0.0,0.0809,0.4349,0.0091,76217000.0,0.2485,49594000.0,26623000.0,0.0,19754000.0,19754000.0,6869000.0,0.0,8109000.0,1970000.0,0.0,0.0,6139000.0,0.0,6139000.0,0.25,0.24,25645144.0,0.0,0.3493,0.133,0.1064,0.081,-0.0082,10158000.0,8109000.0,6139000.0,292943000.0,0.287,189046000.0,103897000.0,0.0,77916000.0,77916000.0,25981000.0,0.0,29368000.0,7149000.0,0.0,0.0,22219000.0,0.0,22219000.0,0.9,0.87,25645144.0,,0.0,0.3547,0.129,0.1003,0.076,0.0428,37916000.0,29368000.0,22219000.0,8.317,8.252,-0.024,0.0,2.0005,0.0,0.0,0.0,3.353,0.3867,0.0,0.2005,0.2592,0.0,111621000.0,211626000.0,107639000.0,112883000.0,59518500.0,5150500.0,0.0,-1.2637,0.0177,-7.5353,-0.0394,-1.4641,0.105,0.084,0.1154,0.1,5.0,1.113,1.1581,6.2648,81.7473,0.0,4.9219,56.8766,0.0,0.0,10.0,0.266,0.0,107957500.0,211729500.0,263178250.0,0.489,11.423,0.0,0.1548,-0.5124,0.013,-0.045,-1.5423,VRTU,13.35,14.169714285714287,342362672.4
2012-03-31,0.1918,0.3395,0.1095,0.0455,0.0952,0.7417,0.1162,0.0155,0.0,0.3464,0.0,0.0,0.8487,0.0,0.1722,0.2492,0.0361,74231000.0,0.2734,47786000.0,26445000.0,0.0,19378000.0,19378000.0,7067000.0,0.0,7989000.0,2191000.0,0.0,0.0,5798000.0,0.0,5798000.0,0.23,0.23,24643063.0,0.0,0.3563,0.136,0.1076,0.078,0.1053,10125000.0,7989000.0,5798000.0,277771000.0,0.2743,177434000.0,100337000.0,0.0,76438000.0,76438000.0,23899000.0,0.0,26446000.0,6411000.0,0.0,0.0,20035000.0,0.0,20035000.0,0.81,0.79,24643063.0,,0.0,0.3612,0.125,0.0952,0.072,0.0269,34751000.0,26446000.0,20035000.0,8.853,8.971,0.317,0.0,2.4726,0.0,0.0,0.0,3.226,1.9234,0.0,0.1955,0.261,0.0,119013000.0,221074000.0,115851000.0,106683000.0,57879000.0,8170500.0,0.0,-0.299,-0.0024,-8.2951,-0.0449,-1.5609,0.095,0.077,0.1088,0.095,5.0,1.074,1.044,11.3651,87.282,0.0,4.7992,33.9968,0.0,0.0,15.0,0.2752,0.0,109096250.0,211807500.0,258679000.0,0.303,11.272,0.0,0.1319,-0.6427,0.0132,-0.0484,-1.6187,VRTU,17.27,15.850571371428572,425585698.01
2011-12-31,0.2088,0.4781,0.33,0.2778,0.2941,-0.0291,0.1298,-0.0152,0.0,0.3629,0.0,0.0,-0.1348,0.0,0.1752,0.3198,0.0611,72184000.0,0.2981,46271000.0,25913000.0,0.0,19335000.0,19335000.0,6578000.0,0.0,7358000.0,1764000.0,0.0,0.0,5594000.0,0.0,5594000.0,0.23,0.22,25705059.0,0.0,0.359,0.132,0.1019,0.077,0.0844,9542000.0,7358000.0,5594000.0,261834000.0,0.2619,165753000.0,96081000.0,0.0,73592000.0,73592000.0,22489000.0,0.0,24421000.0,4958000.0,0.0,0.0,19463000.0,0.0,19463000.0,0.8,0.77,25705059.0,,0.0,0.367,0.124,0.0933,0.074,0.0148,32579000.0,24421000.0,19463000.0,8.019,8.038,0.237,0.0,2.0136,0.0,0.0,0.0,3.155,1.5275,0.0,0.2087,0.2679,0.0,105383000.0,206617000.0,99286000.0,105967000.0,54072500.0,5462000.0,0.0,-0.2873,0.0176,-8.0314,-0.034,-1.1241,0.093,0.077,0.1037,0.093,4.0,1.041,0.8307,7.0816,86.9543,0.0,4.8423,47.9374,0.0,0.0,13.0,0.2811,0.0,115254750.0,209098000.0,251524750.0,0.151,10.186,0.0,0.1434,-0.7597,0.0156,-0.0469,-1.5056,VRTU,14.48,14.804705882352941,372209254.32
2011-09-30,0.2249,0.4685,0.2616,0.1875,0.2,-0.4794,0.1182,0.0412,0.0,0.3059,0.0,0.0,-1.1678,0.0,0.1938,0.3502,0.052,70311000.0,0.3348,45395000.0,24916000.0,0.0,19449000.0,19449000.0,5467000.0,0.0,5912000.0,1224000.0,0.0,0.0,4688000.0,0.0,4688000.0,0.19,0.18,25436498.0,0.0,0.3544,0.115,0.0841,0.067,-0.0105,8091000.0,5912000.0,4688000.0,245256000.0,0.267,153651000.0,91605000.0,0.0,70710000.0,70710000.0,20895000.0,0.0,22041000.0,3966000.0,0.0,0.0,18075000.0,0.0,18075000.0,0.75,0.72,25436498.0,,0.0,0.3735,0.123,0.0899,0.074,0.0197,30199000.0,22041000.0,18075000.0,8.23,7.738,-0.029,0.0,2.0298,0.0,0.0,0.0,3.775,0.7807,0.0,0.2192,0.2766,0.0,107965000.0,196830000.0,104100000.0,106297000.0,52174000.0,6071500.0,0.0,-1.2008,0.0193,-9.2065,-0.0625,-2.017,0.087,0.074,0.0941,0.09,4.0,1.005,0.9087,7.9919,87.9476,0.0,4.7007,40.3946,0.0,0.0,12.0,0.2883,0.0,120502500.0,206884250.0,244026000.0,0.19,9.642,0.0,0.1295,-0.7057,0.0153,-0.0473,-1.4207,VRTU,13.2,14.435833333333335,335761773.59999996
