,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-03-31,-0.0716,-0.0789,0.1984,0.2128,0.2273,-1.1864,-0.0095,0.0499,-0.6005,0.0,0.0,0.3333,-1.2009,0.0,-0.0768,-0.0789,-0.0216,3852000.0,-0.0716,0.0,3852000.0,0.0,2296000.0,2673000.0,1179000.0,0.0,1179000.0,158000.0,0.0,0.0,1021000.0,0.0,1021000.0,0.57,0.54,1911381.0,0.12,1.0,0.338,0.3061,0.265,-0.3201,1303000.0,1179000.0,1021000.0,17222000.0,0.039,0.0,17222000.0,0.0,9855000.0,11441000.0,5781000.0,0.0,5781000.0,2356000.0,0.0,0.0,3425000.0,0.0,3425000.0,1.89,1.79,1911381.0,0.45,1.0,0.365,0.3357,0.199,0.3409,6290000.0,5781000.0,3425000.0,24.281,215.606,-0.645,9.0097,4.4162,0.3711,0.0418,0.0,-1.145,0.211,0.0,0.5961,0.0,412106000.0,420886000.0,0.0,0.0,0.0,0.0547,0.041,-0.0166,-0.5161,0.074,0.008,0.336,0.041,1.8523,0.0,0.0,0.0,0.0,0.0,0.0,0.238,12.0,0.5722,0.0,439067000.0,46237750.0,417147750.0,3.072,9.01,0.0,-0.0746,0.0379,-0.0275,-0.9293,HFBL,30.030001000000002,29.855000294117644,57398773.341381006
2017-12-31,0.0769,0.3639,-0.5269,-0.5238,-0.525,0.4331,0.0037,0.0611,-0.5852,0.0,0.0,0.3333,0.4159,0.0,-0.068,0.3639,-0.0193,4228000.0,0.0769,0.0,4228000.0,0.0,2357000.0,2755000.0,1473000.0,0.0,1473000.0,1112000.0,0.0,0.0,361000.0,0.0,361000.0,0.2,0.19,1928160.0,0.12,1.0,0.378,0.3484,0.085,1.3657,1599000.0,1473000.0,361000.0,17519000.0,0.0729,0.0,17519000.0,0.0,10046000.0,11637000.0,5882000.0,0.0,5882000.0,2626000.0,0.0,0.0,3256000.0,0.0,3256000.0,1.79,1.69,1928160.0,0.42,1.0,0.365,0.3357,0.186,0.7559,6394000.0,5882000.0,3256000.0,23.822,213.589,2.995,11.637,4.8979,0.4885,0.0545,0.0,16.59,0.6,0.0,0.5575,0.0,411833000.0,424827000.0,0.0,0.0,0.0,-0.0359,0.0364,-0.0509,-1.7063,0.071,0.008,0.336,0.042,4.234,0.0,0.0,0.0,0.0,0.0,0.0,0.235,14.0,0.5734,0.0,445893000.0,45930250.0,418131500.0,6.868,9.086,0.0,-0.0395,0.0389,-0.0311,-1.0625,HFBL,28.129998999999998,27.523635909090906,54239138.87183999
2017-09-30,0.0316,0.0527,0.006,0.0,0.0,9.7077,0.0732,0.0728,-0.18,0.0,0.0,0.3333,8.6179,0.0,0.0159,0.0527,-0.0172,4410000.0,0.0316,0.0,4410000.0,0.0,2427000.0,2831000.0,1579000.0,0.0,1579000.0,571000.0,0.0,0.0,1008000.0,0.0,1008000.0,0.55,0.53,1927053.0,0.12,1.0,0.387,0.358,0.229,1.7723,1707000.0,1579000.0,1008000.0,17217000.0,0.0707,0.0,17217000.0,0.0,10218000.0,11728000.0,5489000.0,0.0,5489000.0,1831000.0,0.0,0.0,3658000.0,0.0,3658000.0,2.01,1.9,1927053.0,0.39,1.0,0.348,0.3188,0.212,0.6706,5990000.0,5489000.0,3658000.0,24.059,216.935,4.056,18.5516,3.9163,0.7711,0.0855,0.0,7.6538,0.218,0.0,0.5503,0.0,418046000.0,446249000.0,0.0,0.0,0.0,0.0131,0.0345,0.0229,0.7891,0.08,0.009,0.319,0.041,3.2739,0.0,0.0,0.0,0.0,0.0,0.0,0.194,16.0,0.5935,0.0,452374750.0,45481750.0,417750250.0,5.992,8.934,0.0,-0.0359,0.0445,-0.025,-0.8583,HFBL,26.700001,26.527714314285713,51452317.027053
2017-06-30,0.1197,0.0566,0.055,0.0755,0.0192,-0.9275,0.1176,0.0856,0.0169,0.0,0.0,0.125,-0.8606,0.0,0.1684,0.0566,-0.0183,4732000.0,0.1197,0.0,4732000.0,0.0,2775000.0,3182000.0,1550000.0,0.0,1550000.0,515000.0,0.0,0.0,1035000.0,0.0,1035000.0,0.57,0.53,1952266.0,0.09,1.0,0.355,0.3276,0.219,-1.3707,1681000.0,1550000.0,1035000.0,17082000.0,0.079,0.0,17082000.0,0.0,10180000.0,11672000.0,5410000.0,0.0,5410000.0,1758000.0,0.0,0.0,3652000.0,0.0,3652000.0,2.01,1.91,1952266.0,0.36,1.0,0.346,0.3167,0.214,0.1583,5915000.0,5410000.0,3652000.0,23.688,218.518,-3.322,25.4089,6.098,1.0726,0.1163,0.0,-5.9816,0.158,0.0,0.5864,0.0,426606000.0,464306000.0,0.0,0.0,0.0,0.0476,0.0397,-0.0623,-2.2519,0.081,0.009,0.317,0.042,0.9242,0.0,0.0,0.0,0.0,0.0,0.0,0.179,16.0,0.5959,0.0,447531500.0,44884250.0,410624250.0,1.385,8.75,0.0,-0.1988,0.0494,-0.0393,-1.3287,HFBL,26.950001,26.36972230555556,52613570.652266
2017-03-31,0.0633,0.1111,0.1008,0.119,0.1,5.7019,0.1474,0.0808,0.556,0.0,0.0,0.125,12.3145,0.0,0.0328,0.1111,-0.025,4149000.0,0.0633,0.0,4149000.0,0.0,2487000.0,2869000.0,1280000.0,0.0,1280000.0,428000.0,0.0,0.0,852000.0,0.0,852000.0,0.47,0.44,1953599.0,0.09,1.0,0.339,0.3085,0.205,1.4794,1407000.0,1280000.0,852000.0,16576000.0,0.0736,0.0,16576000.0,0.0,9780000.0,11249000.0,5327000.0,0.0,5327000.0,1729000.0,0.0,0.0,3598000.0,0.0,3598000.0,1.97,1.89,1953599.0,0.35,1.0,0.352,0.3214,0.217,0.3441,5829000.0,5327000.0,3598000.0,23.127,212.961,3.142,22.0665,5.6102,0.9542,0.1036,0.0,7.3627,0.191,0.0,0.5994,0.0,416041000.0,448190000.0,0.0,0.0,0.0,-0.0215,0.0453,-0.0325,-1.063,0.081,0.009,0.321,0.042,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.178,18.0,0.59,0.0,437886500.0,44170750.0,399398000.0,2.92,8.485,0.0,-0.1023,0.0524,-0.0392,-1.2948,HFBL,28.9,28.33333366666666,56459011.099999994
2016-12-31,0.0677,0.0682,0.1204,0.1667,0.1429,-0.0243,0.1366,0.0937,0.9257,0.0,0.0,0.125,0.1034,0.0,0.0887,0.0682,-0.0577,3926000.0,0.0677,0.0,3926000.0,0.0,2529000.0,2846000.0,1080000.0,0.0,1080000.0,317000.0,0.0,0.0,763000.0,0.0,763000.0,0.42,0.4,1966084.0,0.09,1.0,0.304,0.2751,0.194,1.0387,1195000.0,1080000.0,763000.0,16329000.0,0.0555,0.0,16329000.0,0.0,9701000.0,11130000.0,5199000.0,0.0,5199000.0,1679000.0,0.0,0.0,3520000.0,0.0,3520000.0,1.92,1.85,1966084.0,0.34,1.0,0.349,0.3184,0.216,0.0017,5691000.0,5199000.0,3520000.0,22.45,208.693,2.074,27.5126,6.9407,1.2255,0.1318,0.0,5.4771,0.214,0.0,0.6442,0.0,410308000.0,450754000.0,0.0,0.0,0.0,-0.0242,0.0606,-0.0257,-0.8783,0.081,0.009,0.318,0.042,0.2889,0.0,0.0,0.0,0.0,0.0,0.0,0.177,17.0,0.5941,0.0,421528250.0,43595250.0,386037500.0,0.014,8.305,0.0,-0.9735,0.0549,-0.0606,-2.0122,HFBL,26.860001,25.28647055882353,52809018.206084
2016-09-30,0.0621,0.0776,0.0648,0.1224,0.1277,-1.1756,0.0639,0.07,0.6091,0.0,0.0,0.125,-1.2728,0.0,0.0599,0.0776,-0.0664,4275000.0,0.0621,0.0,4275000.0,0.0,2389000.0,2775000.0,1500000.0,0.0,1500000.0,498000.0,0.0,0.0,1002000.0,0.0,1002000.0,0.55,0.53,1960719.0,0.09,1.0,0.382,0.3509,0.234,-0.24,1632000.0,1500000.0,1002000.0,16080000.0,0.0433,0.0,16080000.0,0.0,9495000.0,10950000.0,5130000.0,0.0,5130000.0,1692000.0,0.0,0.0,3438000.0,0.0,3438000.0,1.86,1.8,1960719.0,0.33,1.0,0.349,0.319,0.214,-0.0221,5605000.0,5130000.0,3438000.0,22.427,198.673,-0.523,22.2362,3.1953,0.9915,0.1119,0.0,-0.8842,0.164,0.0,0.5588,0.0,389542000.0,426876000.0,0.0,0.0,0.0,0.158,0.0538,-0.0327,-1.0606,0.079,0.009,0.319,0.043,0.3261,0.0,0.0,0.0,0.0,0.0,0.0,0.177,18.0,0.5905,0.0,400017000.0,43268000.0,373705750.0,-0.181,8.201,0.0,-1.3167,0.0535,-0.0918,-3.1074,HFBL,23.34,23.165000111111116,45763181.46
2016-06-30,0.102,0.1381,0.1487,0.2045,0.2093,-0.2591,0.0321,0.064,0.2511,0.0,0.0,0.1429,-0.3037,0.0,0.066,0.1381,-0.06,4226000.0,0.102,0.0,4226000.0,0.0,2375000.0,2759000.0,1467000.0,0.0,1467000.0,486000.0,0.0,0.0,981000.0,0.0,981000.0,0.53,0.52,1988580.0,0.08,1.0,0.377,0.3471,0.232,-0.8249,1595000.0,1467000.0,981000.0,15831000.0,0.0588,0.0,15831000.0,0.0,9361000.0,10810000.0,5021000.0,0.0,5021000.0,1644000.0,0.0,0.0,3377000.0,0.0,3377000.0,1.8,1.74,1988580.0,0.32,1.0,0.345,0.3172,0.213,0.28,5462000.0,5021000.0,3377000.0,21.821,191.947,-1.753,24.5306,2.3917,1.1242,0.1278,0.0,-3.2742,0.151,0.0,0.562,0.0,381701000.0,425726000.0,0.0,0.0,0.0,0.0853,0.0504,-0.0648,-2.1406,0.078,0.009,0.317,0.043,2.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.178,13.0,0.5913,0.0,385912750.0,43279500.0,367856250.0,2.229,7.961,0.0,-0.3715,0.0502,-0.1655,-5.941,HFBL,21.450001,22.093611027777783,42655042.98858
2016-03-31,-0.0079,-0.0828,-0.0819,-0.0233,-0.0476,0.7495,0.0136,0.0744,-0.2873,0.0,0.0,0.1429,0.3134,0.0,0.0575,-0.0828,-0.0751,3902000.0,-0.0079,0.0,3902000.0,0.0,2408000.0,2750000.0,1152000.0,0.0,1152000.0,378000.0,0.0,0.0,774000.0,0.0,774000.0,0.42,0.4,2003751.0,0.08,1.0,0.325,0.2952,0.198,0.1181,1269000.0,1152000.0,774000.0,15439000.0,0.0676,0.0,15439000.0,0.0,9213000.0,10595000.0,4844000.0,0.0,4844000.0,1594000.0,0.0,0.0,3250000.0,0.0,3250000.0,1.71,1.65,2003751.0,0.31,1.0,0.341,0.3138,0.211,0.3397,5263000.0,4844000.0,3250000.0,21.399,180.96,0.23,13.8266,3.7664,0.6461,0.0764,0.0,1.2093,0.19,0.0,0.6171,0.0,362599000.0,382757000.0,0.0,0.0,0.0,-0.5075,0.0554,-0.1217,-4.0598,0.075,0.009,0.314,0.042,2.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.181,10.0,0.5967,0.0,376395250.0,43278000.0,364889250.0,2.617,7.705,0.0,-0.3201,0.0481,-0.1599,-5.8926,HFBL,22.5,22.386857085714286,45084397.5
2015-12-31,0.016,-0.1873,-0.1844,-0.1429,-0.1463,1.7332,0.0424,0.0424,-0.4302,0.0,0.0,0.1429,1.6763,0.0,0.1163,-0.1873,-0.0509,3677000.0,0.016,0.0,3677000.0,0.0,2323000.0,2666000.0,1011000.0,0.0,1011000.0,330000.0,0.0,0.0,681000.0,0.0,681000.0,0.36,0.35,2086561.0,0.08,1.0,0.302,0.275,0.185,1.0052,1109000.0,1011000.0,681000.0,15470000.0,0.1232,0.0,15470000.0,0.0,9082000.0,10522000.0,4948000.0,0.0,4948000.0,1629000.0,0.0,0.0,3319000.0,0.0,3319000.0,1.72,1.67,2086561.0,0.3,1.0,0.346,0.3198,0.215,0.3319,5349000.0,4948000.0,3319000.0,20.526,173.003,1.771,13.4619,11.6752,0.6558,0.0778,0.0,6.2893,0.222,0.0,0.6318,0.0,360981000.0,364709000.0,0.0,0.0,0.0,-0.1371,0.0547,-0.1596,-5.9898,0.077,0.009,0.32,0.043,2.2031,0.0,0.0,0.0,0.0,0.0,0.0,0.174,11.0,0.5871,0.0,376765000.0,43345750.0,363673000.0,2.461,7.414,0.0,-0.2979,0.0443,-0.1408,-5.4314,HFBL,23.25,23.274857114285712,48512543.25
